IDs,status,both_parsed,ligand_equiv,ligand_canonical,metal_connectivity,metal_oxidation,full_connectivity,ox_ilp,ox_reference,old_ilp_oxidation,old_mechanism_class,old_motif_class,ilp_ligands,reference_ligands,old_ilp_ligands,smiles_ilp,error
MINPIK,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || [O-]c1ccccc1-c1ncc[n-]1 || c1ccc(-c2ccccn2)nc1,[O-]c1ccccc1-c1ncc[n-]1 || c1ccc(-c2ccccn2)nc1 || c1ccc(-c2ccccn2)nc1,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || [O-]c1ccccc1-c1ncc[n-]1 || c1ccc(-c2ccccn2)nc1,[Ru+4]123(<-n4c([H])c([H])c([H])c([H])c4-c4n->1c([H])c([H])c([H])c4[H])(Oc1c([H])c([H])c([H])c([H])c1-c1nc([H])c([H])n12)N1C([H])=C([H])C([H])=C([H])C1=C1N3C([H])=C([H])C([H])=C1[H],
MISXAO,ok,1,0,0,1,0,1,8,6,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || CC1([O-])C(=O)NC(=O)N(C2CC(O)C(CO)O2)C1[O-] || [O-2] || [O-2],CC1([O-])C(=O)NC(=O)N(C2CC(O)C(CO)O2)C1[O-] || [O-2] || [O-2] || c1ccc(-c2ccccn2)nc1,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || CC1([O-])C(=O)NC(=O)N(C2CC(O)C(CO)O2)C1[O-] || [O-2] || [O-2],[Os+8]12(=O)(=O)(OC3(C([H])([H])[H])C(=O)N([H])C(=O)N(C4([H])OC([H])(C(O[H])([H])[H])C(O[H])([H])C4([H])[H])C3([H])O1)N1C(=C3N2C([H])=C([H])C([H])=C3[H])C([H])=C([H])C([H])=C1[H],
MIXQOC,ok,1,0,0,1,1,1,2,2,,metal_disconnection_or_ligand_partition,heterocyclic_carbene_like,[Cl-] || [c-]1[nH+]c2ccccc2n1-c1ccccn1,[C]1Nc2ccccc2N1c1ccccn1 || [Cl-],[Cl-] || [c-]1[nH+]c2ccccc2n1-c1ccccn1,[Hg+2](Cl)<-[c-]1[n+]([H])c2c([H])c([H])c([H])c([H])c2n1-c1nc([H])c([H])c([H])c1[H],
MOBBEL,ok,1,0,0,1,0,1,5,3,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CCC1(CC)C2=CC=C[N-]C2=C2[N-]C=CC=C21 || Fc1c[c-]c(-n2cccn2)c(F)c1 || Fc1c[c-]c(-n2cccn2)c(F)c1,CCC1(CC)c2cccnc2-c2ncccc21 || Fc1c[c-]c(-n2cccn2)c(F)c1 || Fc1c[c-]c(-n2cccn2)c(F)c1,CCC1(CC)C2=CC=C[N-]C2=C2[N-]C=CC=C21 || Fc1c[c-]c(-n2cccn2)c(F)c1 || Fc1c[c-]c(-n2cccn2)c(F)c1,[Ir+5]123(<-n4n(-c5c(F)c([H])c(F)c([H])c51)c([H])c([H])c4[H])(<-n1n(-c4c(F)c([H])c(F)c([H])c42)c([H])c([H])c1[H])N1C2=C4N3C([H])=C([H])C([H])=C4C(C([H])([H])C([H])([H])[H])(C([H])([H])C([H])([H])[H])C2=C([H])C([H])=C1[H],
MOBSIH,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,CN1C(=C2C=CC=C[N-]2)[N-]c2c1c1ccccc1c1ccccc21 || [Cl-] || [Cl-],Cn1c(-c2ccccn2)nc2c3ccccc3c3ccccc3c21 || [Cl-] || [Cl-],CN1C(=C2C=CC=C[N-]2)[N-]c2c1c1ccccc1c1ccccc21 || [Cl-] || [Cl-],[Pd+4]1(Cl)(Cl)N2C(=C3N1C([H])=C([H])C([H])=C3[H])N(C([H])([H])[H])c1c3c(c4c(c([H])c([H])c([H])c4[H])c12)c([H])c([H])c([H])c3[H],
MOBSON,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,C1=C[N-]C(=C2[N-]c3c(c4ccccc4c4ccccc34)N2)C=C1 || [Cl-] || [Cl-],[Cl-] || [Cl-] || c1ccc(-c2nc3c4ccccc4c4ccccc4c3[nH]2)nc1,C1=C[N-]C(=C2[N-]c3c(c4ccccc4c4ccccc34)N2)C=C1 || [Cl-] || [Cl-],[Pd+4]1(Cl)(Cl)N2C(=C3N1C([H])=C([H])C([H])=C3[H])N([H])c1c2c2c(c([H])c([H])c([H])c2[H])c2c1c([H])c([H])c([H])c2[H],
MOCKUK,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CC1=CC=c2ccc3c(c2[N-]1)[N-]C(C)=CC=3 || [CH3-] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,Cc1ccc2ccc3ccc(C)nc3c2n1 || [CH3-] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,CC1=CC=c2ccc3c(c2[N-]1)[N-]C(C)=CC=3 || [CH3-] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,[Pt+4]1(<-P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])(C([H])([H])[H])N2C(C([H])([H])[H])=C([H])C([H])=c3c([H])c([H])c4c(c32)N1C(C([H])([H])[H])=C([H])C=4[H],
MORJOU,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CNC(=O)c1cccc(C(C)C)c1[N-]C(C)=C(C)[N-]c1c(C(C)C)cccc1C(C)C || [CH3-] || [Cl-],CNC(=O)c1cccc(C(C)C)c1N=C(C)C(C)=Nc1c(C(C)C)cccc1C(C)C || [CH3-] || [Cl-],CNC(=O)c1cccc(C(C)C)c1[N-]C(C)=C(C)[N-]c1c(C(C)C)cccc1C(C)C || [CH3-] || [Cl-],[H]N(C(c1c(N2C(C([H])([H])[H])=C(C([H])([H])[H])N(c3c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c3C([H])(C([H])([H])[H])C([H])([H])[H])[Pd+4]2(C([H])([H])[H])Cl)c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1[H])=O)C([H])([H])[H],
MORKAH,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,CNC(=O)c1cccc(C(C)C)c1[N-]C(C)=C(C)[N-]c1c(C(C)C)cccc1C(C)C || [Cl-] || [Cl-],CNC(=O)c1cccc(C(C)C)c1N=C(C)C(C)=Nc1c(C(C)C)cccc1C(C)C || [Cl-] || [Cl-],CNC(=O)c1cccc(C(C)C)c1[N-]C(C)=C(C)[N-]c1c(C(C)C)cccc1C(C)C || [Cl-] || [Cl-],[H]N(C(c1c(N2C(C([H])([H])[H])=C(C([H])([H])[H])N(c3c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c3C([H])(C([H])([H])[H])C([H])([H])[H])[Pd+4]2(Cl)Cl)c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1[H])=O)C([H])([H])[H],
MORKEL,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CC(=O)[O-] || CNC(=O)c1cccc(C(C)C)c1[N-]C(C)=C(C)[N-]c1c(C(C)C)cccc1C(C)C || [CH3-],CC(=O)[O-] || CNC(=O)c1cccc(C(C)C)c1N=C(C)C(C)=Nc1c(C(C)C)cccc1C(C)C || [CH3-],CC(=O)[O-] || CNC(=O)c1cccc(C(C)C)c1[N-]C(C)=C(C)[N-]c1c(C(C)C)cccc1C(C)C || [CH3-],C([H])([H])([H])[Pd+4]1(OC(C([H])([H])[H])=O)N(c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])=C(C([H])([H])[H])N1c1c(C(N(C([H])([H])[H])[H])=O)c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H],
MORSOB,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CCN([C-2]c1ccccc1)CC || CP(C)C || Fc1[c-]c(F)c(F)c(F)c1F || [Br-],CCN([C]c1ccccc1)CC || CP(C)C || Fc1[c-]c(F)c(F)c(F)c1F || [Br-],CCN([C-2]c1ccccc1)CC || CP(C)C || Fc1[c-]c(F)c(F)c(F)c1F || [Br-],[Pd+4](Br)(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(=C(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])c1c(F)c(F)c(F)c(F)c1F,
MUCCOC,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || O=Cc1cc(Cl)ccc1[O-] || c1ccc(-c2ccccn2)nc1,O=Cc1cc(Cl)ccc1[O-] || c1ccc(-c2ccccn2)nc1 || c1ccc(-c2ccccn2)nc1,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || O=Cc1cc(Cl)ccc1[O-] || c1ccc(-c2ccccn2)nc1,[Ru+4]123(Oc4c([H])c([H])c(Cl)c([H])c4C(=O->1)[H])(<-n1c([H])c([H])c([H])c([H])c1-c1n->2c([H])c([H])c([H])c1[H])N1C([H])=C([H])C([H])=C([H])C1=C1N3C([H])=C([H])C([H])=C1[H],
MUFHEC,ok,1,0,0,1,0,1,3,5,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CC(=O)C=C(C)N=NC(=O)C(C)(C)C || [O-2] || [O-]c1cccc2cccnc12,CC([O-])=CC(C)=NN=C([O-])C(C)(C)C || [O-2] || [O-]c1cccc2cccnc12,CC(=O)C=C(C)N=NC(=O)C(C)(C)C || [O-2] || [O-]c1cccc2cccnc12,[V+3]123(<-N(=NC(=O->1)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=C(C(=O->2)C([H])([H])[H])[H])C([H])([H])[H])(<-n1c([H])c([H])c([H])c2c([H])c([H])c([H])c(O3)c12)=O,
MUTSEB,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,CC(C)P(c1ccccc1C1=C[N-]C=C(c2ccccc2P(C(C)C)C(C)C)[CH-]1)C(C)C,CC(C)P(c1ccccc1-c1cncc(-c2ccccc2P(C(C)C)C(C)C)c1)C(C)C,CC(C)P(c1ccccc1C1=C[N-]C=C(c2ccccc2P(C(C)C)C(C)C)[CH-]1)C(C)C,[Pd+2]12<-P(c3c(C4=C([H])[N-]C([H])=C(c5c(P->1(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c5[H])C24[H])c([H])c([H])c([H])c3[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],
NADYAS,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,C=CC([C-2]N(CC)CC)=Cc1ccc(C)cc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],C=CC([C]N(CC)CC)=Cc1ccc(C)cc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],C=CC([C-2]N(CC)CC)=Cc1ccc(C)cc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(N(C(C([H])([H])[H])([H])[H])C(C([H])([H])[H])([H])[H])C(=C(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])[H])C(=C([H])[H])[H],
NAFJAG,ok,1,0,0,1,0,1,3,1,,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,C1=CCCC=CCC1 || CC(C)N([C-2]C(C)(C)C)C(C)C || [Cl-],C1=CCCC=CCC1 || CC(C)N([C]C(C)(C)C)C(C)C || [Cl-],C1=CCCC=CCC1 || CC(C)N([C-2]C(C)(C)C)C(C)C || [Cl-],[Rh+3]123(Cl)(=C(N(C(C([H])([H])[H])(C([H])([H])[H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-C4([H])=C->1([H])C([H])([H])C([H])([H])C->2([H])=C->3([H])C([H])([H])C4([H])[H],
NAKJUH,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,Cc1cc(C)c(N2[C-2]N(c3c(C)cc(C)cc3C)CCCCC2)c(C)c1 || [Br-] || c1cc[cH-]c1,Cc1cc(C)c(N2[C]N(c3c(C)cc(C)cc3C)CCCCC2)c(C)c1 || [Br-] || c1cc[cH-]c1,Cc1cc(C)c(N2[C-2]N(c3c(C)cc(C)cc3C)CCCCC2)c(C)c1 || [Br-] || c1cc[cH-]c1,Br[Ni+4]1234(C5([H])C->1([H])=C->2([H])C->3([H])=C->45[H])=C1N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H],
NALVUR,ok,1,0,0,1,0,1,1,-1,,coupled_ligand_charge_and_oxidation,carbonyl_like,C1=C[CH-]C(P(c2ccccc2)c2ccccc2)=C[CH-]1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,C1=C[CH-]C(P(c2ccccc2)c2ccccc2)=C[CH-]1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[V+](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])C1=C([H])[C-]([H])C([H])=C([H])[C-]1[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
NAMFUE,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || [I-] || c1ccc(-c2cccc(-c3ccccn3)n2)nc1,[I-] || c1ccc(-c2cccc(-c3ccccn3)n2)nc1 || c1ccc(-c2ccccn2)nc1,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || [I-] || c1ccc(-c2cccc(-c3ccccn3)n2)nc1,I[Ru+4]123(<-n4c([H])c([H])c([H])c([H])c4-c4n->1c(-c1n->2c([H])c([H])c([H])c1[H])c([H])c([H])c4[H])N1C([H])=C([H])C([H])=C([H])C1=C1N3C([H])=C([H])C([H])=C1[H],
NAMSIG,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,carbonyl_like,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || CP(C)c1ccccc1 || CP(C)c1ccccc1 || O=C([O-])C(F)(F)F || [C-]#[O+],CP(C)c1ccccc1 || CP(C)c1ccccc1 || O=C([O-])C(F)(F)F || [C-]#[O+] || c1ccc(-c2ccccn2)nc1,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || CP(C)c1ccccc1 || CP(C)c1ccccc1 || O=C([O-])C(F)(F)F || [C-]#[O+],[Ru+4]1(<-P(C([H])([H])[H])(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2[H])(<-P(C([H])([H])[H])(C([H])([H])[H])c2c([H])c([H])c([H])c([H])c2[H])(OC(=O)C(F)(F)F)(<-[C-]#[O+])N2C([H])=C([H])C([H])=C([H])C2=C2N1C([H])=C([H])C([H])=C2[H],
NASPAY,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,C[C-2]NP(N(C(C)C)C(C)C)N(C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],C[C]NP(N(C(C)C)C(C)C)N(C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],C[C-2]NP(N(C(C)C)C(C)C)N(C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(N(P(N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])[H])C([H])([H])[H],
NASPEC,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,C[C-2]NP(N(C(C)C)C(C)C)N(C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],C[C]NP(N(C(C)C)C(C)C)N(C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],C[C-2]NP(N(C(C)C)C(C)C)N(C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Mo+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(N(P(N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])[H])C([H])([H])[H],
NASPIG,ok,1,0,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,carbonyl_like,CC(C)N(C(C)C)P(N[C-2]c1ccccc1)N(C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(C)N(C(C)C)P(N[C]c1ccccc1)N(C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(C)N(C(C)C)P(N[C-2]c1ccccc1)N(C(C)C)C(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(N(P(N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])N(C(C([H])([H])[H])(C([H])([H])[H])[H])C(C([H])([H])[H])(C([H])([H])[H])[H])[H])c1c([H])c([H])c([H])c([H])c1[H],
NAWTIR,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || O=C([O-])c1ccccn1 || c1ccc(-c2ccccn2)nc1,O=C([O-])c1ccccn1 || c1ccc(-c2ccccn2)nc1 || c1ccc(-c2ccccn2)nc1,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || O=C([O-])c1ccccn1 || c1ccc(-c2ccccn2)nc1,[Ru+4]123(OC(=O)c4n->1c([H])c([H])c([H])c4[H])(<-n1c(-c4n->2c([H])c([H])c([H])c4[H])c([H])c([H])c([H])c1[H])N1C(=C2N3C([H])=C([H])C([H])=C2[H])C([H])=C([H])C([H])=C1[H],
NEDHEK,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CC(=O)OCC([N-]C(=O)C1=CC=CC(=C2[N-]C(C(C)C)CO2)[N-]1)C(C)C || CC(=O)[O-],CC(=O)OCC([N-]C(=O)c1cccc(C2=NC(C(C)C)CO2)n1)C(C)C || CC(=O)[O-],CC(=O)OCC([N-]C(=O)C1=CC=CC(=C2[N-]C(C(C)C)CO2)[N-]1)C(C)C || CC(=O)[O-],[Pd+4]12(OC(=O)C([H])([H])[H])N3C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])OC3=C3N1C(=C([H])C([H])=C3[H])C(=O)N2C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C(OC(=O)C([H])([H])[H])([H])[H],
NEDHIO,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CC(=O)OCC([N-]C(=O)C1=CC=CC(=C2[N-]C(c3ccccc3)CO2)[N-]1)c1ccccc1 || CC(=O)[O-],CC(=O)OCC([N-]C(=O)c1cccc(C2=NC(c3ccccc3)CO2)n1)c1ccccc1 || CC(=O)[O-],CC(=O)OCC([N-]C(=O)C1=CC=CC(=C2[N-]C(c3ccccc3)CO2)[N-]1)c1ccccc1 || CC(=O)[O-],[Pd+4]12(OC(=O)C([H])([H])[H])N3C(c4c([H])c([H])c([H])c([H])c4[H])([H])C([H])([H])OC3=C3N1C(=C([H])C([H])=C3[H])C(=O)N2C([H])(c1c([H])c([H])c([H])c([H])c1[H])C(OC(=O)C([H])([H])[H])([H])[H],
NEDKOZ,ok,1,0,0,1,1,1,0,0,,metal_disconnection_or_ligand_partition,carbonyl_like,Cc1c(C)[n+](C)c([Si-](Cl)Cl)n1C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC1=C(C)N(C)C(=[Si](Cl)Cl)N1C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],Cc1c(C)[n+](C)c([Si-](Cl)Cl)n1C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Fe]([Si](Cl)(Cl)c1[n+](C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])n1C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
NEDKUF,ok,1,0,0,1,1,1,0,0,,metal_disconnection_or_ligand_partition,carbonyl_like,Cc1c(C)[n+](C)c([SiH-])n1C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC1=C(C)N(C)C(=[SiH2])N1C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],Cc1c(C)[n+](C)c([SiH-])n1C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Fe]([Si]([H])([H])c1[n+](C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])n1C([H])([H])[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
NEFWUQ,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,C1=C[N-]c2c3c(ccc2=C1)=CC=C(c1ccc2ccccc2n1)[N-]3 || [Cl-] || c1ccc2nc(-c3ccc4ccc5cccnc5c4n3)ccc2c1,[Cl-] || c1ccc2nc(-c3ccc4ccc5cccnc5c4n3)ccc2c1 || c1ccc2nc(-c3ccc4ccc5cccnc5c4n3)ccc2c1,C1=C[N-]c2c3c(ccc2=C1)=CC=C(c1ccc2ccccc2n1)[N-]3 || [Cl-] || c1ccc2nc(-c3ccc4ccc5cccnc5c4n3)ccc2c1,[Ru+4]123(Cl)(<-n4c5c6n->1c(-c1n->2c2c([H])c([H])c([H])c([H])c2c([H])c1[H])c([H])c([H])c6c([H])c([H])c5c([H])c([H])c4[H])N1c2c4c(c([H])c([H])c2=C([H])C([H])=C1[H])=C([H])C([H])=C(c1nc2c([H])c([H])c([H])c([H])c2c([H])c1[H])N34,
NEGQOF,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,COC([O-])=C1C=CC=C[N-]1 || [CH3-] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,COC(=O)c1ccccn1 || [CH3-] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,COC([O-])=C1C=CC=C[N-]1 || [CH3-] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,[Pd+4]1(<-P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])(C([H])([H])[H])N2C(=C(OC([H])([H])[H])O1)C([H])=C([H])C([H])=C2[H],
NESJAW,ok,1,0,0,1,0,1,4,2,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,C[Si](C)(C)C#CC1=c2ccc([n-]2)=C(c2ccccc2)c2ccc([n-]2)C=c2ccc([n-]2)=C(c2ccccc2)c2ccc1[n-]2,C[Si](C)(C)C#Cc1c2nc(c(-c3ccccc3)c3ccc(cc4nc(c(-c5ccccc5)c5ccc1[n-]5)C=C4)[n-]3)C=C2,C[Si](C)(C)C#CC1=c2ccc([n-]2)=C(c2ccccc2)c2ccc([n-]2)C=c2ccc([n-]2)=C(c2ccccc2)c2ccc1[n-]2,[Ni+4]123n4c5c([H])c([H])c4=C([H])c4n1c(c([H])c4[H])C(c1c([H])c([H])c([H])c([H])c1[H])=c1n2c(c([H])c1[H])=C(C#C[Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c1n3c(c([H])c1[H])C=5c1c([H])c([H])c([H])c([H])c1[H],
NEXDEZ,ok,1,0,0,1,0,1,3,5,,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CC(=CC(=O)c1ccccc1)N=NC(=S)c1ccccc1 || CC(CC(=O)c1ccccc1)=NN=C([S-])c1ccccc1 || [O-2],CC(C=C([O-])c1ccccc1)=NN=C([S-])c1ccccc1 || CC(CC(=O)c1ccccc1)=NN=C([S-])c1ccccc1 || [O-2],CC(=CC(=O)c1ccccc1)N=NC(=S)c1ccccc1 || CC(CC(=O)c1ccccc1)=NN=C([S-])c1ccccc1 || [O-2],[Re+3]123(<-S=C(N=N->1C(=C(C(=O->2)c1c([H])c([H])c([H])c([H])c1[H])[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])(SC(=NN->3=C(C([H])([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])c1c([H])c([H])c([H])c([H])c1[H])=O,
NIBHAK,ok,1,0,0,1,1,1,2,2,,unresolved_positional_or_equivalence,haptic_or_adjacent_multi_C,CC(C)P(C)C(C)C || Cc1c(C)c(C)[c-](C)c1C || N#N || c1ccc([Si-]c2ccccc2)cc1,CC(C)P(C)C(C)C || Cc1c(C)c(C)[c-](C)c1C || N#N || c1ccc([SiH-]c2ccccc2)cc1,CC(C)P(C)C(C)C || Cc1c(C)c(C)[c-](C)c1C || N#N || c1ccc([Si-]c2ccccc2)cc1,[Fe+2]1234(<-P(C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])([Si](c5c([H])c([H])c([H])c([H])c5[H])(c5c([H])c([H])c([H])c([H])c5[H])[H])(<-N#N)<-C5(C([H])([H])[H])=C->1(C([H])([H])[H])C->2(C([H])([H])[H])=C->3(C([H])([H])[H])C45C([H])([H])[H],
