IDs,status,both_parsed,ligand_equiv,ligand_canonical,metal_connectivity,metal_oxidation,full_connectivity,ox_ilp,ox_reference,old_ilp_oxidation,old_mechanism_class,old_motif_class,ilp_ligands,reference_ligands,old_ilp_ligands,smiles_ilp,error
XAPJOO,ok,1,1,1,1,1,1,5,5,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,[O-2] || [O-][O-] || c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1,[O-2] || [O-][O-] || c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1,O=O || [O-2] || c1ccc(CN(Cc2ccccn2)Cc2ccccn2)nc1,[V+5]1234(=O)(<-[O-][O-]->1)<-N(C(c1n->2c([H])c([H])c([H])c1[H])([H])[H])(C(c1n->3c([H])c([H])c([H])c1[H])([H])[H])C(c1n->4c([H])c([H])c([H])c1[H])([H])[H],
XATXAT,ok,1,1,1,1,1,1,3,3,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CN1CCN(C)CCN(C)CCN(C)CC1 || [O-][O-],CN1CCN(C)CCN(C)CCN(C)CC1 || [O-][O-],CN1CCN(C)CCN(C)CCN(C)CC1 || O=O,[Co+3]1234(<-[O-][O-]->1)<-N1(C([H])([H])[H])C([H])([H])C([H])([H])N->2(C([H])([H])[H])C([H])([H])C([H])([H])N->3(C([H])([H])[H])C([H])([H])C([H])([H])N->4(C([H])([H])[H])C([H])([H])C1([H])[H],
XATXOH,ok,1,1,1,1,1,1,3,3,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CN1CCCN(C)CCN(C)CCN(C)CC1 || [O-][O-],CN1CCCN(C)CCN(C)CCN(C)CC1 || [O-][O-],CN1CCCN(C)CCN(C)CCN(C)CC1 || O=O,[Co+3]1234(<-[O-][O-]->1)<-N1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N->2(C([H])([H])[H])C([H])([H])C([H])([H])N->3(C([H])([H])[H])C([H])([H])C([H])([H])N->4(C([H])([H])[H])C([H])([H])C1([H])[H],
XIQSOH,ok,1,1,1,1,1,1,3,3,,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,O=S(c1ccccc1P(c1ccccc1)c1ccccc1)c1ccccc1P(c1ccccc1)c1ccccc1 || [Cl-] || [O-][O-],O=S(c1ccccc1P(c1ccccc1)c1ccccc1)c1ccccc1P(c1ccccc1)c1ccccc1 || [Cl-] || [O-][O-],O=O || O=S(c1ccccc1P(c1ccccc1)c1ccccc1)c1ccccc1P(c1ccccc1)c1ccccc1 || [Cl-],[Ir+3]123(Cl)(<-S(=O)(c4c(P->1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c([H])c([H])c([H])c4[H])c1c(P->2(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c([H])c([H])c1[H])<-[O-][O-]->3,
XIXFOC,ok,1,1,1,1,1,1,3,3,,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,C1=CCCC=CCC1 || O=C([O-])c1ccccn1 || [O-][O-],C1=CCCC=CCC1 || O=C([O-])c1ccccn1 || [O-][O-],C1=CCCC=CCC1 || O=C([O-])c1ccccn1 || O=O,[Ir+3]12345(<-[O-][O-]->1)(OC(=O)c1n->2c([H])c([H])c([H])c1[H])<-C1([H])=C->3([H])C([H])([H])C([H])([H])C->4([H])=C->5([H])C([H])([H])C1([H])[H],
XUZDEC,ok,1,1,1,1,1,1,5,5,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,O=C([O-])CN(Cc1ccccn1)Cc1ccccn1 || [O-2] || [O-][O-],O=C([O-])CN(Cc1ccccn1)Cc1ccccn1 || [O-2] || [O-][O-],O=C([O-])CN(Cc1ccccn1)Cc1ccccn1 || O=O || [O-2],[V+5]1234(=O)(<-[O-][O-]->1)OC(=O)C(N->2(C(c1n->3c([H])c([H])c([H])c1[H])([H])[H])C(c1n->4c([H])c([H])c([H])c1[H])([H])[H])([H])[H],
YAMTEL,ok,1,1,0,1,1,1,0,0,,coupled_ligand_charge_and_oxidation,heterocyclic_carbene_like,[C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc2c(c1)NCO2,[C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C]1Nc2ccccc2O1,[C-2]1Nc2ccccc2O1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Fe](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C1Oc2c([H])c([H])c([H])c([H])c2N1[H],
YERYOJ,ok,1,1,1,1,1,1,6,6,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CCOC(=O)Cn1ccc(-c2ccccn2)n1 || [O-2] || [O-][O-] || [O-][O-],CCOC(=O)Cn1ccc(-c2ccccn2)n1 || [O-2] || [O-][O-] || [O-][O-],CCOC(=O)Cn1ccc(-c2ccccn2)n1 || O=O || O=O || [O-2],[Mo+6]123(=O)(<-[O-][O-]->1)(<-[O-][O-]->2)<-n1c([H])c([H])c([H])c([H])c1-c1c([H])c([H])n(C(C(=O)OC(C([H])([H])[H])([H])[H])([H])[H])n->31,
YEVWAX,ok,1,1,1,1,1,1,6,6,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,O || [O-2] || [O-][O-] || [O-][O-] || c1cn[nH]c1,O || [O-2] || [O-][O-] || [O-][O-] || c1cn[nH]c1,O || O=O || O=O || [O-2] || c1cn[nH]c1,[Mo+6]12(<-[O-][O-]->1)(<-O([H])[H])(=O)(<-n1c([H])c([H])c([H])n1[H])<-[O-][O-]->2,
YIWCOX,ok,1,1,0,1,1,1,1,1,,coupled_ligand_charge_and_oxidation,heterocyclic_carbene_like,C=C1COCN1c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(-c2ccccn2)nc1,C=C1CO[C]N1c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(-c2ccccn2)nc1,C=C1CO[C-2]N1c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(-c2ccccn2)nc1,[Mn+]1(<-n2c([H])c([H])c([H])c([H])c2-c2n->1c([H])c([H])c([H])c2[H])(<-C1N(c2c([H])c([H])c([H])c([H])c2[H])C(=C([H])[H])C([H])([H])O1)(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
ZAFWEI,ok,1,1,0,1,0,1,2,0,,coupled_ligand_charge_and_oxidation,heterocyclic_carbene_like,CN1[C-2]Oc2ccccc21 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,CN1[C]Oc2ccccc21 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,CN1[C-2]Oc2ccccc21 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || c1ccc(P(c2ccccc2)c2ccccc2)cc1,[W+2](<-P(c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(=c1oc2c(n1C([H])([H])[H])c([H])c([H])c([H])c2[H])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],
ZEDXAH,ok,1,1,1,1,1,1,6,6,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,C=CCn1ccc(-c2ccccn2)n1 || [O-2] || [O-][O-] || [O-][O-],C=CCn1ccc(-c2ccccn2)n1 || [O-2] || [O-][O-] || [O-][O-],C=CCn1ccc(-c2ccccn2)n1 || O=O || O=O || [O-2],[Mo+6]123(=O)(<-[O-][O-]->1)(<-[O-][O-]->2)<-n1c([H])c([H])c([H])c([H])c1-c1n->3n(C(C(=C([H])[H])[H])([H])[H])c([H])c1[H],
ZEVGIS,ok,1,1,1,1,1,1,5,5,,coupled_ligand_charge_and_oxidation,N_O_only_coordination,O=C([O-])CN(Cc1c[nH]cn1)Cc1c[nH]cn1 || [O-2] || [O-][O-],O=C([O-])CN(Cc1c[nH]cn1)Cc1c[nH]cn1 || [O-2] || [O-][O-],O=C([O-])CN(Cc1c[nH]cn1)Cc1c[nH]cn1 || O=O || [O-2],[V+5]1234(=O)(<-[O-][O-]->1)OC(=O)C(N->2(C(c1n->3c([H])n([H])c1[H])([H])[H])C(c1n->4c([H])n([H])c1[H])([H])[H])([H])[H],
