IDs,status,both_parsed,ligand_equiv,ligand_canonical,metal_connectivity,metal_oxidation,full_connectivity,ox_ilp,ox_reference,old_ilp_oxidation,old_mechanism_class,old_motif_class,ilp_ligands,reference_ligands,old_ilp_ligands,smiles_ilp,error
KAZGUP,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,CC(=O)C(=N[N-]c1ccccc1)[N-]c1ccccc1 || CP(C)CCP(C)C || [Cl-] || [Cl-],CC(=O)C(N=Nc1ccccc1)=Nc1ccccc1 || CP(C)CCP(C)C || [Cl-] || [Cl-],CC(=O)C(=N[N-]c1ccccc1)[N-]c1ccccc1 || CP(C)CCP(C)C || [Cl-] || [Cl-],[Ru+4]12(Cl)(Cl)(<-P(C(C(P->1(C([H])([H])[H])C([H])([H])[H])([H])[H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N(c1c([H])c([H])c([H])c([H])c1[H])N=C(C(=O)C([H])([H])[H])N2c1c([H])c([H])c([H])c([H])c1[H],
KAZLEE,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,Cc1ccc(C(C)C)cc1 || [Cl-] || [Cl-] || c1ccc(P(NCc2ccco2)c2ccccc2)cc1,Cc1ccc(C(C)C)cc1 || [Cl-] || [Cl-] || c1ccc(P(NCc2ccco2)c2ccccc2)cc1,Cc1ccc(C(C)C)cc1 || [Cl-] || [Cl-] || c1ccc([P-2](NCc2ccco2)c2ccccc2)cc1,[Ru+2]12345(Cl)(Cl)(<-P(N([H])C([H])([H])c6oc([H])c([H])c6[H])(c6c([H])c([H])c([H])c([H])c6[H])c6c([H])c([H])c([H])c([H])c6[H])<-c6([H])c->1(C([H])(C([H])([H])[H])C([H])([H])[H])c->2([H])c->3([H])c->4(C([H])([H])[H])c->56[H],
KELRAV,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,C1=C[N-]C(=C2[N-]C(c3ccccc3)CO2)C=C1 || [Cl-] || [Cl-],[Cl-] || [Cl-] || c1ccc(C2COC(c3ccccn3)=N2)cc1,C1=C[N-]C(=C2[N-]C(c3ccccc3)CO2)C=C1 || [Cl-] || [Cl-],[Pd+4]1(Cl)(Cl)N2C([H])=C([H])C([H])=C([H])C2=C2OC([H])([H])C([H])(c3c([H])c([H])c([H])c([H])c3[H])N12,
KEYKAB,ok,1,0,0,1,1,1,2,2,2,metal_disconnection_or_ligand_partition,N_O_only_coordination,COC(=O)c1ccc(C(=C2C=CC(OC)=N2)c2ccc[n-]2)cc1 || COC(=O)c1ccc(C(=C2C=CC=N2)c2ccc(OC)[n-]2)cc1,COC(=O)c1ccc(C(=C2C=CC(OC)=N2)c2ccc[n-]2)cc1 || COC(=O)c1ccc(C(=C2C=CC(OC)=N2)c2ccc[n-]2)cc1,COC(=O)c1ccc(C(=C2C=CC(OC)=N2)c2ccc[n-]2)cc1 || COC(=O)c1ccc(C(=C2C=CC=N2)c2ccc(OC)[n-]2)cc1,c1([H])c([H])c([H])c2C(=C3C([H])=C([H])C(OC([H])([H])[H])=N3->[Zn+2]3(n12)<-N1=C([H])C([H])=C([H])C1=C(c1c([H])c([H])c(OC([H])([H])[H])n13)c1c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c1[H])c1c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c1[H],
KEZWOD,ok,1,0,0,1,0,1,3,1,3,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,C1=CCCC=CCC1 || CC1=C(C)N(c2c(C)cc(C)cc2C)[C-2]O1 || [Cl-],C1=CCCC=CCC1 || CC1=C(C)N(c2c(C)cc(C)cc2C)[C]O1 || [Cl-],C1=CCCC=CCC1 || CC1=C(C)N(c2c(C)cc(C)cc2C)[C-2]O1 || [Cl-],[Rh+3]123(Cl)(<-C4([H])=C->1([H])C([H])([H])C([H])([H])C->2([H])=C->3([H])C([H])([H])C4([H])[H])=c1n(-c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c(C([H])([H])[H])c(C([H])([H])[H])o1,
KICSAQ,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,CC(=[C-]C#N)N[C-2]N(C)C || [C-]#[O+] || c1cc[cH-]c1,CC(=[C-]C#N)N[C]N(C)C || [C-]#[O+] || c1cc[cH-]c1,CC(=[C-]C#N)N[C-2]N(C)C || [C-]#[O+] || c1cc[cH-]c1,[Fe+4]12345(<-[C-]#[O+])(<-C6([H])=C->1([H])C->2([H])=C->3([H])C46[H])=C(N(C([H])([H])[H])C([H])([H])[H])N([H])C(C([H])([H])[H])=C5C#N,
KICTUL,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,CN[C-2]c1ccccc1 || [C-]#[O+] || [I-] || c1cc[cH-]c1,CN[C]c1ccccc1 || [C-]#[O+] || [I-] || c1cc[cH-]c1,CN[C-2]c1ccccc1 || [C-]#[O+] || [I-] || c1cc[cH-]c1,[Ru+4]1234(I)(<-[C-]#[O+])(C5([H])C->1([H])=C->2([H])C->3([H])=C->45[H])=C(N(C([H])([H])[H])[H])c1c([H])c([H])c([H])c([H])c1[H],
KIDMAL,ok,1,0,0,1,0,1,2,0,2,coupled_ligand_charge_and_oxidation,carbonyl_like,CC(Nc1ccccc1)=C(C)N([C-2]c1ccccc1)c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(Nc1ccccc1)=C(C)N([C]c1ccccc1)c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CC(Nc1ccccc1)=C(C)N([C-2]c1ccccc1)c1ccccc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(c1c([H])c([H])c([H])c([H])c1[H])N(c1c([H])c([H])c([H])c([H])c1[H])C(C([H])([H])[H])=C(C([H])([H])[H])N(c1c([H])c([H])c([H])c([H])c1[H])[H],
KIFDIO,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,COc1ccc([N-]C(=C([N-]c2ccc(OC)cc2)c2ccccc2)c2ccccc2)cc1 || [Cl-] || [Cl-],COc1ccc(N=C(C(=Nc2ccc(OC)cc2)c2ccccc2)c2ccccc2)cc1 || [Cl-] || [Cl-],COc1ccc([N-]C(=C([N-]c2ccc(OC)cc2)c2ccccc2)c2ccccc2)cc1 || [Cl-] || [Cl-],[Pd+4]1(Cl)(Cl)N(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])C(c2c([H])c([H])c([H])c([H])c2[H])=C(c2c([H])c([H])c([H])c([H])c2[H])N1c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H],
KIRDEX,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CC([N-]c1c(C)cccc1C)=C(C)[N-]c1c(C)cccc1C || O=C([O-])C(F)(F)F || O=C([O-])C(F)(F)F,CC(=Nc1c(C)cccc1C)C(C)=Nc1c(C)cccc1C || O=C([O-])C(F)(F)F || O=C([O-])C(F)(F)F,CC([N-]c1c(C)cccc1C)=C(C)[N-]c1c(C)cccc1C || O=C([O-])C(F)(F)F || O=C([O-])C(F)(F)F,[Pd+4]1(OC(=O)C(F)(F)F)(OC(=O)C(F)(F)F)N(c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])C(C([H])([H])[H])=C(C([H])([H])[H])N1c1c(C([H])([H])[H])c([H])c([H])c([H])c1C([H])([H])[H],
KIRTAI,ok,1,0,0,1,0,1,3,5,3,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CC(=CC(=O)c1ccccc1)N=NC(=O)c1cc2ccccc2cc1O || C[O-] || [O-2],CC(C=C([O-])c1ccccc1)=NN=C([O-])c1cc2ccccc2cc1O || C[O-] || [O-2],CC(=CC(=O)c1ccccc1)N=NC(=O)c1cc2ccccc2cc1O || C[O-] || [O-2],[V+3]12(<-O=C(N=N->1C(C([H])([H])[H])=C([H])C(=O->2)c1c([H])c([H])c([H])c([H])c1[H])c1c(O[H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H])(=O)OC([H])([H])[H],
KIZTAO,ok,1,0,0,1,0,1,2,0,2,coupled_ligand_charge_and_oxidation,carbonyl_like,COC(=CCC[C-2]N(C)C)[Si](C)(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],COC(=CCC[C]N(C)C)[Si](C)(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],COC(=CCC[C-2]N(C)C)[Si](C)(C)C || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(N(C([H])([H])[H])C([H])([H])[H])C(C(C(=C([Si](C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])OC([H])([H])[H])[H])([H])[H])([H])[H],
KOCNOH,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,Cc1cc(C)c([N-]c2c([N-]c3c(C)cc(C)cc3C)c3cccc4ccc5cccc2c5c43)c(C)c1 || [Cl-] || [Cl-],Cc1cc(C)c(N=c2c(=Nc3c(C)cc(C)cc3C)c3cccc4ccc5cccc2c5c43)c(C)c1 || [Cl-] || [Cl-],Cc1cc(C)c([N-]c2c([N-]c3c(C)cc(C)cc3C)c3cccc4ccc5cccc2c5c43)c(C)c1 || [Cl-] || [Cl-],[Pd+4]1(Cl)(Cl)N(c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c2c(c3c([H])c([H])c([H])c4c([H])c([H])c5c(c2c([H])c([H])c5[H])c34)N1c1c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c1C([H])([H])[H],
KOFTIL,ok,1,1,1,1,1,1,0,0,0,metal_disconnection_or_ligand_partition,haptic_or_adjacent_multi_C,Cc1ccc(S(=O)(=O)C(P(c2ccccc2)c2ccccc2)=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1 || [C-]#[O+] || [C-]#[O+],Cc1ccc(S(=O)(=O)C(P(c2ccccc2)c2ccccc2)=P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1 || [C-]#[O+] || [C-]#[O+],Cc1ccc(S(=O)([O-])=C(P(c2ccccc2)c2ccccc2)[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1 || [C-]#[O+] || [C-]#[O+],[Ni]12(<-P(C(S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])=P(c->13c([H])c([H])c([H])c([H])c->23[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])(<-[C-]#[O+])<-[C-]#[O+],
KOLRAE,ok,1,0,0,1,0,1,2,4,2,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,CC(=O)C(=S)C(=S)c1cnc2ccccc2n1 || c1cc[cH-]c1 || c1cc[cH-]c1,CC(=O)C([S-])=C([S-])c1cnc2ccccc2n1 || c1cc[cH-]c1 || c1cc[cH-]c1,CC(=O)C(=S)C(=S)c1cnc2ccccc2n1 || c1cc[cH-]c1 || c1cc[cH-]c1,[Mo+2]123456789(<-S=C(C(=O)C([H])([H])[H])C(=S->1)c1nc%10c([H])c([H])c([H])c([H])c%10nc1[H])(<-C1([H])=C->2([H])C3([H])C->4([H])=C->51[H])C1([H])C->6([H])=C->7([H])C->8([H])=C->91[H],
KOPRAL,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CS(C)=O || CS(C)=O || Cn1ccc(-c2ccccn2)n1 || [Cl-] || [Cl-],CS(C)=O || CS(C)=O || Cn1ccc(-c2ccccn2)n1 || [Cl-] || [Cl-],CS(C)=O || C[S-2](C)=O || Cn1ccc(-c2ccccn2)n1 || [Cl-] || [Cl-],[Ru+2]1(Cl)(Cl)(<-S(=O)(C([H])([H])[H])C([H])([H])[H])(<-S(=O)(C([H])([H])[H])C([H])([H])[H])<-n2c([H])c([H])c([H])c([H])c2-c2n->1n(C([H])([H])[H])c([H])c2[H],
KOQBAT,ok,1,0,0,1,1,1,0,0,0,metal_disconnection_or_ligand_partition,heterocyclic_carbene_like,C1CCNC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C]1CCCN1,C1CCNC1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C1N([H])C([H])([H])C([H])([H])C1([H])[H],
KOQCIC,ok,1,0,0,1,0,1,7,5,7,coupled_ligand_charge_and_oxidation,N_O_only_coordination,[N-3] || [O-]c1ccccc1C=NC(c1ccccc1)C([N-][CH-]c1ccccc1[O-])c1ccccc1,[N-3] || [O-]c1ccccc1C=NC(c1ccccc1)C(N=Cc1ccccc1[O-])c1ccccc1,[N-3] || [O-]c1ccccc1C=NC(c1ccccc1)C([N-][CH-]c1ccccc1[O-])c1ccccc1,[Mn+7]123(<-N(=C([H])c4c(c([H])c([H])c([H])c4[H])O1)C(c1c([H])c([H])c([H])c([H])c1[H])([H])C(c1c([H])c([H])c([H])c([H])c1[H])([H])N2[C-]([H])c1c(c([H])c([H])c([H])c1[H])O3)#N,
KUBFIX,ok,1,0,0,1,0,1,0,2,0,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CC(N=NC(=O)c1ccccc1)=C(C)N=NC(=O)c1ccccc1,CC(=NN=C([O-])c1ccccc1)C(C)=NN=C([O-])c1ccccc1,CC(N=NC(=O)c1ccccc1)=C(C)N=NC(=O)c1ccccc1,C1(c2c([H])c([H])c([H])c([H])c2[H])N=N2C(=C(C([H])([H])[H])N3=NC(c4c([H])c([H])c([H])c([H])c4[H])=O->[Ni]<-2<-3<-O=1)C([H])([H])[H],
KUHSIQ,ok,1,0,0,1,0,1,0,2,0,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,O=O || c1ccc(P(c2ccccc2)c2ccccc2)cc1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1,[O-][O-] || c1ccc(P(c2ccccc2)c2ccccc2)cc1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1,O=O || c1ccc(P(c2ccccc2)c2ccccc2)cc1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1,[Pd]1(<-P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])(<-P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2[H])<-O=O->1,
KUKNIO,ok,1,0,0,1,0,1,1,3,1,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,CP(C)C || CP(C)C || CP(C)C || CP(C)C || O=O,CP(C)C || CP(C)C || CP(C)C || CP(C)C || [O-][O-],CP(C)C || CP(C)C || CP(C)C || CP(C)C || O=O,[Ir+]1(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])(<-P(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])<-O=O->1,
LABMEH,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,S_Se_donor_no_M_C,CCn1c([S-])c([S-])n(CC)c1=S || [Br-] || [Br-],CCN1C(=S)C(=S)N(CC)C1=S || [Br-] || [Br-],CCn1c([S-])c([S-])n(CC)c1=S || [Br-] || [Br-],[Pd+4]1(Br)(Br)Sc2c(n(C([H])([H])C([H])([H])[H])c(=S)n2C([H])([H])C([H])([H])[H])S1,
LABMIL,ok,1,0,0,1,1,1,2,2,2,metal_disconnection_or_ligand_partition,S_Se_donor_no_M_C,CCn1c([S-])c([S-])n(CC)c1=S || N#CC(=S)C(=S)C#N,CCN1C(=S)C(=S)N(CC)C1=S || N#CC([S-])=C([S-])C#N,CCn1c([S-])c([S-])n(CC)c1=S || N#CC(=S)C(=S)C#N,[Pd+2]12(<-S=C(C(=S->1)C#N)C#N)Sc1c(n(C([H])([H])C([H])([H])[H])c(=S)n1C([H])([H])C([H])([H])[H])S2,
LABZEV,ok,1,1,1,1,1,1,2,2,4,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,COP1N(C)CCN1C || COP1N(C)CCN1C || COP1N(C)CCN1C || [Cl-],COP1N(C)CCN1C || COP1N(C)CCN1C || COP1N(C)CCN1C || [Cl-],COP1N(C)CCN1C || COP1N(C)CCN1C || CO[P-2]1N(C)CCN1C || [Cl-],C1([H])([H])C([H])([H])N(C([H])([H])[H])P(OC([H])([H])[H])(->[Pt+2](<-P2(OC([H])([H])[H])N(C([H])([H])[H])C([H])([H])C([H])([H])N2C([H])([H])[H])(<-P2(OC([H])([H])[H])N(C([H])([H])[H])C([H])([H])C([H])([H])N2C([H])([H])[H])Cl)N1C([H])([H])[H],
LADHOO,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,other_C_bound_ligand,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || CC(C)(C)N=C(c1ccccc1O)C1[CH-]C2C=CC1C2,CC(C)(C)N=C(c1ccccc1O)C1[CH-]C2C=CC1C2 || c1ccc(-c2ccccn2)nc1,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || CC(C)(C)N=C(c1ccccc1O)C1[CH-]C2C=CC1C2,[Pd+4]12(<-N(=C(C3([H])C1([H])C1([H])C([H])=C([H])C3([H])C1([H])[H])c1c(O[H])c([H])c([H])c([H])c1[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])N1C(=C3N2C([H])=C([H])C([H])=C3[H])C([H])=C([H])C([H])=C1[H],
LAHCUU,ok,1,0,0,1,0,1,3,1,3,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,COC(=O)C1=C(C(=O)OC)[P-](c2ccccc2)(c2ccccc2)[N-]C1(c1ccccc1)c1ccccc1 || [Cl-],COC(=O)C1=C(C(=O)OC)P(c2ccccc2)(c2ccccc2)=NC1(c1ccccc1)c1ccccc1 || [Cl-],COC(=O)C1=C(C(=O)OC)[P-](c2ccccc2)(c2ccccc2)[N-]C1(c1ccccc1)c1ccccc1 || [Cl-],[Au+3](Cl)N1[P-](c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])C(C(=O)OC([H])([H])[H])=C(C(=O)OC([H])([H])[H])C1(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],
LASKIZ,ok,1,0,0,1,0,1,2,0,2,coupled_ligand_charge_and_oxidation,carbonyl_like,CN(C)c1ccc(C(=C[C-2]N=C(c2ccccc2)c2ccccc2)c2ccc(N(C)C)cc2)cc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CN(C)c1ccc(C(=C[C]N=C(c2ccccc2)c2ccccc2)c2ccc(N(C)C)cc2)cc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CN(C)c1ccc(C(=C[C-2]N=C(c2ccccc2)c2ccccc2)c2ccc(N(C)C)cc2)cc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(N=C(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])C(=C(c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])[H],
LASKOF,ok,1,0,0,1,0,1,2,0,2,coupled_ligand_charge_and_oxidation,carbonyl_like,CNN(C)[C-2]C=C(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CNN(C)[C]C=C(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],CNN(C)[C-2]C=C(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1 || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+] || [C-]#[O+],[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])=C(C(=C(c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])[H])N(C([H])([H])[H])N(C([H])([H])[H])[H],
LASXUY,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,N_O_only_coordination,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || [O-]C(C(F)(F)F)C(F)(F)F || [O-]c1ccccc1,[O-]C(C(F)(F)F)C(F)(F)F || [O-]c1ccccc1 || c1ccc(-c2ccccn2)nc1,C1=C[N-]C(=C2C=CC=C[N-]2)C=C1 || [O-]C(C(F)(F)F)C(F)(F)F || [O-]c1ccccc1,[Pd+4]1(Oc2c([H])c([H])c([H])c([H])c2[H])(OC(C(F)(F)F)(C(F)(F)F)[H])N2C([H])=C([H])C([H])=C([H])C2=C2N1C([H])=C([H])C([H])=C2[H],
LAVCUH,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,haptic_or_adjacent_multi_C,c1cc[cH-]c1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1 || c1ccc([N-]N=c2[n-]cc[nH]2)cc1,c1cc[cH-]c1 || c1ccc(N=Nc2ncc[nH]2)cc1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1,c1cc[cH-]c1 || c1ccc(P(c2ccccc2)c2ccccc2)cc1 || c1ccc([N-]N=c2[n-]cc[nH]2)cc1,c1(P(c2c([H])c([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c([H])c2[H])->[Ru+4]23456(<-C7([H])=C->2([H])C->3([H])=C->4([H])C75[H])N2C(=NN6c3c([H])c([H])c([H])c([H])c3[H])N([H])C([H])=C2[H])c([H])c([H])c([H])c([H])c1[H],
LAVPEG,ok,1,0,0,1,0,1,4,2,4,coupled_ligand_charge_and_oxidation,halide_containing_no_M_C,CC(C)c1cccc(C(C)C)c1[N-]C1=C([N-]c2c(C(C)C)cccc2C(C)C)c2ccc3c4c(ccc1c24)CC3 || [Br-] || [Br-],CC(C)c1cccc(C(C)C)c1N=C1C(=Nc2c(C(C)C)cccc2C(C)C)c2ccc3c4c(ccc1c24)CC3 || [Br-] || [Br-],CC(C)c1cccc(C(C)C)c1[N-]C1=C([N-]c2c(C(C)C)cccc2C(C)C)c2ccc3c4c(ccc1c24)CC3 || [Br-] || [Br-],Br[Ni+4]1(Br)N(c2c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])(C([H])([H])[H])C([H])([H])[H])C2=C(N1c1c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])c1c3c2c([H])c([H])c2c3c(c([H])c1[H])C([H])([H])C2([H])[H],
LAVYOZ,ok,1,0,0,1,0,1,3,1,3,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,Clc1ccc([B-2](c2ccccc2P(c2ccccc2)c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2)cc1 || [Cl-],Clc1ccc(B(c2ccccc2P(c2ccccc2)c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2)cc1 || [Cl-],Clc1ccc([B-2](c2ccccc2P(c2ccccc2)c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2)cc1 || [Cl-],[Au+3]12(Cl)<-P(c3c([B-]1(c1c([H])c([H])c(Cl)c([H])c1[H])c1c([H])c([H])c([H])c([H])c1P->2(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c([H])c([H])c([H])c3[H])(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],
LAWTIP,ok,1,0,0,1,0,1,3,1,3,coupled_ligand_charge_and_oxidation,P_donor_no_M_C,Fc1ccc([B-2](c2ccccc2P(c2ccccc2)c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2)cc1 || [Cl-],Fc1ccc(B(c2ccccc2P(c2ccccc2)c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2)cc1 || [Cl-],Fc1ccc([B-2](c2ccccc2P(c2ccccc2)c2ccccc2)c2ccccc2P(c2ccccc2)c2ccccc2)cc1 || [Cl-],[Au+3]12(Cl)<-P(c3c([H])c([H])c([H])c([H])c3[H])(c3c([H])c([H])c([H])c([H])c3[B-]1(c1c([H])c([H])c(F)c([H])c1[H])c1c([H])c([H])c([H])c([H])c1P->2(c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([H])c([H])c1[H],
LECSOC,ok,1,0,0,1,0,1,2,6,2,coupled_ligand_charge_and_oxidation,N_O_only_coordination,CC1CCC(C(C)C)C(Oc2cccc(-n3cccn3)n2)C1 || O=O || O=O || [O-2],CC1CCC(C(C)C)C(Oc2cccc(-n3cccn3)n2)C1 || [O-2] || [O-][O-] || [O-][O-],CC1CCC(C(C)C)C(Oc2cccc(-n3cccn3)n2)C1 || O=O || O=O || [O-2],[Mo+2]123(<-n4c([H])c([H])c([H])n4-c4c([H])c([H])c([H])c(OC5([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C5([H])[H])n->14)(=O)(<-O=O->2)<-O=O->3,
