IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
QEXJAF,O=C1[O-]->[Zn@TB5+2]23(<-[O-]c4c(Br)cc(Br)cc4CN->2[C@@H]1Cc1ccccc1)<-n1cccc2ccc4cccn->3c4c21,C28 H21 Br2 N3 O3 Zn1,0.0,O=C1[O-]->[Zn+2]23(<-[O-]c4c(Br)cc(Br)cc4CN->2C1Cc1ccccc1)<-n1cccc2ccc4cccn->3c4c21,O=C1[O-]->[Zn+2]23(<-[O-]c4c(Br)cc(Br)cc4CN->2C1Cc1ccccc1)<-n1cccc2ccc4cccn->3c4c21,O=C1[O-]->[Zn+2]23(<-[O-]c4c(Br)cc(Br)cc4CN->2C1Cc1ccccc1)<-n1cccc2ccc4cccn->3c4c21
QEXJOV,Cc1ccc(/N2=C/C=N(/c3ccc(C)cc3)->[Cu+]<-2(<-[I-])<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,C34 H31 Cu1 I1 N2 P1,0.0,Cc1ccc(N2=CC=N(c3ccc(C)cc3)->[Cu+]<-2(<-[I-])<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,Cc1ccc(N2=CC=N(c3ccc(C)cc3)->[Cu+]<-2(<-[I-])<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,Cc1ccc(N2=CC=N(c3ccc(C)cc3)->[Cu+]<-2(<-[I-])<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
QEXMEL,CC(C)P1(CCP(c2ccccc2)(c2ccccc2)->[Ru+2]<-12345(<-C=C->2(C)[CH2-]->3)<-C=C->4(C)[CH2-]->5)C(C)C,C28 H42 P2 Ru1,0.0,fail,CC(C)P1(CCP(c2ccccc2)(c2ccccc2)->[Ru+2]<-12345(<-C=C->2(C)[CH2-]->3)<-C=C->4(C)[CH2-]->5)C(C)C,CC(C)P1(CCP(c2ccccc2)(c2ccccc2)->[Ru+2]<-12345(<-C=C->2(C)[CH2-]->3)<-C=C->4(C)[CH2-]->5)C(C)C
QEXPUF,,C33 H24 Cd1 N5 O3 S2 1+,1.0,O=C(CSC1=[S]c2ccccc2[N]1)[O-]->[Cd+2]12(<-O)(<-n3cccc4ccc5cccn->1c5c43)<-n1cccc3ccc4cccn->2c4c31,O=C(CSc1nc2ccccc2s1)[O-]->[Cd+2]12(<-O)(<-n3cccc4ccc5cccn->1c5c43)<-n1cccc3ccc4cccn->2c4c31,O=C(CSc1nc2ccccc2s1)[O-]->[Cd+2]12(<-O)(<-n3cccc4ccc5cccn->1c5c43)<-n1cccc3ccc4cccn->2c4c31
QEXQAO,CC1N[N-]2C(=O)c3c4ccccc4ccn3->[Zn+2]<-234(<-O=1)<-O=C(C)N[N-]->3C(=O)c1c2ccccc2ccn->41,C24 H20 N6 O4 Zn1,0.0,CC1N[N-]2C(=O)c3c4ccccc4ccn3->[Zn+2]<-234(<-O=1)<-O=C(C)N[N-]->3C(=O)c1c2ccccc2ccn->41,CC1N[N-]2C(=O)c3c4ccccc4ccn3->[Zn+2]<-234(<-O=1)<-O=C(C)N[N-]->3C(=O)c1c2ccccc2ccn->41,CC1N[N-]2C(=O)c3c4ccccc4ccn3->[Zn+2]<-234(<-O=1)<-O=C(C)N[N-]->3C(=O)c1c2ccccc2ccn->41
QEXRAP,C/C1=C/C(=O->[Pd+2]2(<-O=C(/C=C(/C)[O-]->2)C(F)(F)F)<-[O-]1)C(F)(F)F,C10 H8 F6 O4 Pd1,0.0,fail,CC1C=C([O-]->[Pd+2]2(<-O=1)<-O=C(C)C=C([O-]->2)C(F)(F)F)C(F)(F)F,CC1C=C([O-]->[Pd+2]2(<-O=1)<-O=C(C)C=C([O-]->2)C(F)(F)F)C(F)(F)F
QEXSAQ,CC(C)c12->[Ru+2]3456(<-[Cl-])(<-[Cl-])(<-c(c->31)c->4(C)c->5c->62)<-n1cccc(CN2C(=O)c3cccc4cccc(c34)C2=O)c1,C28 H26 Cl2 N2 O2 Ru1,0.0,CC(C)c12->[Ru+2]3456(<-[Cl-])(<-[Cl-])(<-c(c->31)c->4(C)c->5c->62)<-n1cccc(CN2C(=O)c3cccc4cccc(c34)C2=O)c1,CC(C)c12->[Ru+2]3456(<-[Cl-])(<-[Cl-])(<-c(c->31)c->4(C)c->5c->62)<-n1cccc(CN2C(=O)c3cccc4cccc(c34)C2=O)c1,CC(C)c12->[Ru+2]3456(<-[Cl-])(<-[Cl-])(<-c(c->31)c->4(C)c->5c->62)<-n1cccc(CN2C(=O)c3cccc4cccc(c34)C2=O)c1
QEXSUH,[O+]#[C-]->[Rh+]1(<-[C-]#[O+])<-n2c3c(-c4ccccc4)c4ccc(c(-c5ccccc5)c5ccc(o5)c(-c5ccccc5)c5ccc([nH]5)c2C=C3)[n-]->14,C39 H24 N3 O3 Rh1,0.0,[O+]#[C-]->[Rh+]1(<-[C-]#[O+])<-n2c3c(-c4ccccc4)c4ccc(c(-c5ccccc5)c5ccc(o5)c(-c5ccccc5)c5ccc([nH]5)c2C=C3)[n-]->14,[O+]#[C-]->[Rh+]1(<-[C-]#[O+])<-n2c3c(-c4ccccc4)c4ccc(o4)c(-c4ccccc4)c4ccc([nH]4)c4ccc(c(-c5ccccc5)c2C=C3)[n-]->14,[O+]#[C-]->[Rh+]1(<-[C-]#[O+])<-n2c3c(-c4ccccc4)c4ccc(o4)c(-c4ccccc4)c4ccc([nH]4)c4ccc(c(-c5ccccc5)c2C=C3)[n-]->14
QEXTAO,C1=CC(=C2c3ccc4[n-]3->[Ni@SP1+2]35<-[n-]6c2ccc6-c2ccc([n-]->32)C(=C2[CH+][CH+][CH+][CH-][CH-]2)c2ccc(o->52)C4=C2[CH+][CH+][CH+][CH-][CH-]2)C=C[CH-]1,C37 H23 N3 Ni1 O1,0.0,C1=Cc2c3ccc4c(-c5ccccc5)c5ccc6c(-c7ccccc7)c7ccc8c(-c9ccccc9)c1n2->[Ni+2](<-[n-]87)(<-[n-]43)<-o65,C1=Cc2c3ccc4c(-c5ccccc5)c5ccc6c(-c7ccccc7)c7ccc8c(-c9ccccc9)c1n2->[Ni+2](<-[n-]87)(<-[n-]43)<-o65,C1=Cc2c3ccc4c(-c5ccccc5)c5ccc6c(-c7ccccc7)c7ccc8c(-c9ccccc9)c1n2->[Ni+2](<-[n-]87)(<-[n-]43)<-o65
QEXVOH,,C16 H15 N4 O4 S1 Zn1 1+,1.0,Cc1nnsc1C(=O)[O-]->[Zn+2]1(<-O)(<-O)<-n2cccc3ccc4cccn->1c4c32,Cc1nnsc1C(=O)[O-]->[Zn+2]1(<-O)(<-O)<-n2cccc3ccc4cccn->1c4c32,Cc1nnsc1C(=O)[O-]->[Zn+2]1(<-O)(<-O)<-n2cccc3ccc4cccn->1c4c32
QEYDEF,CC(C)c12->[Ru+2]34567(<-[Cl-])(<-O=C8C=[O+]C(C/N=N/[N-2])=CC8=O->3)<-c(c->41)c->5(C)c->6c->72,C16 H18 Cl1 N3 O3 Ru1,0.0,CC(C)c12->[Ru+2]34567(<-[Cl-])(<-O=c8cc(CN=[N+]=[N-])occ8[O-]->3)<-c(c->41)c->5(C)c->6c->72,CC(C)c12->[Ru+2]34567(<-[Cl-])(<-O=C8C=[O+]C(CN=N[N-2])=CC8=O->3)<-c(c->41)c->5(C)c->6c->72,CC(C)c12->[Ru+2]34567(<-[Cl-])(<-O=C8C=[O+]C(CN=N[N-2])=CC8=O->3)<-c(c->41)c->5(C)c->6c->72
QEYGEG,CCP(CC)(CC)->[Cu+](<-[S-][Si](C)(C)C)(<-P(CC)(CC)CC)<-P(CC)(CC)CC,C21 H54 Cu1 P3 S1 Si1,0.0,CCP(CC)(CC)->[Cu+](<-[S-][Si](C)(C)C)(<-P(CC)(CC)CC)<-P(CC)(CC)CC,CCP(CC)(CC)->[Cu+](<-[S-][Si](C)(C)C)(<-P(CC)(CC)CC)<-P(CC)(CC)CC,CCP(CC)(CC)->[Cu+](<-[S-][Si](C)(C)C)(<-P(CC)(CC)CC)<-P(CC)(CC)CC
QEYJAF,Cc1cc(C)n2->[Zr+4]3(<-[Cl-])(<-[Cl-])(<-[Cl-])<-n4c(C)cc(C)n4[BH-](n12)n1c(C)cc(C)n->31,C15 H22 B1 Cl3 N6 Zr1,0.0,Cc1cc(C)[n-]2->[Zr+4]3(<-[Cl-])(<-[Cl-])(<-[Cl-])<-[n-]4c(C)cc(C)[n+]4[BH-]([n+]12)[n+]1c(C)cc(C)[n-]->31,Cc1cc(C)n2->[Zr+4]3(<-[Cl-])(<-[Cl-])(<-[Cl-])<-n4c(C)cc(C)n4[BH-](n12)n1c(C)cc(C)n->31,Cc1cc(C)n2->[Zr+4]3(<-[Cl-])(<-[Cl-])(<-[Cl-])<-n4c(C)cc(C)n4[BH-](n12)n1c(C)cc(C)n->31
QEYJEJ,Cc1cc(C)n2->[Hf+4]3(<-[Cl-])(<-[Cl-])(<-[Cl-])<-n4c(C)cc(C)n4[BH-](n12)n1c(C)cc(C)n->31,C15 H22 B1 Cl3 Hf1 N6,0.0,Cc1cc(C)[n-]2->[Hf+4]3(<-[Cl-])(<-[Cl-])(<-[Cl-])<-[n-]4c(C)cc(C)[n+]4[BH-]([n+]12)[n+]1c(C)cc(C)[n-]->31,Cc1cc(C)n2->[Hf+4]3(<-[Cl-])(<-[Cl-])(<-[Cl-])<-n4c(C)cc(C)n4[BH-](n12)n1c(C)cc(C)n->31,Cc1cc(C)n2->[Hf+4]3(<-[Cl-])(<-[Cl-])(<-[Cl-])<-n4c(C)cc(C)n4[BH-](n12)n1c(C)cc(C)n->31
QEYJOT,Cc1cccc(C)c1[N-2]->[V+5]12(<-[Cl-])(<-[Cl-])<-n3c(C)cc(C)n3[BH-](n3c(C)cc(C)n->13)n1c(C)cc(C)n->21,C23 H31 B1 Cl2 N7 V1,0.0,Cc1cccc(C)c1[N-2]->[V+5]12(<-[Cl-])(<-[Cl-])<-[n-]3c(C)cc(C)[n+]3[BH-]([n+]3c(C)cc(C)[n-]->13)[n+]1c(C)cc(C)[n-]->21,Cc1cccc(C)c1[N-2]->[V+5]12(<-[Cl-])(<-[Cl-])<-n3c(C)cc(C)n3[BH-](n3c(C)cc(C)n->13)n1c(C)cc(C)n->21,Cc1cccc(C)c1[N-2]->[V+5]12(<-[Cl-])(<-[Cl-])<-n3c(C)cc(C)n3[BH-](n3c(C)cc(C)n->13)n1c(C)cc(C)n->21
QEYJOW,FC(F)C(F)(F)COCc1ccn2->[Pd+2](<-[Br-])(<-[Br-])<-n3ccc(COCC(F)(F)C(F)F)cc3-c2c1,C18 H16 Br2 F8 N2 O2 Pd1,0.0,FC(F)C(F)(F)COCc1ccn2->[Pd+2](<-[Br-])(<-[Br-])<-n3ccc(COCC(F)(F)C(F)F)cc3-c2c1,FC(F)C(F)(F)COCc1ccn2->[Pd+2](<-[Br-])(<-[Br-])<-n3ccc(COCC(F)(F)C(F)F)cc3-c2c1,FC(F)C(F)(F)COCc1ccn2->[Pd+2](<-[Br-])(<-[Br-])<-n3ccc(COCC(F)(F)C(F)F)cc3-c2c1
QEYMEO,Cc1cccc2/C=N3/C[C@H](C)/N4=C/c5cccc(C)c5[O-]->[V+5]<-3<-4(<-[O-2])(<-[N-]=C=S)<-[O-]c12,C20 H20 N3 O3 S1 V1,0.0,Cc1cccc2C=N3CC(C)N4=Cc5cccc(C)c5[O-]->[V+5]<-3<-4(<-[O-2])(<-[N-]=C=S)<-[O-]c12,Cc1cccc2C=N3CC(C)N4=Cc5cccc(C)c5[O-]->[V+5]<-3<-4(<-[O-2])(<-[N-]=C=S)<-[O-]c12,Cc1cccc2C=N3CC(C)N4=Cc5cccc(C)c5[O-]->[V+5]<-3<-4(<-[O-2])(<-[N-]=C=S)<-[O-]c12
QEYMIS,Cc1cccc2/C=N3/C[C@H](C)/N4=C/c5cccc(C)c5[O-]->[Co+3]<-3<-4(<-O)(<-[N-]=C=S)<-[O-]c12,C20 H22 Co1 N3 O3 S1,0.0,Cc1cccc2C=N3CC(C)N4=Cc5cccc(C)c5[O-]->[Co+3]<-3<-4(<-O)(<-[N-]=C=S)<-[O-]c12,Cc1cccc2C=N3CC(C)N4=Cc5cccc(C)c5[O-]->[Co+3]<-3<-4(<-O)(<-[N-]=C=S)<-[O-]c12,Cc1cccc2C=N3CC(C)N4=Cc5cccc(C)c5[O-]->[Co+3]<-3<-4(<-O)(<-[N-]=C=S)<-[O-]c12
QEYRES,Nc1ccc([S@@](=O)([O-])=Nc2sccn2->[Au+]<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,C27 H23 Au1 N3 O2 P1 S2,0.0,Nc1ccc(S(=O)(=O)N=c2scc[n-]2->[Au+]<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,Nc1ccc(S(=O)([O-])=Nc2sccn2->[Au+]<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,Nc1ccc(S(=O)([O-])=Nc2sccn2->[Au+]<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
QEYTEU,,C7 H15 B9 Cl1 Co1,0.0,fail,,
QEYTIY,,C7 H15 B9 Co1 I1,0.0,fail,,
QEYTOD,,C13 H19 I1 Ru1,0.0,fail,CC12=C->[Ru+2]<-134567(<-[I-])(<-C=C->32C)<-C1=C->4C->5=C->6[CH-]->7CC1,CC12=C->[Ru+2]<-134567(<-[I-])(<-C=C->32C)<-C1=C->4C->5=C->6[CH-]->7CC1
QEYTOE,,C7 H14 B9 Br2 Co1,0.0,fail,,
QEYXIC,Cc1occc2=O->[Os+2]34567(<-[Cl-])(<-[O-]c12)<-c1c->3c->4(C(C)C)c->5c->6c->71C,C16 H19 Cl1 O3 Os1,0.0,Cc1occc2=O->[Os+2]34567(<-[Cl-])(<-[O-]c12)<-c1c->3c->4(C(C)C)c->5c->6c->71C,Cc1occc2=O->[Os+2]34567(<-[Cl-])(<-[O-]c12)<-c1c->3c->4(C(C)C)c->5c->6c->71C,Cc1occc2=O->[Os+2]34567(<-[Cl-])(<-[O-]c12)<-c1c->3c->4(C(C)C)c->5c->6c->71C
QEYXOI,Cc1occc2=O->[Ru+2]34567(<-[Cl-])(<-[O-]c12)<-c1c->3c->4(C(C)C)c->5c->6c->71C,C16 H19 Cl1 O3 Ru1,0.0,Cc1occc2=O->[Ru+2]34567(<-[Cl-])(<-[O-]c12)<-c1c->3c->4(C(C)C)c->5c->6c->71C,Cc1occc2=O->[Ru+2]34567(<-[Cl-])(<-[O-]c12)<-c1c->3c->4(C(C)C)c->5c->6c->71C,Cc1occc2=O->[Ru+2]34567(<-[Cl-])(<-[O-]c12)<-c1c->3c->4(C(C)C)c->5c->6c->71C
QEYZEZ,CS1C(C)(C)CN23->[Ni@SP2+2]<-14<-[S-]C(C)(C)CN->4(CCC2)CCC3,C15 H31 N2 Ni1 S2 1+,1.0,CS1C(C)(C)CN23->[Ni+2]<-14<-[S-]C(C)(C)CN->4(CCC2)CCC3,CS1C(C)(C)CN23->[Ni+2]<-14<-[S-]C(C)(C)CN->4(CCC2)CCC3,CS1C(C)(C)CN23->[Ni+2]<-14<-[S-]C(C)(C)CN->4(CCC2)CCC3
QEZCEE,N#CC1P(c2ccccc2)(c2ccccc2)->[Pd+2](<-[Cl-])(<-[Cl-])<-P1(c1ccccc1)c1ccccc1,C26 H21 Cl2 N1 P2 Pd1,0.0,N#CC1P(c2ccccc2)(c2ccccc2)->[Pd+2](<-[Cl-])(<-[Cl-])<-P1(c1ccccc1)c1ccccc1,N#CC1P(c2ccccc2)(c2ccccc2)->[Pd+2](<-[Cl-])(<-[Cl-])<-P1(c1ccccc1)c1ccccc1,N#CC1P(c2ccccc2)(c2ccccc2)->[Pd+2](<-[Cl-])(<-[Cl-])<-P1(c1ccccc1)c1ccccc1
QEZCII,N#CC1P(c2ccccc2)(c2ccccc2)->[Pt+2](<-[Cl-])(<-[Cl-])<-P1(c1ccccc1)c1ccccc1,C26 H21 Cl2 N1 P2 Pt1,0.0,N#CC1P(c2ccccc2)(c2ccccc2)->[Pt+2](<-[Cl-])(<-[Cl-])<-P1(c1ccccc1)c1ccccc1,N#CC1P(c2ccccc2)(c2ccccc2)->[Pt+2](<-[Cl-])(<-[Cl-])<-P1(c1ccccc1)c1ccccc1,N#CC1P(c2ccccc2)(c2ccccc2)->[Pt+2](<-[Cl-])(<-[Cl-])<-P1(c1ccccc1)c1ccccc1
QEZCOO,Cc12->[Ru+2]3456(<-[Cl-])(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(c1ccccc1)(c1ccccc1)C(C#N)P->6(c1ccccc1)c1ccccc1,C36 H36 Cl1 N1 P2 Ru1,0.0,Cc12->[Ru+2]3456(<-[Cl-])(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(c1ccccc1)(c1ccccc1)C(C#N)P->6(c1ccccc1)c1ccccc1,Cc12->[Ru+2]3456(<-[Cl-])(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(c1ccccc1)(c1ccccc1)C(C#N)P->6(c1ccccc1)c1ccccc1,Cc12->[Ru+2]3456(<-[Cl-])(<-c1(C)c->3(C)[c-]->4(C)c->52C)<-P(c1ccccc1)(c1ccccc1)C(C#N)P->6(c1ccccc1)c1ccccc1
QEZFAF,O=C1c2ccccc2C(=O)c2c1ccc1nc3-c4ccccn4->[Zn+2]4(<-n5ccccc5-c5nc6ccc7c(c6[n-]->45)C(=O)c4ccccc4C7=O)<-[n-]3c21,C40 H20 N6 O4 Zn1,0.0,O=C1c2ccccc2C(=O)c2c1ccc1nc3-c4ccccn4->[Zn+2]45(<-O=C6c7ccccc7C(=O)c7ccc8nc(-c9ccccn->49)[n-]->5c8c76)<-[n-]3c21,O=C1c2ccccc2C([O-])=c2ccc3nc4=C5C=CC=C[N-]5->[Zn+6]5(<-[N-]6C=CC=CC6=c6nc7ccc8c(c7[n-]->56)C(=O)c5ccccc5C=8[O-])<-[n-]4c3c21,[O-]c1c2ccccc2c2[O-]->[Zn+6]345(<-[O-]c6c7ccccc7c([O-])c7ccc8c(c67)=N->3C(=C3C=CC=C[N-]->43)N=8)<-N3=c4c(ccc1c24)=NC3=C1C=CC=C[N-]->51
QEZFEJ,,C24 H26 Br1 N3 Pd1,0.0,CC(C)N1c2ccccc2N(C(C)C)[C]1->[Pd+2]1(<-[Br-])<-[c-]2ccccc2-c2ccccn->12,CC(C)N1c2ccccc2N(C(C)C)[C]1->[Pd+2]1(<-[Br-])<-[c-]2ccccc2-c2ccccn->12,CC(C)N1c2ccccc2N(C(C)C)[C]1->[Pd+2]1(<-[Br-])<-[c-]2ccccc2-c2ccccn->12
QEZFIN,,C25 H28 Br1 N3 Pd1,0.0,Cc1ccc2-c3ccccn3->[Pd+2](<-[Br-])(<-[C]3N(C(C)C)c4ccccc4N3C(C)C)<-[c-]2c1,Cc1ccc2-c3ccccn3->[Pd+2](<-[Br-])(<-[C]3N(C(C)C)c4ccccc4N3C(C)C)<-[c-]2c1,Cc1ccc2-c3ccccn3->[Pd+2](<-[Br-])(<-[C]3N(C(C)C)c4ccccc4N3C(C)C)<-[c-]2c1
QEZFOT,,C26 H26 Br1 N3 Pd1,0.0,CC(C)N1c2ccccc2N(C(C)C)[C]1->[Pd+2]1(<-[Br-])<-[c-]2cccc3ccc4cccn->1c4c32,CC(C)N1c2ccccc2N(C(C)C)[C]1->[Pd+2]1(<-[Br-])<-[c-]2cccc3ccc4cccn->1c4c32,CC(C)N1c2ccccc2N(C(C)C)[C]1->[Pd+2]1(<-[Br-])<-[c-]2cccc3ccc4cccn->1c4c32
QEZGOS,O=C1c2ccccn2->[Co@OH18+3]2345<-n6ccccc6C(=O)[N-]->2CCS->3CCS->4CC[N-]->51,C18 H20 Co1 N4 O2 S2 1+,1.0,O=C1c2ccccn2->[Co+3]2345<-n6ccccc6C(=O)[N-]->2CCS->3CCS->4CC[N-]->51,O=C1c2ccccn2->[Co+3]2345<-n6ccccc6C(=O)[N-]->2CCS->3CCS->4CC[N-]->51,O=C1c2ccccn2->[Co+3]2345<-n6ccccc6C(=O)[N-]->2CCS->3CCS->4CC[N-]->51
QEZJAH,COC1/C=C(/C)[O-]->[Ti+4]23456789(<-O=1)(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91,C15 H17 O3 Ti1 1+,1.0,fail,COC1C=C(C)[O-]->[Ti+4]23456789(<-O=1)(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91,COC1C=C(C)[O-]->[Ti+4]23456789(<-O=1)(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91
QEZKUB,,C29 H31 N1 O2 Si1 W1,0.0,Cc12->[W+2]345(<-[C-]#[O+])(<-[C-]#[O+])(<-n6ccccc6)(<-[SiH-](c6ccccc6)c6ccccc6)<-c1(C)c->3(C)[c-]->4(C)c->52C,Cc12->[W+2]345(<-[C-]#[O+])(<-[C-]#[O+])(<-n6ccccc6)(<-[SiH-](c6ccccc6)c6ccccc6)<-c1(C)c->3(C)[c-]->4(C)c->52C,Cc12->[W+2]345(<-[C-]#[O+])(<-[C-]#[O+])(<-n6ccccc6)(<-[SiH-](c6ccccc6)c6ccccc6)<-c1(C)c->3(C)[c-]->4(C)c->52C
QEZLUD,C[C-](C)(C)->[Zn+2]<-[C-](C)(C)C,C8 H18 Zn1,0.0,C[C-](C)(C)->[Zn+2]<-[C-](C)(C)C,C[C-](C)(C)->[Zn+2]<-[C-](C)(C)C,C[C-](C)(C)->[Zn+2]<-[C-](C)(C)C
QEZNEP,CCn1cn(->[Os+2]234567(<-[O-]C(=O)c8ccccn->28)<-c2c->3c->4(C(C)C)c->5c->6c->72C)c2c(=O)[nH]c(N)nc21,C23 H27 N6 O3 Os1 1+,1.0,CCn1cn(->[Os+2]234567(<-[O-]C(=O)c8ccccn->28)<-c2c->3c->4(C(C)C)c->5c->6c->72C)c2c(=O)[nH]c(N)nc21,CCn1cn(->[Os+2]234567(<-[O-]C(=O)c8ccccn->28)<-c2c->3c->4(C(C)C)c->5c->6c->72C)c2c(=O)[nH]c(N)nc21,CCn1cn(->[Os+2]234(<-[O-]C(=O)c5ccccn->25)<-c2cc(C)cc->3c->42C(C)C)c2c(=O)[nH]c(N)nc21
QEZNUF,CC(C)c12->[Os+2]34567(<-[Cl-])(<-[O-]c8cccc9cccn->3c89)<-c(c->41)c->5(C)c->6c->72,C19 H20 Cl1 N1 O1 Os1,0.0,CC(C)c12->[Os+2]34567(<-[Cl-])(<-[O-]c8cccc9cccn->3c89)<-c(c->41)c->5(C)c->6c->72,CC(C)c12->[Os+2]34567(<-[Cl-])(<-[O-]c8cccc9cccn->3c89)<-c(c->41)c->5(C)c->6c->72,CC(C)c1cc2->[Os+2]345(<-[Cl-])(<-[O-]c6cccc7cccn->3c67)<-c1c->4c->52C
QEZPIW,,C11 H8 Br2 F1 Hg1 N3 O1,0.0,O=C(Nc1cccc(F)c1)c1cn(->[Hg+2](<-[Br-])<-[Br-])ccn1,O=C(Nc1cccc(F)c1)c1cnccn1.[Br-]->[Hg+2]<-[Br-],O=C(Nc1cccc(F)c1)c1cnccn1.[Br-]->[Hg+2]<-[Br-]
QEZPOC,,C11 H8 Br2 Cl1 Hg1 N3 O1,0.0,O=C(Nc1cccc(Cl)c1)c1cn(->[Hg+2](<-[Br-])<-[Br-])ccn1,O=C(Nc1cccc(Cl)c1)c1cn(->[Hg+2](<-[Br-])<-[Br-])ccn1,O=C(Nc1cccc(Cl)c1)c1cnccn1.[Br-]->[Hg+2]<-[Br-]
QEZPUI,,C11 H8 Br3 Hg1 N3 O1,0.0,O=C(Nc1cccc(Br)c1)c1cn(->[Hg+2](<-[Br-])<-[Br-])ccn1,O=C(Nc1cccc(Br)c1)c1cnccn1.[Br-]->[Hg+2]<-[Br-],O=C(Nc1cccc(Br)c1)c1cnccn1.[Br-]->[Hg+2]<-[Br-]
QEZPUJ,O->[Mn+3]123(<-O)<-[O-]c4ccccc4/C=N->1/CC/N->2=C/c1ccccc1[O-]->3,C16 H18 Mn1 N2 O4 1+,1.0,O->[Mn+3]123(<-O)<-[O-]c4ccccc4C=N->1CCN->2=Cc1ccccc1[O-]->3,O->[Mn+3]123(<-O)<-[O-]c4ccccc4C=N->1CCN->2=Cc1ccccc1[O-]->3,O->[Mn+3]123(<-O)<-[O-]c4ccccc4C=N->1CCN->2=Cc1ccccc1[O-]->3
QEZQAP,,C11 H8 Br2 Hg1 I1 N3 O1,0.0,O=C(Nc1cccc(I)c1)c1cn(->[Hg+2](<-[Br-])<-[Br-])ccn1,O=C(Nc1cccc(I)c1)c1cn(->[Hg+2](<-[Br-])<-[Br-])ccn1,O=C(Nc1cccc(I)c1)c1cnccn1.[Br-]->[Hg+2]<-[Br-]
QEZQER,CC(C)(C)[N-2]->[Nb+5]123456789(<-[Cl-])<-c%10c->1[c-]->2([Si](C)(C)[c-]->31c->4(C)c->5(C)c->6(C)c->71C)c->8c->9%10C,C21 H33 Cl1 N1 Nb1 Si1,0.0,CC(C)(C)[N-2]->[Nb+5]123456789(<-[Cl-])<-c%10[cH-]->1c->2(C)c->3c->4%10[Si](C)(C)[c-]->51c->6(C)c->7(C)c->8(C)c->91C,CC(C)(C)[N-2]->[Nb+5]123456789(<-[Cl-])<-c%10c->1[c-]->2([Si](C)(C)[c-]->31c->4(C)c->5(C)c->6(C)c->71C)c->8c->9%10C,Cc1c(C)c2[Si](C)(C)[c-]34->[Nb+5]567(<-[Cl-])(<-[N-2]C(C)(C)C)(<-c(c->53)c->6(C)c->74)<-[c-]2(C)c1C
QEZQIV,CC(C)c12->[Nb+5]3456789%10(<-[Cl-])(<-[N-2]C(C)(C)C)<-c1c->3[c-]->4([Si](C)(C)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)c->%102,C23 H37 Cl1 N1 Nb1 Si1,0.0,CC(C)c12->[Nb+5]3456789%10(<-[Cl-])(<-[N-2]C(C)(C)C)<-c([cH-]->31)c->4([Si](C)(C)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)c->%102,CC(C)c12->[Nb+5]3456789%10(<-[Cl-])(<-[N-2]C(C)(C)C)<-c1c->3[c-]->4([Si](C)(C)[c-]->51c->6(C)c->7(C)c->8(C)c->91C)c->%102,Cc1c(C)c2[Si](C)(C)[c-]34->[Nb+5]567(<-[Cl-])(<-[N-2]C(C)(C)C)(<-c(c->53)c->6(C(C)C)c->74)<-[c-]2(C)c1C
QEZQOB,Cc12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])<-c%11c->3c->4[c-]->5([Si](C)(C)[c-]->6(c->71C)c->8(C)c->92C)c->%10%11,C16 H22 Cl2 Si1 Zr1,0.0,Cc12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])<-c%11c->3c->4([Si](C)(C)[c-]->5(c->61C)c->7(C)c->82C)c->9[cH-]->%10%11,Cc12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])<-c%11c->3c->4[c-]->5([Si](C)(C)[c-]->6(c->71C)c->8(C)c->92C)c->%10%11,Cc12->[Zr+4]3456789%10(<-[Cl-])(<-[Cl-])<-c%11c->3c->4[c-]->5([Si](C)(C)[c-]->6(c->71C)c->8(C)c->92C)c->%10%11
