IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
NUPWOK,Cc1cc(C)n2->[Pt@SP1]34<-n1c1ccccc1n->3c(C)cc(C)n->4c1ccccc12,C22 H22 N4 Pt1,0.0,CC1=CC(C)=N2->[Pt+2]34<-N(=C(C)C=C(C)[N-]->3c3ccccc3[N-]->41)c1ccccc12,Cc1cc(C)[n-]2->[Pt+4]34<-n1c1ccccc1[n-]->3[c-](C)cc(C)[n-]->4c1ccccc12,Cc1cc(C)[n-]2->[Pt+4]34<-n1c1ccccc1[n-]->3[c-](C)cc(C)[n-]->4c1ccccc12
NURVIF,CN12CCC/N3=C/c4ccccc4[O-]->[Co+3]<-3<-1456(<-O=N->4[O-]->5)<-[O-]c1ccccc1/C=N->6/CCC2,C21 H25 Co1 N4 O4,0.0,CN12CCCN3=Cc4ccccc4[O-]->[Co+]<-3<-14(<-[O-]c1ccccc1C=N->4CCC2)<-[N+](=O)=O,CN12CCCN3=Cc4ccccc4[O-]->[Co+3]<-3<-14(<-[O-]c1ccccc1C=N->4CCC2)<-N(=O)[O-],CN12CCCN3=Cc4ccccc4[O-]->[Co+3]<-3<-14(<-[O-]c1ccccc1C=N->4CCC2)<-N(=O)[O-]
NUTHOA,Cc1cccc2CN3Cc4cccc(C)n4->[Co+3]<-345(<-[O-]C(=O)[O-]->4)(<-[O-]N->5=O)<-n12,C15 H17 Co1 N4 O5,0.0,Cc1cccc2CN3Cc4cccc(C)n4->[Co+]<-34(<-[O-]C(=O)[O-]->4)(<-n12)<-[N+](=O)=O,Cc1cccc2CN3Cc4cccc(C)n4->[Co+3]<-34(<-[O-]C(=O)[O-]->4)(<-N(=O)[O-])<-n12,Cc1cccc2CN3Cc4cccc(C)n4->[Co+3]<-34(<-[O-]C(=O)[O-]->4)(<-N(=O)[O-])<-n12
NUWCOX,C[Si](C)(C)[N-]1c23->[W+6]<-14(<-[CH2-]Cc1ccccc1)(<-[CH2-]Cc1ccccc1)(<-[N-2]c1ccccc1)<-[N-](c->42cccc3)[Si](C)(C)C,C34 H45 N3 Si2 W1,0.0,C[Si](C)(C)[N-]1c2ccccc2[N-]([Si](C)(C)C)->[W+6]<-1(<-[CH2-]Cc1ccccc1)(<-[CH2-]Cc1ccccc1)<-[N-2]c1ccccc1,C[Si](C)(C)[N-]1c2ccccc2[N-]([Si](C)(C)C)->[W+6]<-1(<-[CH2-]Cc1ccccc1)(<-[CH2-]Cc1ccccc1)<-[N-2]c1ccccc1,C[Si](C)(C)[N-]1c2ccccc2[N-]([Si](C)(C)C)->[W+6]<-1(<-[CH2-]Cc1ccccc1)(<-[CH2-]Cc1ccccc1)<-[N-2]c1ccccc1
NUXLEZ,CCP1(CC)CCCP(CC)(CC)->[Pd+2]<-1(<-[O-]S(=O)(=O)C(F)(F)F)<-[O-]S(=O)(=O)C(F)(F)F,C13 H26 F6 O6 P2 Pd1 S2,0.0,CCP1(CC)CCCP(CC)(CC)->[Pd+2]<-1(<-[O-]S(=O)(=O)C(F)(F)F)<-[O-]S(=O)(=O)C(F)(F)F,CCP1(CC)CCCP(CC)(CC)->[Pd+2]<-1(<-[O-]S(=O)(=O)C(F)(F)F)<-[O-]S(=O)(=O)C(F)(F)F,CCP1(CC)CCCP(CC)(CC)->[Pd+2]<-12(<-[O-]S(=O)(=O)C(F)(F)F)<-[O-]S->2(=O)(=O)C(F)(F)F
NUXWEK,CCC1(CC)C2=N3->[Ni@SP1+2]45<-N6=C1C=C/C6=C/c1ccc([n-]->41)C(CC)(CC)c1ccc([n-]->51)/C=C\3C=C2,C28 H30 N4 Ni1,0.0,CCC1(CC)C2=N3->[Ni+2]45<-N6=C(C=CC6=Cc6ccc1[n-]->46)C(CC)(CC)c1ccc([n-]->51)C=C3C=C2,CCC1(CC)C2=N3->[Ni+2]45<-N6=C1C=CC6=Cc1ccc([n-]->41)C(CC)(CC)c1ccc([n-]->51)C=C3C=C2,CCC1(CC)C2=N3->[Ni+2]45<-N6=C1C=CC6=Cc1ccc([n-]->41)C(CC)(CC)c1ccc([n-]->51)C=C3C=C2
OBAHUW,CCO[C](C1=C(c2ccccc2)N2C(=O)C[C@H](c3ccccc3)N2[C@@H]1c1ccccc1)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],C32 H24 N2 O7 W1,0.0,CCO[C-2](C1=C(c2ccccc2)N2C(=O)CC(c3ccccc3)N2C1c1ccccc1)->[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CCO[C](C1=C(c2ccccc2)N2C(=O)CC(c3ccccc3)N2C1c1ccccc1)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CCO[C](C1=C(c2ccccc2)N2C(=O)CC(c3ccccc3)N2C1c1ccccc1)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
OBELAL,,C25 H45 N1 O3 P2 Ru1,0.0,CC(C)(C)P1(Cc2cccc3CP(C(C)(C)C)(C(C)(C)C)->[RuH+]<-1(<-[C-]#[O+])(<-[O-]C=O)<-n23)C(C)(C)C,CC(C)(C)P1(Cc2cccc3CP(C(C)(C)C)(C(C)(C)C)->[RuH+]<-1(<-[C-]#[O+])(<-[O-]C=O)<-n23)C(C)(C)C,CC(C)(C)P1(Cc2cccc3CP(C(C)(C)C)(C(C)(C)C)->[RuH+]<-1(<-[C-]#[O+])(<-[O-]C=O)<-n23)C(C)(C)C
OBILEQ,CC(C)(C)[N-]1[Si]23([N-](C(C)(C)C)->[Ti+4]<-1<-2(<-[Cl-])<-[Cl-])CC=CC3,C12 H24 Cl2 N2 Si1 Ti1,0.0,CC(C)(C)[N-]1[Si]2([N-](C(C)(C)C)->[Ti+4]<-1(<-[Cl-])<-[Cl-])CC=CC2,C=C[CH-]C[Si]1=N(C(C)(C)C)->[Ti+4](<-[Cl-])(<-[Cl-])<-[N-]1C(C)(C)C,[CH2-]C=CC[Si]1=N(C(C)(C)C)->[Ti+4](<-[Cl-])(<-[Cl-])<-[N-]1C(C)(C)C
OBOBIR,,C23 H22 O3 P2 Ru1,0.0,Cc1cc(C)c(C23->[Ru]45(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P=2C->4(c2c(C)cc(C)cc2C)=P->53)c(C)c1,CC1=C[C-](C)C=C(C)C1=C12->[Ru+2]34(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P1=C->3(c1c(C)cc(C)cc1C)[P-]->42,CC1=C[C-](C)C=C(C)C1=C12->[Ru+2]34(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-P1=C->3(c1c(C)cc(C)cc1C)[P-]->42
OBOHOD,,C26 H47 N1 O3 P2 Ru1,0.0,CC(=O)[O-]->[RuH+]12(<-[C-]#[O+])<-n3c(CP->1(C(C)(C)C)C(C)(C)C)cccc3CP->2(C(C)(C)C)C(C)(C)C,CC(=O)[O-]->[RuH+]12(<-[C-]#[O+])<-n3c(CP->1(C(C)(C)C)C(C)(C)C)cccc3CP->2(C(C)(C)C)C(C)(C)C,CC(=O)[O-]->[RuH+]12(<-[C-]#[O+])<-n3c(CP->1(C(C)(C)C)C(C)(C)C)cccc3CP->2(C(C)(C)C)C(C)(C)C
OBUMAA,,C2 H8 Hg1 I2 N4 S2,0.0,NC(N)=S->[Hg+2](<-[I-])(<-[I-])<-S=C(N)N,NC(N)=S->[Hg+2](<-[I-])(<-[I-])<-S=C(N)N,NC(N)=S.NC(N)=S->[Hg+2](<-[I-])<-[I-]
OCANIP,CP1(C)=NP(=O->[Pd+2]2(<-O=P(N=P(C)(C)[S-]->2)(c2ccccc2)c2ccccc2)<-[S-]1)(c1ccccc1)c1ccccc1,C28 H32 N2 O2 P4 Pd1 S2,0.0,fail,CP1(C)=NP(=O->[Pd+2]2(<-O=P(N=P(C)(C)[S-]->2)(c2ccccc2)c2ccccc2)<-[S-]1)(c1ccccc1)c1ccccc1,CP1(C)=NP(=O->[Pd+2]2(<-O=P(N=P(C)(C)[S-]->2)(c2ccccc2)c2ccccc2)<-[S-]1)(c1ccccc1)c1ccccc1
OCIMAQ,Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)[C]2->[Ru+4]23(<-[Cl-])(<-[Cl-])<-[CH-]=C4C=C[CH-]C=C4S->2CCS->3C)c(C)c1,C31 H38 Cl2 N2 Ru1 S2,0.0,Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)[C]2->[Ru+4]23(<-[Cl-])(<-[Cl-])<-[CH-2]c4ccccc4S->2CCS->3C)c(C)c1,Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)[C]2->[Ru+2]23(<-[Cl-])(<-[Cl-])<-[CH]c4ccccc4S->2CCS->3C)c(C)c1,Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)[C]2->[Ru+2]23(<-[Cl-])(<-[Cl-])<-[CH]c4ccccc4S->2CCS->3C)c(C)c1
OCODUG,[O-2]->[Re+5]12(<-O)(<-[Cl-])<-n3ccccc3C[N-]->1Cc1ccccn->21,C12 H14 Cl1 N3 O2 Re1 1+,1.0,[O-2]->[Re+5]12(<-O)(<-[Cl-])<-n3ccccc3C[N-]->1Cc1ccccn->21,[O-2]->[Re+5]12(<-O)(<-[Cl-])<-n3ccccc3C[N-]->1Cc1ccccn->21,O.[O-2]->[Re+5]12(<-[Cl-])<-n3ccccc3C[N-]->1Cc1ccccn->21
OCOWIN,CO1CC[c-]23->[Ti+4]<-1456(<-[CH3-])(<-[CH3-])(<-[Cl-])<-c(c->4c->52)c->63,C10 H17 Cl1 O1 Ti1,0.0,CO1CCc23->[Ti+4]<-1456(<-[CH3-])(<-[CH3-])(<-[Cl-])<-c(c->4[cH-]->52)c->63,CO1CC[c-]23->[Ti+4]<-1456(<-[CH3-])(<-[CH3-])(<-[Cl-])<-c(c->4c->52)c->63,CO1CC[c-]23->[Ti+4]<-1456(<-[CH3-])(<-[CH3-])(<-[Cl-])<-c(c->4c->52)c->63
OCURIQ,,C18 H38 Fe1 N1 O2 P2 1+,1.0,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[FeH+]<-2<-1(<-[C-]#[O+])<-[C-]#[O+])C(C)C,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[FeH+]<-2<-1(<-[C-]#[O+])<-[C-]#[O+])C(C)C,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[FeH+]<-2<-1(<-[C-]#[O+])<-[C-]#[O+])C(C)C
ODADOP,,C41 H27 F4 Ir1 N3 P1,0.0,N#[C-]->[Ir+3]12(<-[c-]3cc(F)cc(F)c3-c3ccccn->13)(<-[c-]1cc(F)cc(F)c1-c1ccccn->21)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,N#[C-]->[Ir+3]12(<-[c-]3cc(F)cc(F)c3-c3ccccn->13)(<-[c-]1cc(F)cc(F)c1-c1ccccn->21)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,N#[C-]->[Ir+3]12(<-[c-]3cc(F)cc(F)c3-c3ccccn->13)(<-[c-]1cc(F)cc(F)c1-c1ccccn->21)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
ODEBII,COP(OC)(c1ccccc1)->[Ru+2]12(<-[Cl-])(<-n3ccccc3-c3ccccn->13)<-n1ccccc1-c1ccccn->21,C28 H27 Cl1 N4 O2 P1 Ru1 1+,1.0,COP(OC)(c1ccccc1)->[Ru+2]12(<-[Cl-])(<-n3ccccc3-c3ccccn->13)<-n1ccccc1-c1ccccn->21,COP(OC)(c1ccccc1)->[Ru+2]12(<-[Cl-])(<-n3ccccc3-c3ccccn->13)<-n1ccccc1-c1ccccn->21,COP(OC)(c1ccccc1)->[Ru+2]12(<-[Cl-])(<-n3ccccc3-c3ccccn->13)<-n1ccccc1-c1ccccn->21
ODINOF,[O-2]->[Re+5]1(<-[Br-])(<-[Br-])(<-[O-]c2cccc3cccn->1c23)<-[P@TB5](c1ccccc1)(c1ccccc1)c1ccccc1,C27 H21 Br2 N1 O2 P1 Re1,0.0,[O-2]->[Re+4]1(<-[Br-])(<-[Br-])(<-[O-]c2cccc3cccn->1c23)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,[O-2]->[Re+5]1(<-[Br-])(<-[Br-])(<-[O-]c2cccc3cccn->1c23)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,[O-2]->[Re+5]1(<-[Br-])(<-[Br-])(<-[O-]c2cccc3cccn->1c23)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
ODOGIX,NC1=C2/C=CC=C[N-]2->[Pd@OH23+2]2(<-[Cl-])<-S=C(/N=N->2/1)N1CCCCCC1,C13 H18 Cl1 N5 Pd1 S1,0.0,NC1c2ccccn2->[Pd+2]2(<-[Cl-])<-[S-]C(=NN->2=1)N1CCCCCC1,NC1=C2C=CC=C[N-]2->[Pd+2]2(<-[Cl-])<-S=C(N=N->21)N1CCCCCC1,NC1=C2C=CC=C[N-]2->[Pd+2]2(<-[Cl-])<-S=C(N=N->21)N1CCCCCC1
ODOXUB,CC12=C->[Pd+2]<-13(<-[CH2-]2)<-S=P([S-]->3)(c1ccccc1)c1ccccc1,C16 H17 P1 Pd1 S2,0.0,fail,CC12=C->[Pd+2]<-13(<-[CH2-]2)<-S=P([S-]->3)(c1ccccc1)c1ccccc1,CC12=C->[Pd+2]<-134(<-[CH2-]2)<-S=P->3([S-]->4)(c1ccccc1)c1ccccc1
ODUWUG,[O+]#[C-]->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C](/N=C(\Cc1ccc(F)cc1)N1CCCC1)N1CCCC1,C22 H22 Cr1 F1 N3 O5,0.0,fail,[O+]#[C-]->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C](N=C(Cc1ccc(F)cc1)N1CCCC1)N1CCCC1,[O+]#[C-]->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C](N=C(Cc1ccc(F)cc1)N1CCCC1)N1CCCC1
OFAGIL,[O+]#[C-]->[Mo+4]123(<-[Br-])(<-[C-]#[O+])(<-[CH-]4C[CH-][CH+]CC[CH-]->1[CH-]->24)<-n1ccccc1-c1ccccn->31,C20 H19 Br1 Mo1 N2 O2,0.0,fail,[O+]#[C-]->[Mo+2]123(<-[Br-])(<-[C-]#[O+])(<-C4=C->1[CH-]->2CC=CCC4)<-n1ccccc1-c1ccccn->31,[O+]#[C-]->[Mo+2]123(<-[Br-])(<-[C-]#[O+])(<-C4=C->1[CH-]->2CC=CCC4)<-n1ccccc1-c1ccccn->31
OFAQAQ,Cc1cccc(C)c1/N1=C(/[O-]->[Ti+4]<-12(<-[Cl-])(<-[Cl-])<-[O-]/C(c1ccccc1)=N->2/c1c(C)cccc1C)c1ccccc1,C30 H28 Cl2 N2 O2 Ti1,0.0,Cc1cccc(C)c1N1=C([O-]->[Ti+4]<-12(<-[Cl-])(<-[Cl-])<-[O-]C(c1ccccc1)=N->2c1c(C)cccc1C)c1ccccc1,Cc1cccc(C)c1N1=C([O-]->[Ti+4]<-12(<-[Cl-])(<-[Cl-])<-[O-]C(c1ccccc1)=N->2c1c(C)cccc1C)c1ccccc1,Cc1cccc(C)c1N1=C([O-]->[Ti+4]<-123(<-[Cl-])(<-[Cl-])<-[O-]C->2(c1ccccc1)=N->3c1c(C)cccc1C)c1ccccc1
OFEGAJ,Cc1cc(C)cc(/N2=C3C(=N(/c4cc(C(F)(F)F)cc(C(F)(F)F)c4)->[Pd@@+2]<-2(<-[CH3-])<-[Cl-])/c2cccc4cccc/3c24)c1,C29 H21 Cl1 F6 N2 Pd1,0.0,Cc1cc(C)cc(N2=C3C(=N(c4cc(C(F)(F)F)cc(C(F)(F)F)c4)->[Pd+2]<-2(<-[CH3-])<-[Cl-])c2cccc4cccc3c24)c1,Cc1cc(C)cc([N-]2C3=C([N-](c4cc(C(F)(F)F)cc(C(F)(F)F)c4)->[Pd+4]<-2(<-[CH3-])<-[Cl-])c2cccc4cccc3c24)c1,Cc1cc(C)cc([N-]2C3=C([N-](c4cc(C(F)(F)F)cc(C(F)(F)F)c4)->[Pd+4]<-2(<-[CH3-])<-[Cl-])c2cccc4cccc3c24)c1
OFIDOY,CC(=O)[O-]->[Cu+]1(<-n2ccn(C)c2C(=O)c2nccn2C)<-n2ccn(C)c2C(=O)c2n(C)ccn->12,C20 H23 Cu1 N8 O4,0.0,fail,CC(=O)[O-]->[Cu+]12(<-n3ccn(C)c3C(=O)c3n(C)ccn->13)<-n1ccn(C)c1C(=O)c1n(C)ccn->21,Cn1ccn2->[Cu+]345(<-O=C->3(C)[O-]->4)(<-n3ccn(C)c3C(=O)c12)<-n1ccn(C)c1C(=O)c1n(C)ccn->51
OFITIJ,,C26 H32 Cl2 F3 N1 Ru1 S1,0.0,CCc1cccc(CC)c1N1[C](->[Ru+4]2(<-[Cl-])(<-[Cl-])<-[CH-2]c3ccccc3S->2C(F)(F)F)C(C)(C)CC1(C)C,CCc1cccc(CC)c1N1[C](->[Ru+2]2(<-[Cl-])(<-[Cl-])<-[CH]c3ccccc3S->2C(F)(F)F)C(C)(C)CC1(C)C,CCc1cccc(CC)c1N1[C](->[Ru+2]2(<-[Cl-])(<-[Cl-])<-[CH]c3ccccc3S->2C(F)(F)F)C(C)(C)CC1(C)C
OFUDIC,,C15 H15 N5 Ni1 O6,0.0,O=C1[O-]->[Ni+2]2(<-O)(<-O)(<-n3ccccc3Nc3ccccn->23)<-[n-]2c1cc(=O)[nH]c2=O,O=C1[O-]->[Ni+2]2(<-O)(<-O)(<-n3ccccc3Nc3ccccn->23)<-[n-]2c1cc(=O)[nH]c2=O,O.O=C1[O-]->[Ni+2]2(<-O)(<-n3ccccc3Nc3ccccn->23)<-[n-]2c1cc(=O)[nH]c2=O
OFUQEL,,C10 H12 Fe1 N2 O4,0.0,fail,CN(C)[C]1C2(=C(=O)->[Fe]<-1<-2(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])N(C)C,CN(C)[C]1C2(=C(=O)->[Fe]<-1<-2(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])N(C)C
OGATEY,,C19 H37 Cl1 P4 W1,0.0,CP1(C)CCP(C)(C)->[W+4]<-12(<-[Cl-])(<-[C-3]c1ccccc1)<-P(C)(C)CCP->2(C)C,CP1(C)CCP(C)(C)->[W+4]<-12(<-[Cl-])(<-[C-3][c-]1[cH+][cH-][cH+][cH-][cH+]1)<-P(C)(C)CCP->2(C)C,CP1(C)CCP(C)(C)->[W+4]<-12(<-[Cl-])(<-[C-3][c-]1[cH+][cH-][cH+][cH-][cH+]1)<-P(C)(C)CCP->2(C)C
OGEQUM,CSC1/N=N2/C(/C)=C3/C=CC=C[N-]3->[V+5]<-23(<-[O-2])(<-[O-]C(=O)CC(=O)[O-]->3)<-S=1,C12 H12 N3 O5 S2 V1,0.0,CSC1=NN2=C(C)c3ccccn3->[V+5]<-23(<-[O-2])(<-[O-]C(=O)CC(=O)[O-]->3)<-[S-]1,CSC1N=N2C(C)=C3C=CC=C[N-]3->[V+5]<-23(<-[O-2])(<-[O-]C(=O)CC(=O)[O-]->3)<-S=1,CSC1N=N2C(C)=C3C=CC=C[N-]3->[V+5]<-23(<-[O-2])(<-[O-]C(=O)CC(=O)[O-]->3)<-S=1
OGIFAM,COP(OC)(OC)->[W+4]12345(<-[S-]c6ccccc6)(<-[C-](/C)=[C-]->1/C)<-c1c->2c->3[cH-]->4c->51,C18 H25 O3 P1 S1 W1,0.0,fail,COP(OC)(OC)->[W+2]12345(<-[S-]c6ccccc6)(<-C(C)#C->1C)<-c1c->2c->3[cH-]->4c->51,COP(OC)(OC)->[W+2]12345(<-[S-]c6ccccc6)(<-C(C)#C->1C)<-c1c->2c->3[cH-]->4c->51
OGOGIB,CC(C)(C)[C@H]1COC2/C=C3/CCC4/C=C5/OC[C@H](C(C)(C)C)[N-]5->[Rh@OH17+](<-[C-]#[O+])(<-N=43)<-N=21,C21 H30 N3 O3 Rh1,0.0,CC(C)(C)C1COC2C=C3CCC4=CC5=N(->[Rh+](<-[C-]#[O+])(<-N=21)<-[N-]34)C(C(C)(C)C)CO5,CC(C)(C)C1COC2C=C3CCC4C=C5OCC(C(C)(C)C)[N-]5->[Rh+](<-[C-]#[O+])(<-N=43)<-N=21,CC(C)(C)C1COC2C=C3CCC4C=C5OCC(C(C)(C)C)[N-]5->[Rh+](<-[C-]#[O+])(<-N=43)<-N=21
OHAPAO,,C17 H34 Mo1 N1 P3,0.0,fail,CP(C)(C)->[MoH+]12345(<-c6c->1c->2[c-]->31ccnc->41c->56)(<-P(C)(C)C)<-P(C)(C)C,CP(C)(C)->[MoH+]12345(<-c6c->1c->2[c-]->31ccnc->41c->56)(<-P(C)(C)C)<-P(C)(C)C
OHEGAL,CC(=O)[O-]->[Cd+2](<-[O-]C(C)=O)(<-n1ccc(N(C)C)cc1)(<-n1ccc(N(C)C)cc1)<-n1ccc(N(C)C)cc1,C25 H36 Cd1 N6 O4,0.0,fail,CC(=O)[O-]->[Cd+2](<-[O-]C(C)=O)(<-n1ccc(N(C)C)cc1)(<-n1ccc(N(C)C)cc1)<-n1ccc(N(C)C)cc1,CN(C)c1ccn(->[Cd+2]2345(<-O=C->2(C)[O-]->3)(<-O=C->4(C)[O-]->5)(<-n2ccc(N(C)C)cc2)<-n2ccc(N(C)C)cc2)cc1
OHIJUK,[O+]#[C-]->[Rh+]12(<-[C-]#[O+])<-c3ccccc3[B-](CP->1(c1ccccc1)c1ccccc1)(CP->2(c1ccccc1)c1ccccc1)c1ccccc1,C40 H34 B1 O2 P2 Rh1,0.0,[O+]#[C-]->[Rh+]1(<-[C-]#[O+])<-P(C[B-](CP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[O+]#[C-]->[Rh+]1(<-[C-]#[O+])<-P(C[B-](CP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[O+]#[C-]->[Rh+]1(<-[C-]#[O+])<-P(C[B-](CP->1(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
OHUNUC,CC12->[Ti+2]345678(<-[CH3-])(<-[CH3-])<-C9(C)=C->3(C)C->4(=C->51C)C->6(=C->79C)C->8=2C,C16 H26 Ti1,0.0,fail,CC12->[Ti+2]345678(<-[CH3-])(<-[CH3-])<-C9(C)=C->3(C)C->4(=C->51C)C->6(=C->79C)C->8=2C,Cc12->[Ti+4]345678(<-[CH3-])(<-[CH3-])<-c9(C)c->31c->4(c->5(C)[c-]->69C)[c-]->7(C)c->82C
OHUTIV,CC(C)N1c2ccccc2S#C1->[Pd+2](<-[I-])(<-[I-])<-n1coc2ccccc21,C17 H16 I2 N2 O1 Pd1 S1,0.0,fail,CC(C)N1c2ccccc2S#C1->[Pd+2](<-[I-])(<-[I-])<-n1coc2ccccc21,CC(C)N1c2ccccc2S#C1->[Pd+2](<-[I-])(<-[I-])<-n1coc2ccccc21
OJAQIA,C[CH2-]->[Zn+2]12<-n3c(C(C)(C)C)nc(C)n3[BH-](n3c(C)nc(C(C)(C)C)n->13)n1c(C)nc(C(C)(C)C)n->21,C23 H42 B1 N9 Zn1,0.0,C[CH2-]->[Zn+2]12<-[n-]3c(C(C)(C)C)nc(C)[n+]3[BH-]([n+]3c(C)nc(C(C)(C)C)[n-]->13)[n+]1c(C)nc(C(C)(C)C)[n-]->21,C[CH2-]->[Zn+2]12<-n3c(C(C)(C)C)nc(C)n3[BH-](n3c(C)nc(C(C)(C)C)n->13)n1c(C)nc(C(C)(C)C)n->21,C[CH2-]->[Zn+2]12<-n3c(C(C)(C)C)nc(C)n3[BH-](n3c(C)nc(C(C)(C)C)n->13)n1c(C)nc(C(C)(C)C)n->21
OJEZIM,CC(C)[C@@H]1COC2c3cccc4C5=N(->[Co+3]67(<-O=N->6[O-]->7)(<-N(=O)[O-])(<-N(=O)[O-])(<-N=21)<-n34)[C@H](C(C)C)CO5,C17 H23 Co1 N6 O8,0.0,CC(C)C1COC2c3cccc4C5=N(->[Co-3](<-N=21)(<-n34)(<-[N+](=O)=O)(<-[N+](=O)=O)<-[N+](=O)=O)C(C(C)C)CO5,CC(C)C1COC2c3cccc4C5=N(->[Co+3](<-N(=O)[O-])(<-N(=O)[O-])(<-N(=O)[O-])(<-N=21)<-n34)C(C(C)C)CO5,CC(C)C1COC2c3cccc4C5=N(->[Co+3](<-N(=O)[O-])(<-N(=O)[O-])(<-N(=O)[O-])(<-N=21)<-n34)C(C(C)C)CO5
OJODOH,,C27 H39 Sc1,0.0,Cc1c(C)c(C)[cH-](->[Sc+3]23456789(<-[cH-]%10c->2(C)c->3(C)c->4(C)c->5%10C)<-[cH-]2c->6(C)c->7(C)c->8(C)c->92C)c1C,Cc1c(C)c(C)[cH-](->[Sc+3]23456789(<-c%10c->2(C)c->3(C)c->4(C)[c-]->5%10C)<-c2c->6(C)c->7(C)c->8(C)[c-]->92C)c1C,Cc1c(C)c(C)[cH-](->[Sc+3]23456789(<-c%10c->2(C)c->3(C)c->4(C)[c-]->5%10C)<-c2c->6(C)c->7(C)c->8(C)[c-]->92C)c1C
OJOMAC,,C21 H28 B1 Mo1 N7 O2 S1,0.0,Cc1cc(C)n2->[Mo+4]3(<-[C-3]C(=S)N(C)C)(<-[C-]#[O+])(<-[C-]#[O+])<-n4c(C)cc(C)n4[BH-](n12)n1c(C)cc(C)n->31,Cc1cc(C)n2->[Mo+2]3(<-[C-]C(=S)N(C)C)(<-[C-]#[O+])(<-[C-]#[O+])<-n4c(C)cc(C)n4[BH-](n12)n1c(C)cc(C)n->31,Cc1cc(C)n2->[Mo+2]3(<-[C-]C(=S)N(C)C)(<-[C-]#[O+])(<-[C-]#[O+])<-n4c(C)cc(C)n4[BH-](n12)n1c(C)cc(C)n->31
OJUCAX,CCO/C(=C(C(=C\c1ccccc1)/c1ccccc1)\[C](OCC)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])N(C)C,C28 H27 N1 O7 W1,0.0,CCOC(C(C(=Cc1ccccc1)c1ccccc1)=[C-](OCC)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])=[N+](C)C,CCOC(=C(C(=Cc1ccccc1)c1ccccc1)[C](OCC)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])N(C)C,CCOC(=C(C(=Cc1ccccc1)c1ccccc1)[C](OCC)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])N(C)C
