IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
OXECAW,,C19 H48 N1 Os1 P3,0.0,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[OsH2]<-2<-1<-P(C)(C)C)C(C)C,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[OsH2]<-2<-1<-P(C)(C)C)C(C)C,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[OsH2]<-2<-1<-P(C)(C)C)C(C)C
OXEXAS,CN(C)CCC/N1=C/c2cc(Cl)cc(Br)c2[O-]->[Ni+2]<-12<-[O-]c1c(Br)cc(Cl)cc1/C=N->2/CCCN(C)C,C24 H30 Br2 Cl2 N4 Ni1 O2,0.0,CN1(C)CCCN2=Cc3cc(Cl)cc(Br)c3[O-]->[Ni+2]<-2<-134<-[O-]c1c(Br)cc(Cl)cc1C=N->3CCCN->4(C)C,CN1(C)CCCN2=Cc3cc(Cl)cc(Br)c3[O-]->[Ni+2]<-2<-134<-[O-]c1c(Br)cc(Cl)cc1C=N->3CCCN->4(C)C,CN(C)CCCN1=Cc2cc(Cl)cc(Br)c2[O-]->[Ni+2]<-12<-[O-]c1c(Br)cc(Cl)cc1C=N->2CCCN(C)C
OXIRUJ,,C18 H20 N2 O6 P1 W1 1+,1.0,CC(C)N1C2=CC=CC=CC2=[N+](C(C)C)P1(O)->[W](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CC(C)n1c2ccccc[c-]-2n(C(C)C)p1(O)->[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CC(C)n1c2ccccc[c-]-2n(C(C)C)p1(O)->[W+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
OXUVAF,,C16 H18 O10 Zn1,0.0,COc1ccc(C(=O)[O-]->[Zn+2](<-O)(<-O)<-[O-]C(=O)c2ccc(OC)cc2O)c(O)c1,COc1ccc(C(=O)[O-]->[Zn+2]2(<-O)(<-O)<-O=C([O-]->2)c2ccc(OC)cc2O)c(O)c1,COc1ccc(C23=O->[Zn+2]<-245(<-O)(<-O)(<-O=C->4([O-]->5)c2ccc(OC)cc2O)<-[O-]3)c(O)c1
OYIDIL,,C19 H32 I1 Ir1 N2,0.0,CC1(C)CCCC2(C)[CH2-]->[Ir+3]3456(<-[I-])(<-[N-]=[N+]12)<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C,CC1(C)CCCC2(C)[CH2-]->[Ir+5]3456(<-[I-])(<-[N-2]N12)<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C,CC1(C)CCCC2(C)[CH2-]->[Ir+5]3456(<-[I-])(<-[N-2]N12)<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C
OYUPAA,,C30 H25 Cl1 N2 O1 P1 Ru1 1+,1.0,[Cl-]->[Ru+2]123456(<-O=C(N=P(c7ccccc7)(c7ccccc7)c7ccccc7)c7ccccn->17)<-c1c->2c->3c->4c->5c->61,[Cl-]->[Ru+2]123456(<-[O-]C(=N[P+](c7ccccc7)(c7ccccc7)c7ccccc7)c7ccccn->17)<-c1c->2c->3c->4c->5c->61,[Cl-]->[Ru+2]123456(<-[O-]C(=N[P+](c7ccccc7)(c7ccccc7)c7ccccc7)c7ccccn->17)<-c1c->2c->3c->4c->5c->61
OZEDUU,,C13 H16 I2 N4 O3 W1,0.0,Cc1cc(C)n(->[W+2](<-[I-])(<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n2[nH]c(C)cc2C)[nH]1,Cc1cc(C)n(->[W+2](<-[I-])(<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n2[nH]c(C)cc2C)[nH]1,Cc1cc(C)n(->[W+4]2(<-[I-])(<-[I-])(<-[C-]#[O+])(<-[C-](=O)[C-]->2=O)<-n2[nH]c(C)cc2C)[nH]1
OZOKIY,,C20 H30 B1 F3 N1 P1 Pd1,0.0,Cc1cccc(C)n1->[Pd+2]1(<-[CH3-])<-F[B-](F)(F)c2ccccc2P->1(C(C)C)C(C)C,Cc1cccc(C)n1->[Pd+2](<-[CH3-])<-P(c1ccccc1[B-](F)(F)F)(C(C)C)C(C)C,Cc1cccc(C)n1->[Pd+2](<-[CH3-])<-P(c1ccccc1[B-](F)(F)F)(C(C)C)C(C)C
PABYOG,[Cl-]->[Pd+2]12(<-[Cl-])<-n3ccccc3C(c3ccccn->13)c->21cccc[nH+]1,C16 H14 Cl2 N3 Pd1 1+,1.0,[Cl-]->[Pd+2]1(<-[Cl-])<-n2ccccc2C(c2cccc[nH+]2)c2ccccn->12,[Cl-]->[Pd+2]1(<-[Cl-])<-n2ccccc2C(c2cccc[nH+]2)c2ccccn->12,[Cl-]->[Pd+4]12(<-[Cl-])<-n3ccccc3C(c3ccccn->13)[C-]->21C=CC=CN1
PACREQ,Cc1ccn2->[Ti+4]3456(<-[Cl-])<-n7ccc(C)cc7[N-]->3[Si](C)(C)C([Si](C)(C)[N-]->4c2c1)[Si](C)(C)[N-]->5c1cc(C)ccn->61,C25 H37 Cl1 N6 Si3 Ti1,0.0,Cc1ccn2->[Ti+4]3456(<-[Cl-])<-n7ccc(C)cc7[N-]->3[Si](C)(C)C([Si](C)(C)[N-]->4c2c1)[Si](C)(C)[N-]->5c1cc(C)ccn->61,Cc1ccn2->[Ti+4]3456(<-[Cl-])<-n7ccc(C)cc7[N-]->3[Si](C)(C)C([Si](C)(C)[N-]->4c2c1)[Si](C)(C)[N-]->5c1cc(C)ccn->61,Cc1ccn2->[Ti+4]3456(<-[Cl-])<-n7ccc(C)cc7[N-]->3[Si](C)(C)C([Si](C)(C)[N-]->4c2c1)[Si](C)(C)[N-]->5c1cc(C)ccn->61
PADYID,CC(C)[n+]1c(-c2ccccc2)n(C)c(-c2ccccc2)[c-]1->[Ir+]123(<-[Cl-])<-C4=C->1/CC/C->2=C->3\CC\4,C27 H32 Cl1 Ir1 N2,0.0,CC(C)n1c(-c2ccccc2)[n+](C)c(-c2ccccc2)[c]1->[Ir]123(<-[Cl-])<-C4=C->1CCC->2=C->3CC4,CC(C)[n+]1c(-c2ccccc2)n(C)c(-c2ccccc2)[c-]1->[Ir+]123(<-[Cl-])<-C4=C->1CCC->2=C->3CC4,CC(C)[n+]1c(-c2ccccc2)n(C)c(-c2ccccc2)[c-]1->[Ir+]123(<-[Cl-])<-C4=C->1CCC->2=C->3CC4
PAGCEF,CO->[Mo+6]12(<-[O-2])(<-[O-2])<-[O-]/C(=N\N->1=C\c1ccccc1[O-]->2)c1ccncc1,C14 H13 Mo1 N3 O5,0.0,CO->[Mo+6]12(<-[O-2])(<-[O-2])<-[O-]C(=NN->1=Cc1ccccc1[O-]->2)c1ccncc1,CO->[Mo+6]12(<-[O-2])(<-[O-2])<-[O-]C(=NN->1=Cc1ccccc1[O-]->2)c1ccncc1,CO.[O-2]->[Mo+6]12(<-[O-2])<-[O-]C(c3ccncc3)=NN->1=Cc1ccccc1[O-]->2
PAHNUJ,CN(C)C#N->[Pt@OH17+2](<-[Cl-])(<-[Cl-])<-S(C)(C)=O,C5 H12 Cl2 N2 O1 Pt1 S1,0.0,C[N+](C)=C=[N-]->[Pt+2](<-[Cl-])(<-[Cl-])<-S(C)(C)=O,CN(C)C#N->[Pt+2](<-[Cl-])(<-[Cl-])<-S(C)(C)=O,CN(C)C#N->[Pt+2](<-[Cl-])(<-[Cl-])<-S(C)(C)=O
PAJDIN,CP12->[Ni@OH20]34(<-[Br-])<-P(C)(CCC[P-]->3(C3=C=CC=C[CH+]3)CCC1)CCP->4(#[O+])CC2,C18 H32 Br1 Ni1 O1 P4 1+,1.0,CP12->[Ni+2]34(<-[Br-])<-P(C)(CCCP->3(c3ccccc3)CCC1)CCP->4(O)CC2,CP12->[Ni+2]34(<-[Br-])<-P(C)(CCCP->3(c3[c-]cccc3)CCC1)CCP->4(#[O+])CC2,CP12->[Ni+2]34(<-[Br-])<-P(C)(CCCP->3(c3[c-]cccc3)CCC1)CCP->4(#[O+])CC2
PAKSUR,Cc1cc(C)n2->[Y+3]34567(<-[CH2-]c8ccccc8)(<-c8c->3c->4[cH-]->5c->68)(<-n3c(C)cc(C)n3[BH-](n12)n1c(C)cc(C)n->71)<-O1CCCC1,C31 H42 B1 N6 O1 Y1,0.0,Cc1cc(C)n2->[Y+3]34567(<-[CH2-]c8ccccc8)(<-c8c->3c->4[cH-]->5c->68)(<-n3c(C)cc(C)n3[BH-](n12)n1c(C)cc(C)n->71)<-O1CCCC1,Cc1cc(C)n2->[Y+3]34567(<-[CH2-]c8ccccc8)(<-c8c->3c->4[cH-]->5c->68)(<-n3c(C)cc(C)n3[BH-](n12)n1c(C)cc(C)n->71)<-O1CCCC1,Cc1cc(C)n2->[Y+3]3(<-[CH2-]c4ccccc4)(<-c4ccc[cH-]4)(<-n4c(C)cc(C)n4[BH-](n12)n1c(C)cc(C)n->31)<-O1CCCC1
PAKYUX,,C22 H26 Cl2 N2 O6 Zn1,0.0,CC1(CO)CO->[Zn+2]234(<-[O-]c5ccc(Cl)cc5C=N->21)<-[O-]c1ccc(Cl)cc1C=N->3C(C)(CO)CO->4,CC1(CO)CO->[Zn+2]234(<-[O-]c5ccc(Cl)cc5C=N->21)<-[O-]c1ccc(Cl)cc1C=N->3C(C)(CO)CO->4,CC(CO)(CO)N1=Cc2cc(Cl)ccc2[O-]->[Zn+2]<-123<-[O-]c1ccc(Cl)cc1C=N->2C(C)(CO)CO->3
PALJAP,CN1C=CN(C)[C]1->[Pd+2](<-[CH3-])(<-[C]1N(C)C=CN1C)<-S(C)[O-],C12 H22 N4 O1 Pd1 S1,0.0,CN1C=CN(C)[C]1->[Pd+](<-[CH3-])(<-[C]1N(C)C=CN1C)<-[SH](C)=O,CN1C=CN(C)[C]1->[Pd+2](<-[CH3-])(<-[C]1N(C)C=CN1C)<-S(C)[O-],CN1C=CN(C)[C]1->[Pd+2](<-[CH3-])(<-[C]1N(C)C=CN1C)<-S(C)[O-]
PANBEO,CCN(CC)C1/N=C(/c2ccccc2)[N-]2/N=C(\[S-]->[Au@+3]<-2(<-S=1)<-[c-]1ccccc1C[NH+](C)C)N(C)C,C24 H34 Au1 N6 S2 1+,1.0,CCN(CC)C1=NC(c2ccccc2)=N2N=C([S-]->[Au+3]<-2(<-[S-]1)<-[c-]1ccccc1C[NH+](C)C)N(C)C,CCN(CC)C1N=C(c2ccccc2)[N-]2N=C([S-]->[Au+3]<-2(<-S=1)<-[c-]1ccccc1C[NH+](C)C)N(C)C,CCN(CC)C1N=C(c2ccccc2)[N-]2N=C([S-]->[Au+3]<-2(<-S=1)<-[c-]1ccccc1C[NH+](C)C)N(C)C
PANVOS,CCN1C=CN(Cc2cc(=O)oc3ccc(C)cc23)[C]1->[Ag+]<-[C]1N(CC)C=CN1Cc1cc(=O)oc2ccc(C)cc12,C32 H32 Ag1 N4 O4 1+,1.0,CCN1C=CN(Cc2cc(=O)oc3ccc(C)cc23)[C]1->[Ag+]<-[C]1N(CC)C=CN1Cc1cc(=O)oc2ccc(C)cc12,CCN1C=CN(Cc2cc(=O)oc3ccc(C)cc23)[C]1->[Ag+]<-[C]1N(CC)C=CN1Cc1cc(=O)oc2ccc(C)cc12,CCN1C=CN(Cc2cc(=O)oc3ccc(C)cc23)[C]1->[Ag+]12<-[C]3N(CC)C=CN3Cc3c4cc(C)ccc4oc->1(=O)c->23
PAQQAC,CCNC1=C/C2=N(\CC)->[Ni+2]3(<-[O-]C2=CC1=O)<-[O-]C1=CC(=O)C(NCC)=C/C1=N->3\CC,C20 H26 N4 Ni1 O4,0.0,CCNC1=CC2=N(CC)->[Ni+2]3(<-[O-]C2=CC1=O)<-[O-]C1=CC(=O)C(NCC)=CC1=N->3CC,CCNc1cc2[N-](CC)->[Ni+6]3(<-[O-]c2cc1[O-])<-[O-]c1cc([O-])c(NCC)cc1[N-]->3CC,CCNc1cc2[N-](CC)->[Ni+6]3(<-[O-]c2cc1[O-])<-[O-]c1cc([O-])c(NCC)cc1[N-]->3CC
PARFIX,,C39 H31 O3 P2 Re1,0.0,[O+]#[C-]->[ReH](<-[C-]#[O+])(<-[C-]#[O+])(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,[O+]#[C-]->[ReH](<-[C-]#[O+])(<-[C-]#[O+])(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,[O+]#[C-]->[ReH](<-[C-]#[O+])(<-[C-]#[O+])(<-P(c1ccccc1)(c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
PASQOP,CC12=C->[Ru+2]<-134(<-C=C->3(C)[CH2-]->4)(<-[CH2-]2)(<-[PH2+](c1ccccc1)c1ccccc1)<-P(c1ccccc1)(c1ccccc1)N1CCC[C@H]1C[O-],C37 H43 N1 O1 P2 Ru1,0.0,fail,CC12=C->[Ru+2]<-1345(<-C=C->3(C)[CH2-]->4)(<-[CH2-]2)<-P(OCC1CCCN1P->5(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,CC12=C->[Ru+2]<-1345(<-C=C->3(C)[CH2-]->4)(<-[CH2-]2)<-P(OCC1CCCN1P->5(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
PATSIN,,C20 H16 Cl1 N5 Pd1,0.0,fail,Cc1cc[c-]2->[Pd+2]3(<-[Cl-])<-N4=C(N=c2[nH]1)c1ccccc1C4=Nc1cccc(C)n->31,Cc1cc[c-]2->[Pd+2]3(<-[Cl-])<-N4=C(N=c2[nH]1)c1ccccc1C4=Nc1cccc(C)n->31
PAWZAP,CO1CC(C)(C)[O-]->[V+5]<-1(<-[O-2])(<-[Cl-])(<-[Cl-])<-O1CCCC1,C9 H19 Cl2 O4 V1,0.0,CO1CC(C)(C)[O-]->[V+5]<-1(<-[O-2])(<-[Cl-])(<-[Cl-])<-O1CCCC1,CO1CC(C)(C)[O-]->[V+5]<-1(<-[O-2])(<-[Cl-])(<-[Cl-])<-O1CCCC1,C1CCOC1.COCC(C)(C)[O-]->[V+5](<-[O-2])(<-[Cl-])<-[Cl-]
PAXPIO,,C14 H34 N2 Zn1,0.0,CCN1(CC)CCN(CC)(CC)->[Zn+2]<-1(<-[CH2-]C)<-[CH2-]C,CCN1(CC)CCN(CC)(CC)->[Zn+2]<-1(<-[CH2-]C)<-[CH2-]C,CCN(CC)CCN(CC)CC.C[CH2-]->[Zn+2]<-[CH2-]C
PAYCUN,[O+]#[C-]->[Re+]1(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])<-n2ccccc2-c2c(-c3ccccn3)nc3ccccc3n->12,C21 H12 Cl1 N4 O3 Re1,0.0,[O+]#[C-]->[Re+]1(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])<-n2ccccc2-c2c(-c3ccccn3)nc3ccccc3n->12,[O+]#[C-]->[Re+]1(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])<-n2ccccc2-c2c(-c3ccccn3)nc3ccccc3n->12,[O+]#[C-]->[Re+]1(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])<-n2ccccc2-c2c(-c3ccccn3)nc3ccccc3n->12
PAYMUA,CC1=C(CCO)S#C(->[Au+]<-[Cl-])N1Cc1ccccc1,C13 H15 Au1 Cl1 N1 O1 S1,0.0,CC1=C(CCO)S[C](->[Au+]<-[Cl-])N1Cc1ccccc1,CC1=C(CCO)S#C(->[Au+]<-[Cl-])N1Cc1ccccc1,CC1=C(CCO)S#C(->[Au+]<-[Cl-])N1Cc1ccccc1
PAYTAN,c1ccc(P2(=NP(=O->[Au+3]3(<-[O-]2)<-[c-]2ccccc2-c2cccc[c-]->32)(c2ccccc2)c2ccccc2)c2ccccc2)cc1,C36 H28 Au1 N1 O2 P2,0.0,fail,C1=CC2=C3C=CC=C[C]3->[Au+]3(<-O=P(N=P([O-]->3)(c3ccccc3)c3ccccc3)(c3ccccc3)c3ccccc3)<-[C]2C=C1,C1=CC2=C3C=CC=C[C]3->[Au+]3(<-O=P(N=P([O-]->3)(c3ccccc3)c3ccccc3)(c3ccccc3)c3ccccc3)<-[C]2C=C1
PAZMAF,CCc1ccc(C2=[As]C([Si](C)(C)C)([Si](C)(C)C)[P-](->[W+2]3456(<-[C-]#[O+])(<-[C-]#[O+])<-c7c->3c->4[cH-]->5c->67)O2)cc1,C23 H32 As1 O3 P1 Si2 W1,0.0,CCc1ccc(C2=[As]C([Si](C)(C)C)([Si](C)(C)C)[P-2](->[W+3]3456(<-[C-]#[O+])(<-[C-]#[O+])<-c7c->3c->4[cH-]->5c->67)O2)cc1,CCc1ccc(C2=[As]C([Si](C)(C)C)([Si](C)(C)C)[P-](->[W+2]3456(<-[C-]#[O+])(<-[C-]#[O+])<-c7c->3c->4[cH-]->5c->67)O2)cc1,CCc1ccc(C2=[As]C([Si](C)(C)C)([Si](C)(C)C)[P-](->[W+2]3456(<-[C-]#[O+])(<-[C-]#[O+])<-c7c->3c->4[cH-]->5c->67)O2)cc1
PBUXNI,C/C1=C(\C)[N-]2CCC/N3=C(C)/C(C)=N(/O)->[Ni@SP1+2]<-3<-2<-N1=O,C11 H19 N4 Ni1 O2 1+,1.0,CC1C(C)=N2CCCN3=C(C)C(C)=N(O)->[Ni+2]<-2<-3<-N=1[O-],CC1=C(C)[N-]2CCCN3=C(C)C(C)=N(O)->[Ni+2]<-3<-2<-N1=O,CC1=C(C)[N-]2CCCN3=C(C)C(C)=N(O)->[Ni+2]<-3<-2<-N1=O
PEBJUC,[Cl-]->[Ru+2]12(<-[C]3CCCO3)(<-n3cccn3[BH-](n3cccn->13)n1cccn->21)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C31 H31 B1 Cl1 N6 O1 P1 Ru1,0.0,[Cl-]->[Ru+4]12(<-[C-2]3CCCO3)(<-[n-]3ccc[n+]3[BH-]([n+]3ccc[n-]->13)[n+]1ccc[n-]->21)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,[Cl-]->[Ru+2]12(<-[C]3CCCO3)(<-n3cccn3[BH-](n3cccn->13)n1cccn->21)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,[Cl-]->[Ru+2]12(<-[C]3CCCO3)(<-n3cccn3[BH-](n3cccn->13)n1cccn->21)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
PEBTUN,CN(C)Cc1ccccc1[CH-](->[Cd+2]<-[CH-](c1ccccc1CN(C)C)[Si](C)(C)C)[Si](C)(C)C,C26 H44 Cd1 N2 Si2,0.0,CN1(C)Cc2ccccc2[CH-]([Si](C)(C)C)->[Cd+2]<-12<-[CH-](c1ccccc1CN->2(C)C)[Si](C)(C)C,CN1(C)Cc2ccccc2[CH-]([Si](C)(C)C)->[Cd+2]<-12<-[CH-](c1ccccc1CN->2(C)C)[Si](C)(C)C,CN(C)Cc1ccccc1[CH-](->[Cd+2]<-[CH-](c1ccccc1CN(C)C)[Si](C)(C)C)[Si](C)(C)C
PECNUG,COc1cccc2/C=N3/C(CO)(CO)C[O-]->[Mo+6]<-3(<-[O-2])(<-[O-2])(<-O=S(C)C)<-[O-]c21,C14 H21 Mo1 N1 O8 S1,0.0,COc1cccc2C=N3C(CO)(CO)C[O-]->[Mo+6]<-3(<-[O-2])(<-[O-2])(<-O=S(C)C)<-[O-]c21,COc1cccc2C=N3C(CO)(CO)C[O-]->[Mo+6]<-3(<-[O-2])(<-[O-2])(<-O=S(C)C)<-[O-]c21,COc1cccc2C=N3C(CO)(CO)C[O-]->[Mo+6]<-34(<-[O-2])(<-[O-]c21)<-[O-]S(C)(C)[O-]->4
PEDQEX,Cc12->[Ir+3]3456(<-[Cl-])(<-[c-]7cc(Cl)ccc7/C=N->3/N=C/c3ccc(Cl)cc3)<-c1(C)c->4(C)[c-]->5(C)c->62C,C24 H24 Cl3 Ir1 N2,0.0,Cc12->[Ir+3]3456(<-[Cl-])(<-[c-]7cc(Cl)ccc7C=N->3N=Cc3ccc(Cl)cc3)<-c1(C)c->4(C)[c-]->5(C)c->62C,Cc12->[Ir+3]3456(<-[Cl-])(<-[c-]7cc(Cl)ccc7C=N->3N=Cc3ccc(Cl)cc3)<-c1(C)c->4(C)[c-]->5(C)c->62C,Cc12->[Ir+3]3456(<-[Cl-])(<-[c-]7cc(Cl)ccc7C=N->3N=Cc3ccc(Cl)cc3)<-c1(C)c->4(C)[c-]->5(C)c->62C
PEGDAG,CC#N->[Cu+]12<-n3ccccc3CN(Cc3ccccn->13)Cc1ccc(C(=O)OC)cn->21,C22 H23 Cu1 N5 O2 1+,1.0,CC#N->[Cu+]123<-n4ccccc4CN->1(Cc1ccccn->21)Cc1ccc(C(=O)OC)cn->31,CC#N->[Cu+]123<-n4ccccc4CN->1(Cc1ccccn->21)Cc1ccc(C(=O)OC)cn->31,CC#N->[Cu+]123<-n4ccccc4CN->1(Cc1ccccn->21)Cc1ccc(C(=O)OC)cn->31
PEGXOP,,C32 H32 Cl1 Hg1 N4 O8 S2 1+,1.0,O=[N+]([O-])c1ccc(N=Nc2ccc(N34->[Hg+2]5(<-[O-][Cl+3]([O-])([O-])[O-])<-S(CC3)Cc3ccccc3OCCOc3ccccc3CS->5CC4)cc2)cc1,O=[N+]([O-])c1ccc(N=Nc2ccc(N3CCS4->[Hg+8]<-S(CC3)Cc3ccccc3OCCOc3ccccc3C4)cc2)cc1.[O-2].[O-2].[O-2].[O-]Cl,O=[N+]([O-])c1ccc(N=Nc2ccc(N3CCS4->[Hg+8](<-[O-2])<-S(CC3)Cc3ccccc3OCCOc3ccccc3C4)cc2)cc1.[O-2].[O-2].[O-]Cl
PEHRAX,,C24 H42 N2 Si2 Zr1,0.0,fail,CC1=C(C)N(C)C(=C->[Zr+2]23456789(<-C%10=C->2C->3=C->4[CH-]->5C->6=C->7%10)<-C(=C->8[Si](C)(C)C)[CH-]->9[Si](C)(C)C)N1C,CC1=C(C)N(C)C(=C->[Zr+2]23456789(<-C%10=C->2C->3=C->4[CH-]->5C->6=C->7%10)<-C(=C->8[Si](C)(C)C)[CH-]->9[Si](C)(C)C)N1C
PEJXEH,,C37 H28 Mo1 N2 O3 P2,0.0,[O+]#[C-]->[Mo]12(<-[C-]#[O+])(<-[C-]#[O+])<-N(c3cccc4cccn->1c34)=P(CP->2(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,[O+]#[C-]->[Mo]12(<-[C-]#[O+])(<-[C-]#[O+])<-n3cccc4cccc([N-]->1[P+](CP->2(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)c43,[O+]#[C-]->[Mo]12(<-[C-]#[O+])(<-[C-]#[O+])<-n3cccc4cccc([N-]->1[P+](CP->2(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1)c43
PEKTOP,,C33 H25 N1 O1 Pt1 S1,0.0,CS(C)(=O)->[Pt+2]12<-[c-]3cc4ccccc4cc3-c3cc(-c4ccccc4)cc(-c4cc5ccccc5c[c-]->14)n->23,CS(C)(=O)->[Pt+2]12<-[c-]3cc4ccccc4cc3-c3cc(-c4ccccc4)cc(-c4cc5ccccc5c[c-]->14)n->23,CS(C)(=O)->[Pt+2]12<-[c-]3cc4ccccc4cc3-c3cc(-c4ccccc4)cc(-c4cc5ccccc5c[c-]->14)n->23
PEMDOD,,C16 H20 N2 Ni1 O7,0.0,Cc1ccn2->[Ni+2](<-O)(<-O)(<-O)(<-[O-]C(=O)C=CC(=O)[O-])<-n3ccc(C)cc3-c2c1,Cc1ccn2->[Ni+2](<-O)(<-O)(<-O)(<-[O-]C(=O)C=CC(=O)[O-])<-n3ccc(C)cc3-c2c1,Cc1ccn2->[Ni+2](<-O)(<-[O-]C(=O)C=CC(=O)[O-])<-n3ccc(C)cc3-c2c1.O.O
PEMTAC,CN1(C)Cc2ccccc2[Si-]2(->[Cr]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])c1ccccc1C[N+]2(C)C,C22 H24 Cr1 N2 O4 Si1,0.0,CN(C)Cc1ccccc1[Si-2]1c2ccccc2CN(C)(C)->[Cr+2]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],CN1(C)Cc2ccccc2[Si-]2(->[Cr]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])c1ccccc1C[N+]2(C)C,CN(C)Cc1ccccc1[Si-]1=C2C=CC=C[C+]2CN(C)(C)->[Cr]<-1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
PENQEG,O=C(O)c1cccc2C(=O)[O-]->[Cd+2]3(<-O)(<-[Cl-])(<-n12)<-n1cccc2c4nc[nH]c4c4cccn->3c4c21,C20 H14 Cd1 Cl1 N5 O5,0.0,O=C1[O-]->[Cd+2]23(<-O)(<-[Cl-])(<-O=C(O)c4cccc1n->24)<-n1cccc2c4nc[nH]c4c4cccn->3c4c21,O=C(O)c1cccc2C(=O)[O-]->[Cd+2]3(<-O)(<-[Cl-])(<-n12)<-n1cccc2c4nc[nH]c4c4cccn->3c4c21,O=C(O)c1cccc2C(=O)[O-]->[Cd+2]3(<-O)(<-[Cl-])(<-n12)<-n1cccc2c4nc[nH]c4c4cccn->3c4c21
PEPQIM,CC[P+](/C=C(\[O-]->[Zn+2](<-[Br-])(<-[Br-])<-[Br-])[P+](CC)(CC)CC)(CC)CC,C14 H31 Br3 O1 P2 Zn1,0.0,CCP(=CC(=O->[Zn+2](<-[Br-])(<-[Br-])<-[Br-])[P+](CC)(CC)CC)(CC)CC,CCP(=CC([O-]->[Zn+4](<-[Br-])(<-[Br-])<-[Br-])=P(CC)(CC)CC)(CC)CC,CCP(=CC([O-]->[Zn+4](<-[Br-])(<-[Br-])<-[Br-])=P(CC)(CC)CC)(CC)CC
PERCOE,CP(C)(C)->[Rh+3]1(<-[O-][O-]->1)(<-[S-]c1ccccc1)(<-P(C)(C)C)<-P(C)(C)C,C15 H32 O2 P3 Rh1 S1,0.0,fail,CP(C)(C)->[Rh+3]1(<-[O-][O-]->1)(<-[S-]c1ccccc1)(<-P(C)(C)C)<-P(C)(C)C,CP(C)(C)->[Rh+3]1(<-[O-][O-]->1)(<-[S-]c1ccccc1)(<-P(C)(C)C)<-P(C)(C)C
PERWOA,C1=C/C2=C3\C(c4ccccc4)=CC(c4ccccc4)=N3->[Pd@OH10+2]3(<-[O-]c4cccc5cc6ccccc6n->3c45)<-[N-]2C=C1,C34 H23 N3 O1 Pd1,0.0,c1ccc(-c2cc(-c3ccccc3)[n-]3->[Pd+2]4(<-[O-]c5cccc6cc7ccccc7n->4c56)<-n4ccccc4-c23)cc1,C1=CC2=C3C(c4ccccc4)=CC(c4ccccc4)=N3->[Pd+2]3(<-[O-]c4cccc5cc6ccccc6n->3c45)<-[N-]2C=C1,C1=CC2=C3C(c4ccccc4)=CC(c4ccccc4)=N3->[Pd+2]3(<-[O-]c4cccc5cc6ccccc6n->3c45)<-[N-]2C=C1
