IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
LASSIK,CC(C)(C)[N-]1[Si](C)(C)[H]->[Y+3]<-123(<-[H][Si](C)(C)[N-]->2C(C)(C)C)<-[H][Si](C)(C)[N-]->3C(C)(C)C,C18 H48 N3 Si3 Y1,0.0,C[SiH](C)[N-](->[Y+3](<-[N-]([SiH](C)C)C(C)(C)C)<-[N-]([SiH](C)C)C(C)(C)C)C(C)(C)C,C[Si](C)=N(->[YH2+](<-N(=[Si](C)C)C(C)(C)C)<-[N-]([SiH](C)C)C(C)(C)C)C(C)(C)C,C[SiH](C)[N-](->[Y+3](<-[N-]([SiH](C)C)C(C)(C)C)<-[N-]([SiH](C)C)C(C)(C)C)C(C)(C)C
LATKAT,CCCCCCCCCCOc1ccc(/C([O-])=[O+]/c2ccc([N+]#[C-]->[Au+]<-[C-]#Cc3ccncc3)cc2)cc1,C31 H33 Au1 N2 O3,0.0,CCCCCCCCCCOc1ccc(C(=O)Oc2ccc([N+]#[C-]->[Au+]<-[C-]#Cc3ccncc3)cc2)cc1,CCCCCCCCCCOc1ccc(C([O-])=[O+]c2ccc([N+]#[C-]->[Au+]<-[C-]#Cc3ccncc3)cc2)cc1,CCCCCCCCCCOc1ccc(C([O-])=[O+]c2ccc([N+]#[C-]->[Au+]<-[C-]#Cc3ccncc3)cc2)cc1
LATZUD,C[O-]->[V+5]12(<-[O-2])(<-[O-]/C(=N\N->1=C\c1cc(Cl)ccc1[O-]->2)c1cc2ccccc2cc1O)<-OC,C20 H18 Cl1 N2 O6 V1,0.0,C[O-]->[V+5]12(<-[O-2])(<-[O-]C(=NN->1=Cc1cc(Cl)ccc1[O-]->2)c1cc2ccccc2cc1O)<-OC,C[O-]->[V+5]12(<-[O-2])(<-[O-]C(=NN->1=Cc1cc(Cl)ccc1[O-]->2)c1cc2ccccc2cc1O)<-OC,CO.C[O-]->[V+5]12(<-[O-2])<-[O-]C(c3cc4ccccc4cc3O)=NN->1=Cc1cc(Cl)ccc1[O-]->2
LAWFAT,Cn1cc(-c2ccccc2P(c2ccccc2)(c2ccccc2)->[Cu+](<-[I-])<-P(c2ccccc2)(c2ccccc2)c2ccccc2)nn1,C39 H33 Cu1 I1 N3 P2,0.0,Cn1cc2-c3ccccc3P(c3ccccc3)(c3ccccc3)->[Cu+](<-[I-])(<-n2n1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Cn1cc2-c3ccccc3P(c3ccccc3)(c3ccccc3)->[Cu+](<-[I-])(<-n2n1)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Cn1cc(-c2ccccc2P(c2ccccc2)(c2ccccc2)->[Cu+](<-[I-])<-P(c2ccccc2)(c2ccccc2)c2ccccc2)nn1
LAXGEW,,C40 H33 Mn1 O1 P1 1+,1.0,CC([C-3]->[Mn+5]1234(<-[C-]#[O+])(<-c5c->1c->2[cH-]->3c->45)<-P(c1ccccc1)(c1ccccc1)c1ccccc1)=C(c1ccccc1)c1ccccc1,CC([C-]->[Mn+3]1234(<-[C-]#[O+])(<-c5c->1c->2[cH-]->3c->45)<-P(c1ccccc1)(c1ccccc1)c1ccccc1)=C(c1ccccc1)c1ccccc1,CC([C-]->[Mn+3]1234(<-[C-]#[O+])(<-c5c->1c->2[cH-]->3c->45)<-P(c1ccccc1)(c1ccccc1)c1ccccc1)=C(c1ccccc1)c1ccccc1
LAXPOS,Nc1ccccn1->[Zn@+2]1(<-[Br-])<-[O-]c2ccc(Br)cc2/C=N->1/c1ccccn1,C17 H14 Br2 N4 O1 Zn1,0.0,Nc1ccccn1->[Zn+2]1(<-[Br-])<-[O-]c2ccc(Br)cc2C=N->1c1ccccn1,Nc1ccccn1->[Zn+2]1(<-[Br-])<-[O-]c2ccc(Br)cc2C=N->1c1ccccn1,Nc1ccccn1->[Zn+2]12(<-[Br-])<-[O-]c3ccc(Br)cc3C=N->1c1ccccn->21
LAYQOS,[Se]=C=[N-]->[Fe+2]12(<-[N-]=C=[Se])(<-n3ccccc3-c3cc[nH]n->13)<-n1ccccc1-c1cc[nH]n->21,C18 H14 Fe1 N8 Se2,0.0,[Se]C#N->[Fe+]12(<-[N-]=C=[Se])(<-n3ccccc3-c3cc[nH]n->13)<-n1ccccc1-c1cc[nH]n->21,[Se]=C=[N-]->[Fe+2]12(<-[N-]=C=[Se])(<-n3ccccc3-c3cc[nH]n->13)<-n1ccccc1-c1cc[nH]n->21,[Se]=C=[N-]->[Fe+2]12(<-[N-]=C=[Se])(<-n3ccccc3-c3cc[nH]n->13)<-n1ccccc1-c1cc[nH]n->21
LAZGOJ,CC12=C->[W+4]<-134(<-C=C->32C)(<-[N-2]c1ccccc1)<-[N-](c1ccccc1[N-]->4[Si](C)(C)C)[Si](C)(C)C,C24 H37 N3 Si2 W1,0.0,CC12C->[W+4]<-134(<-CC->3=2C)(<-[N-2]c1ccccc1)<-[N-](c1ccccc1[N-]->4[Si](C)(C)C)[Si](C)(C)C,CC12=C->[W+4]<-134(<-C=C->32C)(<-[N-2]c1ccccc1)<-[N-](c1ccccc1[N-]->4[Si](C)(C)C)[Si](C)(C)C,CC12=C->[W+4]<-134(<-C=C->32C)(<-[N-2]c1ccccc1)<-[N-](c1ccccc1[N-]->4[Si](C)(C)C)[Si](C)(C)C
LEBMOX,,C20 H40 Ir1 O2 P2 1+,1.0,CC(C)P1(Cc2cccc3CP(C(C)C)(C(C)C)->[IrH+2]<-1(<-O)(<-O)<-[c-]23)C(C)C,CC(C)P1(Cc2cccc3CP(C(C)C)(C(C)C)->[IrH+2]<-1(<-O)(<-O)<-[c-]23)C(C)C,CC(C)P1(Cc2cccc3CP(C(C)C)(C(C)C)->[IrH+2]<-1(<-O)(<-O)<-[c-]23)C(C)C
LECBON,[C-](#[N+]c1ccccc1)->[Pt+2]1(<-[C-]#[N+]c2ccccc2)<-[S-]/C(=C(\[S-]->1)c1ccccc1)c1ccccc1,C28 H20 N2 Pt1 S2,0.0,[C-](#[N+]c1ccccc1)->[Pt+2]1(<-[C-]#[N+]c2ccccc2)<-[S-]C(=C([S-]->1)c1ccccc1)c1ccccc1,[C-](#[N+]c1ccccc1)->[Pt+2]1(<-[C-]#[N+]c2ccccc2)<-[S-]C(=C([S-]->1)c1ccccc1)c1ccccc1,[C-](#[N+]c1ccccc1)->[Pt]1(<-[C-]#[N+]c2ccccc2)<-S=C(C(=S->1)c1ccccc1)c1ccccc1
LECSOC,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1Oc1cccc2-n3cccn3->[Mo+6]34(<-[O-2])(<-[O-][O-]->3)(<-[O-][O-]->4)<-n12,C18 H25 Mo1 N3 O6,0.0,CC1CCC(C(C)C)C(Oc2cccc3-n4cccn4->[Mo+6]45(<-[O-2])(<-[O-][O-]->4)(<-[O-][O-]->5)<-n23)C1,CC1CCC(C(C)C)C(Oc2cccc3-n4cccn4->[Mo+6]45(<-[O-2])(<-[O-][O-]->4)(<-[O-][O-]->5)<-n23)C1,CC1CCC(C(C)C)C(Oc2cccc3-n4cccn4->[Mo+6]45(<-[O-2])(<-[O-][O-]->4)(<-[O-][O-]->5)<-n23)C1
LEDNAL,,C24 H18 Cd1 N5 O6 P1,0.0,O=[N+]([O-])[O-]->[Cd+2]12(<-[O-]P(O)O)(<-n3cccc4ccc5cccn->1c5c43)<-n1cccc3ccc4cccn->2c4c31,O=[N+]([O-])[O-]->[Cd+2]12(<-[O-]P(O)O)(<-n3cccc4ccc5cccn->1c5c43)<-n1cccc3ccc4cccn->2c4c31,O=[N+]12[O-]->[Cd+2]<-134(<-[O-]P(O)O)(<-[O-]2)(<-n1cccc2ccc5cccn->3c5c21)<-n1cccc2ccc3cccn->4c3c21
LEFKAL,Cc1cc(C)n(->[Zn+2](<-[O-]C(=O)c2cc(O)ccc2O)(<-[O-]C(=O)c2cc(O)ccc2O)<-n2[nH]c(C)cc2C)[nH]1,C24 H26 N4 O8 Zn1,0.0,Cc1cc(C)n(->[Zn+2](<-[O-]C(=O)c2cc(O)ccc2O)(<-[O-]C(=O)c2cc(O)ccc2O)<-n2[nH]c(C)cc2C)[nH]1,Cc1cc(C)n(->[Zn+2](<-[O-]C(=O)c2cc(O)ccc2O)(<-[O-]C(=O)c2cc(O)ccc2O)<-n2[nH]c(C)cc2C)[nH]1,Cc1cc(C)n(->[Zn+2]23(<-O=C->2([O-]->3)c2cc(O)ccc2O)(<-[O-]C(=O)c2cc(O)ccc2O)<-n2[nH]c(C)cc2C)[nH]1
LEGZOP,Cc1cc(C)c(C2=CC=C[C-](c3c(C)cc(C)cc3C)C2=[B+]->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])c(C)c1,C29 H25 B1 Cr1 O5,0.0,Cc1cc(C)c(-c2cccc(-c3c(C)cc(C)cc3C)c2[BH4-2]->[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])c(C)c1,C[c+]1[cH-][c+](C)[c-](-[c+]2[cH-][cH-][cH-][c-](-[c-]3[c+](C)[cH-][c+](C)[cH-][c+]3C)[c-]2[B+2]->[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])[c+](C)[cH-]1,C[c+]1[cH-][c+](C)[c-](-[c+]2[cH-][cH-][cH-][c-](-[c-]3[c+](C)[cH-][c+](C)[cH-][c+]3C)[c-]2[B+2]->[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])[c+](C)[cH-]1
LEHKAN,,C36 H39 Ir1 P2,0.0,fail,C1=C2->[IrH]345(<-C(=C1)C->3=C->4CC2)<-P(CCCCP->5(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,C1=C2->[IrH]345(<-C(=C1)C->3=C->4CC2)<-P(CCCCP->5(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
LEJXOQ,,C28 H29 I1 N1 P1 Pt1,0.0,C=CCP(c1ccccc1)(c1ccccc1)->[Pt+4]1(<-[CH3-])(<-[CH3-])(<-[I-])<-[c-]2ccccc2-c2ccccn->12,C=CCP(c1ccccc1)(c1ccccc1)->[Pt+4]1(<-[CH3-])(<-[CH3-])(<-[I-])<-[c-]2ccccc2-c2ccccn->12,C=CCP(c1ccccc1)(c1ccccc1)->[Pt+4]1(<-[CH3-])(<-[CH3-])(<-[I-])<-[c-]2ccccc2-c2ccccn->12
LEKNEV,COC1=O->[Ta+5]2345(<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[CH2-]C1(C)C)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,C16 H26 Cl3 O2 Ta1,0.0,COC1=O->[Ta+5]2345(<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[CH2-]C1(C)C)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,COC1=O->[Ta+5]2345(<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[CH2-]C1(C)C)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,COC1=O->[Ta+5](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[CH2-]C1(C)C)<-[c-]1(C)c(C)c(C)c(C)c1C
LEKXAC,,C18 H43 Cl1 Ni1 P2,0.0,CC(C)P(C(C)C)(C(C)C)->[NiH+](<-[Cl-])<-P(C(C)C)(C(C)C)C(C)C,CC(C)P(C(C)C)(C(C)C)->[NiH+](<-[Cl-])<-P(C(C)C)(C(C)C)C(C)C,CC(C)P(C(C)C)(C(C)C)->[NiH+](<-[Cl-])<-P(C(C)C)(C(C)C)C(C)C
LEMDOW,CCCCP(CCCC)(CCCC)->[Ru+2]1(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])<-[S-]/C(=C2/Oc3ccccc3[C]->12)N(C)C,C25 H37 Cl1 N1 O3 P1 Ru1 S1,0.0,CCCCP(CCCC)(CCCC)->[Ru+2]1(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])<-S=C(c2oc3ccccc3[c-]->12)N(C)C,CCCCP(CCCC)(CCCC)->[Ru+2]1(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])<-[S-]C(=C2Oc3ccccc3[C]->12)N(C)C,CCCCP(CCCC)(CCCC)->[Ru+2]1(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])<-[S-]C(=C2Oc3ccccc3[C]->12)N(C)C
LEMVEF,CCCCCSC1=[SH]C2=S->[Zn+2]3(<-S=C2S1)<-S=C1SC(SCCCCC)=[SH]C1=S->3,C16 H22 S10 Zn1,0.0,fail,CCCCCSC1=[SH]C2=S->[Zn+2]3(<-S=C2S1)<-S=C1SC(SCCCCC)=[SH]C1=S->3,CCCCCSC1=[SH]C2=S->[Zn+2]3(<-S=C2S1)<-S=C1SC(SCCCCC)=[SH]C1=S->3
LENGIV,COCCN12Cc3cc(C)cc(C)c3[O-]->[W+6]<-1(<-[O-2])(<-[Cl-])(<-[Cl-])<-[O-]c1c(C)cc(C)cc1C2,C21 H27 Cl2 N1 O4 W1,0.0,COCCN12Cc3cc(C)cc(C)c3[O-]->[W+6]<-1(<-[O-2])(<-[Cl-])(<-[Cl-])<-[O-]c1c(C)cc(C)cc1C2,COCCN12Cc3cc(C)cc(C)c3[O-]->[W+6]<-1(<-[O-2])(<-[Cl-])(<-[Cl-])<-[O-]c1c(C)cc(C)cc1C2,COCCN12Cc3cc(C)cc(C)c3[O-]->[W+6]<-1(<-[O-2])(<-[Cl-])(<-[Cl-])<-[O-]c1c(C)cc(C)cc1C2
LEPBEN,,C13 H15 I1 N2 O1 S1 W1,0.0,fail,CC1#C(C)->[W+2]<-123(<-[I-])(<-[C-]#[O+])(<-S=c1ccnc[n-]->21)<-C(C)#C->3C,CC1#C(C)->[W+2]<-123(<-[I-])(<-[C-]#[O+])(<-S=c1ccnc[n-]->21)<-C(C)#C->3C
LEQDIX,C/C1=C(\C)[N-]([O-])->[Co+3]2(<-[N-2][N+]#N)(<-[N-2][N+]#N)(<-N1=O)<-N(/O)=C(C)\C(C)=N->2\O,C8 H14 Co1 N10 O4 1-,-1.0,CC1C(C)=N([O-])->[Co+3]2(<-[N-]=[N+]=[N-])(<-[N-]=[N+]=[N-])(<-N=1[O-])<-N(O)=C(C)C(C)=N->2O,CC1=C(C)N(=O)->[Co+]2(<-[N-2][N+]#N)(<-[N-2][N+]#N)(<-N1=O)<-N(O)=C(C)C(C)=N->2O,CC1=C(C)N(=O)->[Co+]2(<-[N-2][N+]#N)(<-[N-2][N+]#N)(<-N1=O)<-N(O)=C(C)C(C)=N->2O
LERBES,,C22 H41 Cl1 Ir1 N1 O1 P2,0.0,CC(C)(C)P1(Nc2cccc3OP(C(C)(C)C)(C(C)(C)C)->[IrH+2]<-1(<-[Cl-])<-[c-]23)C(C)(C)C,CC(C)(C)P1(Nc2cccc3OP(C(C)(C)C)(C(C)(C)C)->[IrH+2]<-1(<-[Cl-])<-[c-]23)C(C)(C)C,CC(C)(C)P1(Nc2cccc3OP(C(C)(C)C)(C(C)(C)C)->[IrH+2]<-1(<-[Cl-])<-[c-]23)C(C)(C)C
LERSOS,O=C(N/N1=C(\c2ccccc2)c2ccccn2->[Zn+2]<-1(<-[Cl-])<-[Cl-])c1ccncc1,C18 H14 Cl2 N4 O1 Zn1,0.0,[Cl-]->[Zn+2]12(<-[Cl-])<-O=C(NN->1=C(c1ccccc1)c1ccccn->21)c1ccncc1,[Cl-]->[Zn+2]12(<-[Cl-])<-O=C(NN->1=C(c1ccccc1)c1ccccn->21)c1ccncc1,[Cl-]->[Zn+2]12(<-[Cl-])<-O=C(NN->1=C(c1ccccc1)c1ccccn->21)c1ccncc1
LESNED,[Cl-]->[Pd+2]1(<-[Cl-])<-n2cccc3c2-c2c(cccn->12)C3,C11 H8 Cl2 N2 Pd1,0.0,[Cl-]->[Pd+2]1(<-[Cl-])<-n2cccc3c2-c2c(cccn->12)C3,[Cl-]->[Pd+2]1(<-[Cl-])<-n2cccc3c2-c2c(cccn->12)C3,[Cl-]->[Pd+2]1(<-[Cl-])<-n2cccc3c2-c2c(cccn->12)C3
LETRIM,Cn1ccn2[BH-]34[H]->[Re+]<-3(<-[H]4)(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-S=c12,C7 H8 B1 N2 O3 Re1 S1,0.0,Cn1ccn2[BH-]3[H]->[Re+](<-[H]3)(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-S=c12,Cn1ccn2B->[ReH](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-S=c12,[BH3-]n1ccn(C)c1=S->[Re+](<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
LEVMII,CP(c1ccccc1)(c1ccccc1)->[Pt@TB11+2]12(<-[Cl-])<-[C-](=O)[C@@H]3C=CC->1=C->23,C19 H18 Cl1 O1 P1 Pt1,0.0,CP(c1ccccc1)(c1ccccc1)->[Pt+2](<-[Cl-])(<-[C-]#[O+])<-[cH-]1cccc1,CP(c1ccccc1)(c1ccccc1)->[Pt+2](<-[Cl-])(<-[C-]#[O+])<-[cH-]1cccc1,CP(c1ccccc1)(c1ccccc1)->[Pt+2]12(<-[Cl-])<-[C-](=O)C3C=CC->1=C->23
LEWBAS,O=[N+]([O-])[O-]->[Zn+2]1(<-O)(<-O)<-O=C(COc2cccc3cccn->1c23)NCc1ccccc1,C18 H20 N3 O7 Zn1 1+,1.0,O=[N+]([O-])[O-]->[Zn+2]12(<-O)(<-O)<-O=C(CO->1c1cccc3cccn->2c13)NCc1ccccc1,O=[N+]([O-])[O-]->[Zn+2]12(<-O)(<-O)<-O=C(CO->1c1cccc3cccn->2c13)NCc1ccccc1,O.O=[N+]1[O-]->[Zn+2]23(<-O)(<-O=C(NCc4ccccc4)CO->2c2cccc4cccn->3c24)<-[O-]1
LEWTEM,,C33 H36 Cr1 O7,0.0,CC(=O)CC(C[C-2](OC1CC(C)CCC1C(C)(C)c1ccccc1)->[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])c1ccccc1,CC(=O)CC(C[C](OC1CC(C)CCC1C(C)(C)c1ccccc1)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])c1ccccc1,CC(=O)CC(C[C](OC1CC(C)CCC1C(C)(C)c1ccccc1)->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+])c1ccccc1
LEXJEE,C/[C-]1=[C-](\[Si](C(C)C)(C(C)C)C(C)C)->[Ta+5]<-12(<-[Cl-])(<-[Cl-])(<-[Cl-])<-O(C)CCO->2C,C16 H34 Cl3 O2 Si1 Ta1,0.0,CC1#C([Si](C(C)C)(C(C)C)C(C)C)->[Ta+3]<-12(<-[Cl-])(<-[Cl-])(<-[Cl-])<-O(C)CCO->2C,CC1#C([Si](C(C)C)(C(C)C)C(C)C)->[Ta+3]<-12(<-[Cl-])(<-[Cl-])(<-[Cl-])<-O(C)CCO->2C,COCCO(C)->[Ta+3]1(<-[Cl-])(<-[Cl-])(<-[Cl-])<-C(C)#C->1[Si](C(C)C)(C(C)C)C(C)C
LEXRUC,,C24 H16 Cl2 N4 W1,0.0,[Cl-]->[W+2]12(<-[Cl-])(<-n3cccc4ccc5cccn->1c5c43)<-n1cccc3ccc4cccn->2c4c31,[Cl-]->[W+2]12(<-[Cl-])(<-n3cccc4ccc5cccn->1c5c43)<-n1cccc3ccc4cccn->2c4c31,[Cl-]->[W+2]12(<-[Cl-])(<-n3cccc4ccc5cccn->1c5c43)<-n1cccc3ccc4cccn->2c4c31
LEYBIB,O=[N+]([O-])[O-]->[Ag+](<-n1cccc2ccc3cccnc3c21)<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,C30 H41 Ag1 N3 O3 P1,0.0,O=[N+]([O-])[O-]->[Ag+]1(<-n2cccc3ccc4cccn->1c4c32)<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,O=[N+]([O-])[O-].c1cc2ccc3cccn4->[Ag+](<-P(C5CCCCC5)(C5CCCCC5)C5CCCCC5)<-n(c1)c2c34,O=[N+]1[O-]->[Ag+]2(<-[O-]1)(<-n1cccc3ccc4cccn->2c4c31)<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1
LEYSOY,O=[N+]([O-])[O-]->[Ni@TB13+2]12<-n3ccccc3CCN(CCc3ccccn->13)CCc1ccccn->21,C21 H24 N5 Ni1 O3 1+,1.0,O=[N+]1[O-]->[Ni+2]234(<-[O-]1)<-n1ccccc1CCN->2(CCc1ccccn->31)CCc1ccccn->41,O=[N+]1[O-]->[Ni+2]234(<-[O-]1)<-n1ccccc1CCN->2(CCc1ccccn->31)CCc1ccccn->41,O=[N+]([O-])[O-]->[Ni+2]12<-n3ccccc3CCN(CCc3ccccn->13)CCc1ccccn->21
LEZDUQ,,C31 H29 Ag1 Cl1 N2 O4 P1,0.0,Cc1ccccc1P(c1ccccc1C)(c1ccccc1C)->[Ag+]1(<-[O-][Cl+3]([O-])([O-])[O-])<-n2ccccc2-c2ccccn->12,Cc1ccccc1P(c1ccccc1C)(c1ccccc1C)->[Ag+7]1(<-[O-2])<-n2ccccc2-c2ccccn->12.[O-2].[O-2].[O-]Cl,Cc1ccccc1P(c1ccccc1C)(c1ccccc1C)->[Ag+7]1(<-[O-2])(<-[O-2])(<-[O-2])<-n2ccccc2-c2ccccn->12.[O-]Cl
LIBGAG,,C23 H20 Mn1 N1 O9,0.0,CC1(CCC(=O)Nc2c(O)ccc(C(=O)O)c2O)CCc23->[Mn+]456(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->4c->52C1=O)[cH-]->63,CC1(CCC(=O)Nc2c(O)ccc(C(=O)O)c2O)CCc23->[Mn+]456(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->42)[cH-]->5c->63C1=O,CC1(CCC(=O)Nc2c(O)ccc(C(=O)O)c2O)CCc23->[Mn+]456(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->42)[cH-]->5c->63C1=O
LIBQIX,CC(C)N(C(C)C)P1=P(C)(C)CP(C)(C)->[W+2]<-12345(<-[C-]#[O+])(<-[C-]#[O+])<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,C23 H43 N1 O2 P3 W1 1+,1.0,CC(C)N(C(C)C)[P-]1[P+](C)(C)CP(C)(C)->[W+2]<-12345(<-[C-]#[O+])(<-[C-]#[O+])<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,CC(C)N(C(C)C)P1=P(C)(C)CP(C)(C)->[W+2]<-12345(<-[C-]#[O+])(<-[C-]#[O+])<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,CC(C)N(C(C)C)P1=P(C)(C)CP(C)(C)->[W+2]<-12345(<-[C-]#[O+])(<-[C-]#[O+])<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C
LICBUU,C=C1C[N+](CC)(CC)[B-](F)(F)O[C]1->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],C13 H14 B1 Cr1 F2 N1 O6,0.0,C=C1C[N+](CC)(CC)[B-](F)(F)O[C-2]1->[Cr+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],C=C1C[N+](CC)(CC)[B-](F)(F)O[C]1->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+],C=C1C[N+](CC)(CC)[B-](F)(F)O[C]1->[Cr](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[O+]
LICMIU,O=C(/C=N(\O)->[Pt@+2]1(<-[Cl-])<-[O-]/C(=C/N->1=O)c1ccccc1)c1ccccc1,C16 H13 Cl1 N2 O4 Pt1,0.0,[O]N1=CC(=O->[Pt+]<-1(<-[Cl-])<-N(O)=CC(=O)c1ccccc1)c1ccccc1,O=C(C=N(O)->[Pt+2]1(<-[Cl-])<-[O-]C(=CN->1=O)c1ccccc1)c1ccccc1,O=C(C=N(O)->[Pt+2]1(<-[Cl-])<-[O-]C(=CN->1=O)c1ccccc1)c1ccccc1
LIDQEU,Cc1ccc([N-2]->[Re+5]2(<-[Cl-])(<-[Cl-])(<-[Cl-])<-N(=N\c3n(C)ccn->23)/c2ccc(C)cc2)cc1,C18 H19 Cl3 N5 Re1,0.0,Cc1ccc([N-2]->[Re+5]2(<-[Cl-])(<-[Cl-])(<-[Cl-])<-N(=Nc3n(C)ccn->23)c2ccc(C)cc2)cc1,Cc1ccc([N-2]->[Re+7]2(<-[Cl-])(<-[Cl-])(<-[Cl-])<-[N-](N=c3n(C)cc[n-]->23)c2ccc(C)cc2)cc1,Cc1ccc([N-2]->[Re+7]2(<-[Cl-])(<-[Cl-])(<-[Cl-])<-[N-](N=c3n(C)cc[n-]->23)c2ccc(C)cc2)cc1
LIFLIV,CNP(F)(F)->[Ru+2]1234(<-c5c->1c->2[cH-]->3c->45)(<-P([O-])(F)F)<-P(F)(F)NC,C7 H13 F6 N2 O1 P3 Ru1,0.0,CNP(F)(F)->[Ru+]1234(<-c5c->1c->2[cH-]->3c->45)(<-P(F)(F)NC)<-[PH](=O)(F)F,CNP(F)(F)->[Ru+2]1234(<-c5c->1c->2[cH-]->3c->45)(<-P([O-])(F)F)<-P(F)(F)NC,CNP(F)(F)->[Ru+2]1234(<-c5c->1c->2[cH-]->3c->45)(<-P([O-])(F)F)<-P(F)(F)NC
LIGFAJ,COc1ccc([P@@]23(O)=S->[Ni+2]<-245(<-S=[P@@]->4(O)([S-]->5)c2ccc(OC)cc2)<-[S-]3)cc1,C14 H16 Ni1 O4 P2 S4,0.0,fail,COc1ccc(P2(O)=S->[Ni+2]3(<-S=P(O)([S-]->3)c3ccc(OC)cc3)<-[S-]2)cc1,COc1ccc(P23(O)=S->[Ni+2]<-245(<-S=P->4(O)([S-]->5)c2ccc(OC)cc2)<-[S-]3)cc1
LIGWEE,O=C([O-]->[Cd+2](<-O)(<-[O-]C(=O)c1ccc2ccccc2c1)(<-n1ccccc1)<-n1ccccc1)c1ccc2ccccc2c1,C32 H26 Cd1 N2 O5,0.0,fail,O->[Cd+2]12(<-O=C([O-]->1)c1ccc3ccccc3c1)(<-O=C([O-]->2)c1ccc2ccccc2c1)(<-n1ccccc1)<-n1ccccc1,O.c1ccn(->[Cd+2]2345(<-n6ccccc6)(<-O=C->2(c2ccc6ccccc6c2)[O-]->3)<-O=C->4(c2ccc3ccccc3c2)[O-]->5)cc1
LIHDAJ,Cc1cc(C)c(N2CCCCN(c3c(C)cc(C)cc3C)[C]2->[Pd+2]23(<-[Cl-])<-C=C->2[CH-]->3c2ccccc2)c(C)c1,C32 H39 Cl1 N2 Pd1,0.0,fail,Cc1cc(C)c(N2CCCCN(c3c(C)cc(C)cc3C)[C]2->[Pd+2]23(<-[Cl-])<-C=C->2[CH-]->3c2ccccc2)c(C)c1,Cc1cc(C)c(N2CCCCN(c3c(C)cc(C)cc3C)[C]2->[Pd+2]23(<-[Cl-])<-C=C->2[CH-]->3c2ccccc2)c(C)c1
