IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
MIJDUG,c1ccn2->[Ir+3]34(<-[c-]5c(-c2c1)sc1ccccc15)(<-[c-]1c(-c2ccccn->32)sc2ccccc21)<-n1cccc2c3n[se]nc3c3cccn->4c3c21,C38 H22 Ir1 N6 S2 Se1 1+,1.0,fail,C1=C[N-]2->[Ir+5]34(<-[c-]5c(-c6ccccn->36)sc3ccccc35)(<-[c-]3c(-c5ccccn->45)sc4ccccc43)<-[N-]3C=CC=c4c3c2c(c2n[se]nc42)=C1,C1=C[N-]2->[Ir+5]34(<-[c-]5c(-c6ccccn->36)sc3ccccc35)(<-[c-]3c(-c5ccccn->45)sc4ccccc43)<-[N-]3C=CC=c4c3c2c(c2n[se]nc42)=C1
MIKDOC,,C25 H21 F2 N1 O2 Pt1,0.0,fail,C=Cc1ccc(CC2C(C)=O->[Pt+2]3(<-[O-]C=2C)<-[c-]2cc(F)cc(F)c2-c2ccccn->32)cc1,C=Cc1ccc(CC2C(C)=O->[Pt+2]3(<-[O-]C=2C)<-[c-]2cc(F)cc(F)c2-c2ccccn->32)cc1
MIKSOO,[O-2]->[Re+7]12(<-[O-2])(<-[O-]c3ccccc3C3=N->1CCO3)<-[O-]c1ccccc1C1=N->2CCO1,C18 H18 N2 O6 Re1 1+,1.0,[O-2]->[Re+5]12(<-O)(<-[O-]c3ccccc3C3=N->1CCO3)<-[O-]c1ccccc1C1=N->2CCO1,[O-2]->[Re+7]12(<-[O-2])(<-[O-]c3ccccc3C3=N->1CCO3)<-[O-]c1ccccc1C1=N->2CCO1,[O-2]->[Re+7]12(<-[O-2])(<-[O-]c3ccccc3C3=N->1CCO3)<-[O-]c1ccccc1C1=N->2CCO1
MILDAN,,C24 H18 N4 Ni1 O8,0.0,O=C(O)c1cccn2->[Ni+2]3(<-[O-]C(=O)c12)(<-[O-]C(=O)c1c(C(=O)O)cccn->31)(<-n1ccccc1)<-n1ccccc1,O=C(O)c1cccn2->[Ni+2]3(<-[O-]C(=O)c12)(<-[O-]C(=O)c1c(C(=O)O)cccn->31)(<-n1ccccc1)<-n1ccccc1,O=C(O)c1cccn2->[Ni+2]3(<-[O-]C(=O)c12)(<-[O-]C(=O)c1c(C(=O)O)cccn->31)(<-n1ccccc1)<-n1ccccc1
MILXIO,O=c1cc(C(F)(F)F)c2ccc([N+]#[C-]->[Mo](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[N+]c3ccc4c(C(F)(F)F)cc(=O)[o+]c-4[cH-]3)[cH-]c-2[o+]1,C26 H8 F6 Mo1 N2 O8,0.0,O=c1cc(C(F)(F)F)c2ccc([N+]#[C-]->[Mo](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[N+]c3ccc4c(C(F)(F)F)cc(=O)oc4c3)cc2o1,O=c1cc(C(F)(F)F)c2c[cH-]c([N+]#[C-]->[Mo](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[N+]c3cc4[o+]c(=O)cc(C(F)(F)F)c-4c[cH-]3)cc-2[o+]1,O=c1cc(C(F)(F)F)c2c[cH-]c([N+]#[C-]->[Mo](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[C-]#[N+]c3cc4[o+]c(=O)cc(C(F)(F)F)c-4c[cH-]3)cc-2[o+]1
MIMLOL,,C35 H24 Cl1 N8 Ni1 O1 S2 1+,1.0,CO->[Ni+2]12(<-[Cl-])(<-n3cccc4c5nc(-c6cccs6)[nH]c5c5cccn->1c5c43)<-n1cccc3c4nc(-c5cccs5)[nH]c4c4cccn->2c4c31,CO->[Ni+2]12(<-[Cl-])(<-n3cccc4c5nc(-c6cccs6)[nH]c5c5cccn->1c5c43)<-n1cccc3c4nc(-c5cccs5)[nH]c4c4cccn->2c4c31,CO.[Cl-]->[Ni+2]12(<-n3cccc4c5nc(-c6cccs6)[nH]c5c5cccn->1c5c43)<-n1cccc3c4nc(-c5cccs5)[nH]c4c4cccn->2c4c31
MINGIC,,C15 H30 Ir1 P3,0.0,CP(C)(C)->[IrH2+]12<-[c-]3c(CP->1(C)C)cccc3CP->2(C)C,CP(C)(C)->[IrH2+]12<-[c-]3c(CP->1(C)C)cccc3CP->2(C)C,CP(C)(C)->[IrH2+]12<-[c-]3c(CP->1(C)C)cccc3CP->2(C)C
MINYIT,COc1ccc(-c2nn[nH][c-]2->[Au+]<-P(C2CCCCC2)(C2CCCCC2)C2CCCCC2)cc1,C27 H41 Au1 N3 O1 P1,0.0,COc1ccc(-c2nn[nH][c]2->[Au]<-P(C2CCCCC2)(C2CCCCC2)C2CCCCC2)cc1,COc1ccc(-c2nn[nH][c-]2->[Au+]<-P(C2CCCCC2)(C2CCCCC2)C2CCCCC2)cc1,COc1ccc(-c2nn[nH][c-]2->[Au+]<-P(C2CCCCC2)(C2CCCCC2)C2CCCCC2)cc1
MIPYUG,,C34 H40 Cr1 O5,0.0,fail,CCC12C(=O)c34->[Cr+2]56789(<-[C-]#[O+])(<-[C-]#[O+])(<-C(CC)(=C->5(CC)[C-]->61CC)C2=O)<-c3(C=Cc1ccccc1)c->7(CC)[c-]->8(CC)c->94OC,CCC12C(=O)c34->[Cr+2]56789(<-[C-]#[O+])(<-[C-]#[O+])(<-C(CC)(=C->5(CC)[C-]->61CC)C2=O)<-c3(C=Cc1ccccc1)c->7(CC)[c-]->8(CC)c->94OC
MIRHON,CS(C)(=O)->[Pt@+2]1(<-[Cl-])<-[c-]2oc3ccccc3c2-c2ccccn->12,C15 H14 Cl1 N1 O2 Pt1 S1,0.0,CS(C)(=O)->[Pt+2]1(<-[Cl-])<-[c-]2oc3ccccc3c2-c2ccccn->12,CS(C)(=O)->[Pt+2]1(<-[Cl-])<-[c-]2oc3ccccc3c2-c2ccccn->12,CS(C)(=O)->[Pt+2]1(<-[Cl-])<-[c-]2oc3ccccc3c2-c2ccccn->12
MIRSEM,,C16 H18 O6 Zn1,0.0,Cc1ccc(C(=O)[O-]->[Zn+2](<-O)(<-O)<-[O-]C(=O)c2ccc(C)cc2)cc1,Cc1ccc(C(=O)[O-]->[Zn+2](<-O)(<-O)<-[O-]C(=O)c2ccc(C)cc2)cc1,Cc1ccc(C23=O->[Zn+2]<-245(<-O)(<-O)(<-O=C->4([O-]->5)c2ccc(C)cc2)<-[O-]3)cc1
MISTOA,CO[C](C=C(c1ccccc1)c1ccccc1)->[Pt+2](<-[Cl-])(<-[Cl-])<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C34 H29 Cl2 O1 P1 Pt1,0.0,CO[C-2](C=C(c1ccccc1)c1ccccc1)->[Pt+4](<-[Cl-])(<-[Cl-])<-P(c1ccccc1)(c1ccccc1)c1ccccc1,CO[C](C=C(c1ccccc1)c1ccccc1)->[Pt+2](<-[Cl-])(<-[Cl-])<-P(c1ccccc1)(c1ccccc1)c1ccccc1,CO[C](C=C(c1ccccc1)c1ccccc1)->[Pt+2](<-[Cl-])(<-[Cl-])<-P(c1ccccc1)(c1ccccc1)c1ccccc1
MITHED,C1=CN2CC3=C->[Ir+]<-345678(<-C=C->4CN1[C]->52)<-C1=C->6/CC/C->7=C->8\CC\1,C17 H24 Ir1 N2 1+,1.0,C1=CN2CC3=C->[Ir+]<-345678(<-C=C->4CN1[C]->52)<-C1=C->6CCC->7=C->8CC1,C1=CN2CC3=C->[Ir+]<-345678(<-C=C->4CN1[C]->52)<-C1=C->6CCC->7=C->8CC1,C=CCN1C=CN2CC3=C->[Ir+]<-3456(<-[C]12)<-C1=C->4CCC->5=C->6CC1
MITVIW,Cc12->[Ir+3]3456(<-[Cl-])(<-[CH-]=C(Cl)c7ccccn->37)<-c1(C)c->4(C)[c-]->5(C)c->62C,C17 H20 Cl2 Ir1 N1,0.0,Cc12->[Ir+3]3456(<-[Cl-])(<-[CH-]=C(Cl)c7ccccn->37)<-c1(C)c->4(C)[c-]->5(C)c->62C,Cc12->[Ir+3]3456(<-[Cl-])(<-[CH-]=C(Cl)c7ccccn->37)<-c1(C)c->4(C)[c-]->5(C)c->62C,Cc12->[Ir+3]3456(<-[Cl-])(<-[CH-]=C(Cl)c7ccccn->37)<-c1(C)c->4(C)[c-]->5(C)c->62C
MIVKIN,,C26 H41 I1 N6 Ta1,0.0,CCCCN1C=CN2c3cccc4N5C=CN(CCCC)[C]5->[Ta+4](<-[I-])(<-[N-2]C(C)(C)C)(<-[C]12)(<-[c-]34)<-N(C)C,C[CH-]CCn1cc[n+]2-c3cccc4=[N+]5C=C[N+](CCCC)=[C-]5->[Ta+5](<-[I-])(<-[N-2]C(C)(C)C)(<-[c-]12)(<-[cH-]34)<-N(C)C,CCCCN1C=CN2c3cccc4N5C=CN(CCCC)[C]5->[Ta+5](<-[I-])(<-[N-2]C(C)(C)C)(<-[C]12)(<-[c-]34)<-[N-](C)C
MIVTES,COc1ccc2N3C=CN(C)[C]3->[Pt@SP2+2]3(<-N=C(C)/C=C(\C)[O-]->3)<-[c-]2c1,C16 H19 N3 O2 Pt1,0.0,COc1ccc2N3C=CN(C)[C]3->[Pt+2]3(<-N=C(C)C=C(C)[O-]->3)<-[c-]2c1,COc1ccc2N3C=CN(C)[C]3->[Pt+2]3(<-N=C(C)C=C(C)[O-]->3)<-[c-]2c1,COc1ccc2N3C=CN(C)[C]3->[Pt+2]3(<-N=C(C)C=C(C)[O-]->3)<-[c-]2c1
MIWWUK,C[Si](C)(C)[c-]12->[Nb+5]3456789(<-[C-]#Cc%10ccccc%10)(<-[N-2]c%10ccccc%10)(<-c(c->3c->41)c->52)<-c1c->6c->7[c-]->8([Si](C)(C)C)c->91,C30 H36 N1 Nb1 Si2,0.0,C[Si](C)(C)c12->[Nb+5]3456789(<-[C-]#Cc%10ccccc%10)(<-[N-2]c%10ccccc%10)(<-c%10c->3[cH-]->4c->5([Si](C)(C)C)c->6%10)<-c(c->71)[cH-]->8c->92,C[Si](C)(C)[c-]12->[Nb+5]3456789(<-[C-]#Cc%10ccccc%10)(<-[N-2]c%10ccccc%10)(<-c(c->3c->41)c->52)<-c1c->6c->7[c-]->8([Si](C)(C)C)c->91,C[Si](C)(C)[c-]1(->[Nb+5]2345(<-[C-]#Cc6ccccc6)(<-[N-2]c6ccccc6)<-c6c->2c->3[c-]->4([Si](C)(C)C)c->56)cccc1
MIXQOC,[Cl-]->[Hg+2]<-[C]1Nc2ccccc2N1c1ccccn1,C12 H9 Cl1 Hg1 N3 1+,1.0,[Cl-]->[Hg+2]<-[C]1Nc2ccccc2N1c1ccccn1,[Cl-]->[Hg+2]<-[C]1Nc2ccccc2N1c1ccccn1,[Cl-]->[Hg+2]<-[C]1Nc2ccccc2N1c1ccccn1
MIYMUE,CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[C]1->[Zn+2]1234(<-[H][BH2-]->1[H]->2)<-[H][BH2-]->3[H]->4,C27 H44 B2 N2 Zn1,0.0,CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[C]1->[Zn+2]12(<-[H][BH2-][H]->1)<-[H][BH2-][H]->2,CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[C]1->[Zn+2].[BH4-].[BH4-],B.B.CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[C]1->[ZnH2]
MIZJIO,CC(C)(C)N1CC[N+](C(C)(C)C)=[Si-]1->[Mo](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[Si-]1=[N+](C(C)(C)C)CCN1C(C)(C)C,C24 H44 Mo1 N4 O4 Si2,0.0,CC(C)(C)N1CCN(C(C)(C)C)[Si-]1->[Mo+2](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[Si-]1N(C(C)(C)C)CCN1C(C)(C)C,CC(C)(C)N1CCN(C(C)(C)C)[Si-2]1->[Mo+4](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[Si-2]1N(C(C)(C)C)CCN1C(C)(C)C,CC(C)(C)N1CCN(C(C)(C)C)[Si-2]1->[Mo+4](<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[Si-2]1N(C(C)(C)C)CCN1C(C)(C)C
MIZXEB,CC(C)[Si-]1(Cc2ccccc2P2(c3ccccc3)c3ccccc3C[Si-](C(C)C)(C(C)C)->[Ir+3]<-1<-2<-[Cl-])C(C)C,C32 H45 Cl1 Ir1 P1 Si2,0.0,CC(C)[Si-]1(Cc2ccccc2P2(c3ccccc3)c3ccccc3C[Si-](C(C)C)(C(C)C)->[Ir+3]<-1<-2<-[Cl-])C(C)C,CC(C)[Si-]1(Cc2ccccc2P2(c3ccccc3)[c+]3[cH-][cH+][cH+][cH+][c+]3C[Si-](C(C)C)(C(C)C)->[Ir-]<-1<-2<-[Cl-])C(C)C,CC(C)[Si-]1(Cc2ccccc2P2(c3ccccc3)[c+]3[cH-][cH+][cH+][cH+][c+]3C[Si-](C(C)C)(C(C)C)->[Ir-]<-1<-2<-[Cl-])C(C)C
MOCLOF,,C16 H25 F7 Ir1 P1,0.0,Cc12->[IrH+2]345(<-c1(C)c->3(C)[c-]->4(C)c->52C)(<-[C-](F)(F)C(F)(F)C(F)(F)F)<-P(C)(C)C,Cc12->[IrH+2]345(<-c1(C)c->3(C)[c-]->4(C)c->52C)(<-[C-](F)(F)C(F)(F)C(F)(F)F)<-P(C)(C)C,Cc12->[IrH+2]345(<-c1(C)c->3(C)[c-]->4(C)c->52C)(<-[C-](F)(F)C(F)(F)C(F)(F)F)<-P(C)(C)C
MODKEW,,C17 H15 Cl4 N1 Ni1 O6,0.0,CN(C)C=O->[Ni+2]12(<-O)(<-O=Cc3cc(Cl)cc(Cl)c3[O-]->1)<-O=Cc1cc(Cl)cc(Cl)c1[O-]->2,CN(C)C=O->[Ni+2]12(<-O)(<-O=C3C(Cl)=CC(Cl)=CC3=C[O-]->1)<-O=C1C(Cl)=CC(Cl)=CC1=C[O-]->2,CN(C)C=O.ClC1=CC2=C[O-]->[Ni+2]3(<-O=C2C(Cl)=C1)<-O=C1C(Cl)=CC(Cl)=CC1=C[O-]->3.O
MOFHEW,,C10 H23 Br1 F2 O3 Si1 Zn1,0.0,CO1CCO2CCO(C)->[Zn+2]<-1<-2(<-[Br-])<-[C-](F)(F)[Si](C)(C)C,COCCO1CCO(C)->[Zn+2]<-1(<-[Br-])<-[C-](F)(F)[Si](C)(C)C,COCCOCCOC.C[Si](C)(C)[C-](F)(F)->[Zn+2]<-[Br-]
MOGPEE,Cc1cccc(C)c1/N1=C/c2ccccc2[N-]2c3ccccc3S(c3ccccc3)->[Pd@+2]<-1<-2<-[CH3-],C28 H26 N2 Pd1 S1,0.0,Cc1cccc(C)c1N1=Cc2ccccc2[N-]2c3ccccc3S(c3ccccc3)->[Pd+2]<-1<-2<-[CH3-],Cc1cccc(C)c1[N-]1C=C2C=CC=CC2=N2c3ccccc3S(c3ccccc3)->[Pd+2]<-2<-1<-[CH3-],Cc1cccc(C)c1[N-]1C=C2C=CC=CC2=N2c3ccccc3S(c3ccccc3)->[Pd+2]<-2<-1<-[CH3-]
MOHWIR,,C20 H28 Cl1 Ir1 N1 O1 P1,0.0,Cc1cccc2-c3cccc4OP(C(C)(C)C)(C(C)(C)C)->[IrH+2](<-[Cl-])(<-[c-]43)<-n12,Cc1cccc2-c3cccc4OP(C(C)(C)C)(C(C)(C)C)->[IrH+2](<-[Cl-])(<-[c-]43)<-n12,Cc1cccc2-c3cccc4OP(C(C)(C)C)(C(C)(C)C)->[IrH+2](<-[Cl-])(<-[c-]43)<-n12
MOKDAS,,C20 H39 Ir1 N3 1+,1.0,CC(C)N12->[Ir+]3456(<-C7=C->3CCC->4=C->5CC7)<-N(CC1)CCN->6(C(C)C)CC2,CC(C)N12->[Ir+]3456(<-C7=C->3CCC->4=C->5CC7)<-N(CC1)CCN->6(C(C)C)CC2,CC(C)N1CCN2->[Ir+]345(<-C6=C->3CCC->4=C->5CC6)<-N(C(C)C)(CC1)CC2
MOMLOQ,Cc1cc(C)n2->[Ru+4]3(<-[Cl-])(<-[CH-]=C4C=C[CH-]C=C4)(<-[O-]C(=O)C(n12)n1c(C)cc(C)n->31)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C37 H36 Cl1 N4 O2 P1 Ru1,0.0,Cc1cc(C)n2->[Ru+4]3(<-[Cl-])(<-[CH-2]c4ccccc4)(<-[O-]C(=O)C(n12)n1c(C)cc(C)n->31)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Cc1cc(C)n2->[Ru+2]3(<-[Cl-])(<-[CH]c4ccccc4)(<-[O-]C(=O)C(n12)n1c(C)cc(C)n->31)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Cc1cc(C)n2->[Ru+2]3(<-[Cl-])(<-[CH]c4ccccc4)(<-[O-]C(=O)C(n12)n1c(C)cc(C)n->31)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
MONCOI,,C17 H36 Ir1 N1 P3 1+,1.0,CC1=N->[IrH+2](<-[c-]2ccccc21)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C,CC1=N->[IrH+2](<-[c-]2ccccc21)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C,CC1=N->[IrH+2](<-[c-]2ccccc21)(<-P(C)(C)C)(<-P(C)(C)C)<-P(C)(C)C
MONTEQ,Cc1ccn2-c3ccc4ccc5cccn6->[Fe+2]7(<-[Cl-])(<-[Cl-])(<-n12)<-n3c->74c56,C16 H12 Cl2 Fe1 N4,0.0,Cc1ccn2-c3ccc4ccc5cccn6->[Fe+2](<-[Cl-])(<-[Cl-])(<-n3c4c56)<-n12,Cc1ccn2-c3ccc4ccc5cccn6->[Fe+2](<-[Cl-])(<-[Cl-])(<-n3c4c56)<-n12,Cc1ccn2-c3ccc4ccc5cccn6->[Fe+2](<-[Cl-])(<-[Cl-])(<-n3c4c56)<-n12
MOPTAM,,C10 H17 B1 Mn1 O2 P1,0.0,C[P](C)(C)[BH2-][H]->[Mn+2]1234(<-[C-]#[O+])(<-[C-]#[O+])<-c5c->1c->2[cH-]->3c->45,[BH3-][P+](C)(C)C.[O+]#[C-]->[Mn+]1234(<-[C-]#[O+])<-c5c->1c->2[cH-]->3c->45,[BH3-][P+](C)(C)C.[O+]#[C-]->[Mn+]1234(<-[C-]#[O+])<-c5c->1c->2[cH-]->3c->45
MOPYUN,,C13 H15 N3 O3 Re1 1+,1.0,CN1CC[N+](C)=C1Nc12->[Re+]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->3[cH-]->41)c->52,CN1CCN(C)C1=[NH+][c-]12->[Re+]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->3c->41)c->52,CN1CCN(C)C1=[NH+][c-]12->[Re+]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->3c->41)c->52
MOQSIW,,C25 H35 N1 Zr1,0.0,fail,CC(C)(C)[N+]#[C-]->[Zr+2]123456789%10(<-[CH2-]C->1(C)=C->2C->31=C->4CC2CC1C2(C)C)<-C1=C->5C->6=C->7[CH-]->8C->9=C->%101,CC(C)(C)N=[C-]1C2C3->[Zr+2]<-1456789%10%11(<-[CH2-]C->4(C)=C->5C->61=C->7CC4CC1C4(C)C)<-C2=C->8C->9=C->%10C->%11=3
MORTAO,,C34 H28 Cl1 N1 O2 Ru1,0.0,CC(C)Nc12->[Ru+2]345(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])<-c1(-c1ccccc1)c->3(-c1ccccc1)c->4(-c1ccccc1)[c-]->52-c1ccccc1,CC(C)Nc12->[Ru+2]345(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])<-c1(-c1ccccc1)c->3(-c1ccccc1)[c-]->4(-c1ccccc1)c->52-c1ccccc1,CC(C)Nc12->[Ru+2]345(<-[Cl-])(<-[C-]#[O+])(<-[C-]#[O+])<-c1(-c1ccccc1)c->3(-c1ccccc1)[c-]->4(-c1ccccc1)c->52-c1ccccc1
MOSVUL,CC(C)P1(CCP(C(C)C)(C(C)C)->[Ni]<-12<-c1c3ccccc3ncc->21C#N)C(C)C,C24 H38 N2 Ni1 P2,0.0,CC(C)P1(CCP(C(C)C)(C(C)C)->[Ni+2]<-1(<-[C-]#N)<-[c-]1cnc2ccccc2c1)C(C)C,CC(C)P1(CCP(C(C)C)(C(C)C)->[Ni+2]<-1(<-[C-]#N)<-[c-]1cnc2ccccc2c1)C(C)C,CC(C)P1(CCP(C(C)C)(C(C)C)->[Ni]<-123<-C(#N)c->21cc2ccccc2nc->31)C(C)C
MOTXAV,NC1/N=N2/C(/N)=C3/C=CC=C[N-]3->[V+5]<-2(<-[O-2])(<-[O-2])<-S=1,C7 H8 N5 O2 S1 V1,0.0,NC1=NN2=C(N)c3ccccn3->[V+5]<-2(<-[O-2])(<-[O-2])<-[S-]1,NC1N=N2C(N)=C3C=CC=C[N-]3->[V+5]<-2(<-[O-2])(<-[O-2])<-S=1,NC1N=N2C(N)=C3C=CC=C[N-]3->[V+5]<-2(<-[O-2])(<-[O-2])<-S=1
MOWDEI,CS(C)(=O)->[Pt+2](<-[Br-])(<-[Br-])<-[C]1N(Cc2ccccc2)c2ccccc2N1Cc1ccccc1,C23 H24 Br2 N2 O1 Pt1 S1,0.0,CS(C)(=O)->[Pt+2](<-[Br-])(<-[Br-])<-[C]1N(Cc2ccccc2)c2ccccc2N1Cc1ccccc1,CS(C)(=O)->[Pt+2](<-[Br-])(<-[Br-])<-[C]1N(Cc2ccccc2)c2ccccc2N1Cc1ccccc1,CS(C)(=O)->[Pt+2](<-[Br-])(<-[Br-])<-[C]1N(Cc2ccccc2)c2ccccc2N1Cc1ccccc1
MOWHIP,,C22 H26 I2 N2 Zr1,0.0,Cc1ccc(-c23->[Zr+4]4567(<-[I-])(<-[I-])(<-[H]C[N-]->4C)<-c2[cH-]->5c->6(-c2ccc(C)cc2C)n->73)c(C)c1,Cc1ccc(-c23->[Zr+4]456(<-[I-])(<-[I-])(<-c2c->4c->5(-c2ccc(C)cc2C)[n-]->63)<-[N-](C)C)c(C)c1,Cc1ccc(-c23->[Zr+4]4(<-[I-])(<-[I-])(<-[N-](C)C)<-[n-]2c->4(-c2ccc(C)cc2C)cc3)c(C)c1
MOWWUR,CC1=C(C)N(C(C)C)[C](->[Fe+2]2345(<-[c-]6cc7ccccc7o6)<-c6(C)c->2(C)c->3(C)[c-]->4(C)c->56C)N1C(C)C,C29 H40 Fe1 N2 O1,0.0,CC1=C(C)N(C(C)C)[C](->[Fe+2]2345(<-[c-]6cc7ccccc7o6)<-c6(C)c->2(C)c->3(C)[c-]->4(C)c->56C)N1C(C)C,CC1=C(C)N(C(C)C)[C](->[Fe+2]2345(<-[c-]6cc7ccccc7o6)<-c6(C)c->2(C)c->3(C)[c-]->4(C)c->56C)N1C(C)C,CC1=C(C)N(C(C)C)[C](->[Fe+2]2345(<-[c-]6cc7ccccc7o6)<-c6(C)c->2(C)c->3(C)[c-]->4(C)c->56C)N1C(C)C
MOXXUU,Cc1cc(=O)oc2c3/C=N4/c5ccccc5[P+]([S-]->[Pd@OH20+2]<-4(<-[Cl-])<-[O-]c3ccc12)(c1ccccc1)c1ccccc1,C29 H21 Cl1 N1 O3 P1 Pd1 S1,0.0,Cc1cc(=O)oc2c3C=N4c5ccccc5P(=S->[Pd+2]<-4(<-[Cl-])<-[O-]c3ccc12)(c1ccccc1)c1ccccc1,Cc1cc(=O)oc2c3C=N4c5ccccc5[P+]([S-]->[Pd+2]<-4(<-[Cl-])<-[O-]c3ccc12)(c1ccccc1)c1ccccc1,Cc1cc(=O)oc2c3C=N4c5ccccc5[P+]([S-]->[Pd+2]<-4(<-[Cl-])<-[O-]c3ccc12)(c1ccccc1)c1ccccc1
MOYYEE,,C5 H13 Cl3 N2 O3 Ru1 S1,0.0,CN(C)C=O->[Ru+4](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[N-]=O)<-S(C)(C)=O,CN(C)C=O->[Ru+4](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[N-]=O)<-S(C)(C)=O,CN(C)C=O->[Ru+4](<-[Cl-])(<-[Cl-])(<-[Cl-])(<-[N-]=O)<-S(C)(C)=O
MOZXOO,[CH3-]->[Pd@+2]1(<-[Cl-])<-N(=C\c2ccccc2)/c2ccccc2P->1(c1ccccc1)c1ccccc1,C26 H23 Cl1 N1 P1 Pd1,0.0,[CH3-]->[Pd+2]1(<-[Cl-])<-N(=Cc2ccccc2)c2ccccc2P->1(c1ccccc1)c1ccccc1,[CH3-]->[Pd+2]1(<-[Cl-])<-N(=Cc2ccccc2)c2ccccc2P->1(c1ccccc1)c1ccccc1,[CH3-]->[Pd+2]1(<-[Cl-])<-N(=Cc2ccccc2)c2ccccc2P->1(c1ccccc1)c1ccccc1
MUBSIL,[CH3-]->[Zr+4]1234(<-[CH3-])<-Fc5c(F)c(F)c(F)c(F)c5[N-]->1CCO->2CCO->3CC[N-]->4c1c(F)c(F)c(F)c(F)c1F,C20 H18 F10 N2 O2 Zr1,0.0,[CH3-]->[Zr+4]123(<-[CH3-])<-[N-](CCO->1CCO->2CC[N-]->3c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,[CH3-]->[Zr+4]123(<-[CH3-])<-[N-](CCO->1CCO->2CC[N-]->3c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F,[CH3-]->[Zr+4]123(<-[CH3-])<-[N-](CCO->1CCO->2CC[N-]->3c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F
MUCRUX,,C19 H43 N4 Si3 V1,0.0,C[Si](C)(C)[N-]1CCN2(CC[N-]([Si](C)(C)C)->[V+3]<-1<-2(<-[CH3-])<-n1ccccc1)[Si](C)(C)C,C[Si](C)(C)[N-]1CCN2(CC[N-]([Si](C)(C)C)->[V+3]<-1<-2(<-[CH3-])<-n1ccccc1)[Si](C)(C)C,C[Si](C)(C)N1CC[N-]([Si](C)(C)C)->[V+3](<-[CH3-])(<-n2ccccc2)<-[N-](CC1)[Si](C)(C)C
MUDRIM,Cc1ccc([N-](C(=O)N(C)c2ccccc2)->[Re+]2(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n3ccccc3-c3ccccn->23)cc1,C28 H23 N4 O4 Re1,0.0,Cc1ccc([N-](C(=O)N(C)c2ccccc2)->[Re+]2(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n3ccccc3-c3ccccn->23)cc1,Cc1ccc([N-](C(=O)N(C)c2ccccc2)->[Re+]2(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n3ccccc3-c3ccccn->23)cc1,Cc1ccc(N2=C(O[C-](=O)->[Re+]<-23(<-[C-]#[O+])(<-[C-]#[O+])<-n2ccccc2-c2ccccn->32)N(C)c2ccccc2)cc1
