IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
OLADUA,,C34 H38 N2 O3 P2 Pt1 Si2,0.0,C[Si](C)(C)O[C]1N=P(c2ccccc2)(c2ccccc2)[C-2]2P(=N[C](O[Si](C)(C)C)->[Pt+2]<-1<-2<-[C-]#[O+])(c1ccccc1)c1ccccc1,C[Si](C)(C)O[C-]1=NP(c2ccccc2)(c2ccccc2)=C2=P(N=[C-](O[Si](C)(C)C)->[Pt+2]<-2<-1<-[C-]#[O+])(c1ccccc1)c1ccccc1,C[Si](C)(C)O[C-]1=NP(c2ccccc2)(c2ccccc2)=C2=P(N=[C-](O[Si](C)(C)C)->[Pt+2]<-2<-1<-[C-]#[O+])(c1ccccc1)c1ccccc1
OLOGON,CC(C)(C)P1(c2ccccc2-c2ccccc2->[Cu+]<-12<-p13p4p1p->243)C(C)(C)C,C20 H27 Cu1 P5 1+,1.0,CC(C)(C)P1(c2ccccc2-c23->[Cu+]<-14(<-c2cccc3)<-p12p3p1p->432)C(C)(C)C,CC(C)(C)P1(c2ccccc2-c2ccccc2->[Cu+]<-12<-p13p4p1p->243)C(C)(C)C,CC(C)(C)P1(c2ccccc2-c23->[Cu+]<-145(<-c(ccc2)c->43)<-p12p3p1p->532)C(C)(C)C
OLUHAE,Cc1ccc(S(=O)(=O)[N-]2c3ccccc3/C=N3/CCCC/N4=C/c5ccccc5[N-](S(=O)(=O)c5ccc(C)cc5)->[Zn+2]<-3<-4<-2)cc1,C32 H32 N4 O4 S2 Zn1,0.0,Cc1ccc(S(=O)(=O)[N-]2c3ccccc3C=N3CCCCN4=Cc5ccccc5[N-](S(=O)(=O)c5ccc(C)cc5)->[Zn+2]<-3<-4<-2)cc1,Cc1ccc(S(=O)(=O)[N-]2c3ccccc3C=N3CCCCN4=Cc5ccccc5[N-](S(=O)(=O)c5ccc(C)cc5)->[Zn+2]<-3<-4<-2)cc1,Cc1ccc(S2(=O)[O-]->[Zn+2]3456<-[O-]S(=O)(c7ccc(C)cc7)=N->3c3ccccc3C=N->4CCCCN->5=Cc3ccccc3N->6=2)cc1
OMASEB,Cc1cc(C)c(N2C(=O)c3ccccc3C(=O)N(c3c(C)cc(C)cc3C)[C]2->[Au+]<-[Cl-])c(C)c1,C27 H26 Au1 Cl1 N2 O2,0.0,Cc1cc(C)c(N2C(=O)c3ccccc3C(=O)N(c3c(C)cc(C)cc3C)[C]2->[Au+]<-[Cl-])c(C)c1,Cc1cc(C)c(N2C(=O)c3ccccc3C(=O)N(c3c(C)cc(C)cc3C)[C]2->[Au+]<-[Cl-])c(C)c1,Cc1cc(C)c(N2C(=O)c3ccccc3C(=O)N(c3c(C)cc(C)cc3C)[C]2->[Au+]<-[Cl-])c(C)c1
OMEMEY,CC1=CC2=P([S-]->[Pd@OH20+2]3(<-[Cl-])<-S=P(C(=C1)[C]->32)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,C31 H25 Cl1 P2 Pd1 S2,0.0,Cc1cc2P(=S->[Pd+2]3(<-[Cl-])<-S=P(c4ccccc4)(c4ccccc4)c(c1)[c-]->32)(c1ccccc1)c1ccccc1,CC1=CC2=P([S-]->[Pd+2]3(<-[Cl-])<-S=P(C(=C1)[C]->32)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,CC1=CC2=P3([S-]->[Pd+2]<-34(<-[Cl-])<-S=P(C(=C1)[C]->42)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
OMIJEA,,C20 H36 Br1 Fe1 N1 O1 P2,0.0,CC(C)P1(Cc2cccc3CP(C(C)C)(C(C)C)->[FeH+]<-1(<-[Br-])(<-[C-]#[O+])<-n23)C(C)C,CC(C)P1(Cc2cccc3CP(C(C)C)(C(C)C)->[FeH+]<-1(<-[Br-])(<-[C-]#[O+])<-n23)C(C)C,CC(C)P1(Cc2cccc3CP(C(C)C)(C(C)C)->[FeH+]<-1(<-[Br-])(<-[C-]#[O+])<-n23)C(C)C
OMOLUZ,Cc1cc(C)n2->[Ir+3]34(<-[c-]5cc(F)cc(F)c5-c2n1)(<-[c-]1cc(F)cc(F)c1-c1nc(C)cc(C)n->31)<-N1=NN=N/C1=C1\C=CC=C[N-]->41,C30 H22 F4 Ir1 N9,0.0,Cc1cc(C)n2->[Ir+3]34(<-[c-]5cc(F)cc(F)c5-c2n1)(<-[c-]1cc(F)cc(F)c1-c1nc(C)cc(C)n->31)<-n1ccccc1-c1nnn[n-]->41,Cc1cc(C)n2->[Ir+3]34(<-[c-]5cc(F)cc(F)c5-c2n1)(<-[c-]1cc(F)cc(F)c1-c1nc(C)cc(C)n->31)<-n1ccccc1-c1nnn[n-]->41,Cc1cc(C)n2->[Ir+3]34(<-[c-]5cc(F)cc(F)c5-c2n1)(<-[c-]1cc(F)cc(F)c1-c1nc(C)cc(C)n->31)<-n1ccccc1-c1nnn[n-]->41
ONAJIX,CC/C1=C2/C3=C(/C(=O)OC)->[Ru]<-1<-2<-3456(<-[C-]#[O+])<-C1=C->4/CC/C->5=C->6\CC\1,C17 H24 O3 Ru1,0.0,CCC1=C2C3=C(C(=O)OC)->[Ru]<-1<-2<-3456(<-[C-]#[O+])<-C1=C->4CCC->5=C->6CC1,CCC1=C2C3=C(C(=O)OC)->[Ru]<-1<-2<-3456(<-[C-]#[O+])<-C1=C->4CCC->5=C->6CC1,CC[CH-]1C2=C3[CH-](C(=O)OC)->[Ru+2]<-2<-3<-1456(<-[C-]#[O+])<-C1=C->4CCC->5=C->6CC1
ONEYUD,O=C(Nc1ccc(Br)c2ccccc12)c1cccn(->[Hg+2](<-[Br-])(<-[Br-])<-n2cccc(C(=O)Nc3ccc(Br)c4ccccc34)c2)c1,C32 H22 Br4 Hg1 N4 O2,0.0,O=C(Nc1ccc(Br)c2ccccc12)c1cccn(->[Hg+2](<-[Br-])(<-[Br-])<-n2cccc(C(=O)Nc3ccc(Br)c4ccccc34)c2)c1,O=C(Nc1ccc(Br)c2ccccc12)c1cccn(->[Hg+2](<-[Br-])(<-[Br-])<-n2cccc(C(=O)Nc3ccc(Br)c4ccccc34)c2)c1,O=C(Nc1ccc(Br)c2ccccc12)c1cccnc1.O=C(Nc1ccc(Br)c2ccccc12)c1cccnc1.[Br-]->[Hg+2]<-[Br-]
ONIVUE,CC(C)(C)c1ccc([CH2-]->[Pt+4]2(<-[CH3-])(<-[CH3-])(<-[Br-])<-[O-][n+]3cccc4ccc5cccn->2c5c43)cc1,C25 H29 Br1 N2 O1 Pt1,0.0,CC(C)(C)c1ccc([CH2-]->[Pt+3]2(<-[CH3-])(<-[CH3-])(<-[Br-])<-[O-][n+]3cccc4ccc5cccn->2c5c43)cc1,CC(C)(C)c1ccc([CH2-]->[Pt+4]2(<-[CH3-])(<-[CH3-])(<-[Br-])<-[O-][n+]3cccc4ccc5cccn->2c5c43)cc1,CC(C)(C)c1ccc([CH2-]->[Pt+4]2(<-[CH3-])(<-[CH3-])(<-[Br-])<-[O-][n+]3cccc4ccc5cccn->2c5c43)cc1
ONOZAU,,C16 H16 Hg1 I2 N4 Se2,0.0,Cn1c(=[Se]->[Hg+2](<-[I-])(<-[I-])<-[Se]=c2[nH]c3ccccc3n2C)[nH]c2ccccc21,Cn1c(=[Se]->[Hg+2](<-[I-])(<-[I-])<-[Se]=c2[nH]c3ccccc3n2C)[nH]c2ccccc21,Cn1c(=[Se])[nH]c2ccccc21.Cn1c(=[Se]->[Hg+2](<-[I-])<-[I-])[nH]c2ccccc21
ONUSEW,,C16 H26 N12 Ni1 S4,0.0,S=C=[N-]->[Ni+2](<-[N-]=C=S)(<-[N-]=C=S)(<-[N-]=C=S)(<-N12CN3CN(C[NH+](C3)C1)C2)<-N12CN3CN(C[NH+](C3)C1)C2,S=C=[N-]->[Ni+2](<-[N-]=C=S)(<-[N-]=C=S)(<-[N-]=C=S)(<-N12CN3CN(C[NH+](C3)C1)C2)<-N12CN3CN(C[NH+](C3)C1)C2,C1N2CN3CN1C[NH+](C2)C3.C1N2CN3CN1C[NH+](C2)C3.S=C=[N-]->[Ni+2](<-[N-]=C=S)(<-[N-]=C=S)<-[N-]=C=S
OPEKAX,CC(C)N1CCN(C(C)C)C2=S->[Pd@OH29+2]3(<-S=C21)<-[S-]c1sc(=S)sc1[S-]->3,C13 H18 N2 Pd1 S7,0.0,CC(C)N1CCN(C(C)C)C2=S->[Pd+2]3(<-S=C21)<-[S-]c1sc(=S)sc1[S-]->3,CC(C)N1CCN(C(C)C)C2=S->[Pd]3(<-S=C4SC(=S)SC4=S->3)<-S=C21,CC(C)N1CCN(C(C)C)C2=S->[Pd]3(<-S=C4SC(=S)SC4=S->3)<-S=C21
OPIDIB,c1ccc2[S-]->[V+5]34(<-[S-]c2c1)(<-[S-]c1ccccc1[S-]->3)<-[S-]c1ccccc1[S-]->4,C18 H12 S6 V1 1-,-1.0,fail,C1=CC2=S->[V-]34(<-S=C2C=C1)(<-S=C1C=CC=CC1=S->3)<-S=C1C=CC=CC1=S->4,C1=CC2=S->[V-]34(<-S=C2C=C1)(<-S=C1C=CC=CC1=S->3)<-S=C1C=CC=CC1=S->4
OPUHIS,COc1cc2oc(=O)cc(CN3Cc4ccccn4->[Ag+](<-[O-][N+](=O)[O-])<-n4ccccc4C3)c2cc1OC,C24 H23 Ag1 N4 O7,0.0,COc1cc2oc(=O)cc(CN34Cc5ccccn5->[Ag+]<-35(<-[O-][N+](=O)[O-]->5)<-n3ccccc3C4)c2cc1OC,COc1cc2oc(=O)cc(CN3Cc4ccccn4->[Ag+](<-[O-][N+](=O)[O-])<-n4ccccc4C3)c2cc1OC,COc1cc2oc(=O)cc3CN45Cc6ccccn6->[Ag+]<-46(<-[O-][N+](=O)[O-]->6)(<-c(c1OC)c32)<-n1ccccc1C5
OQENUU,[Br-]->[Ni@OH8+2]12<-S=C(NCc3ccccc3)C3=CC=C/C(=C(\NCc4ccccc4)[S-]->1)[C]->23,C22 H19 Br1 N2 Ni1 S2,0.0,[Br-]->[Ni+2]12<-S=C(NCc3ccccc3)c3cccc(C(NCc4ccccc4)=S->1)[c-]->23,[Br-]->[Ni+2]12<-S=C(NCc3ccccc3)C3=CC=CC(=C(NCc4ccccc4)[S-]->1)[C]->23,[Br-]->[Ni+2]12<-S=C(NCc3ccccc3)C3=CC=CC(=C(NCc4ccccc4)[S-]->1)[C]->23
OQIROX,,C16 H16 Cl2 Ni1 O6,0.0,CO->[Ni+2]12(<-O=Cc3cc(Cl)ccc3[O-]->1)(<-O=Cc1cc(Cl)ccc1[O-]->2)<-OC,CO->[Ni+2]12(<-O=Cc3cc(Cl)ccc3[O-]->1)(<-O=Cc1cc(Cl)ccc1[O-]->2)<-OC,CO.CO.Clc1ccc2c(c1)C=O->[Ni+2]1(<-O=Cc3cc(Cl)ccc3[O-]->1)<-[O-]2
OQUGAJ,CCCC/C1=N\[N-](c2ccccc2Cl)->[Ni@TB12+2]23(<-N1=Nc1nc4ccccc4s1)<-N(=N\C(CCCC)=N->2/N=c1/sc2ccccc2[n-]->31)/c1ccccc1Cl,C36 H34 Cl2 N10 Ni1 S2,0.0,fail,CCCCC1=N[N-](c2ccccc2Cl)->[Ni+2]234(<-N1=Nc1sc5ccccc5n->21)<-N(=NC(CCCC)=N->3N=c1sc2ccccc2[n-]->41)c1ccccc1Cl,CCCCC1=N[N-](c2ccccc2Cl)->[Ni+2]234(<-N1=Nc1sc5ccccc5n->21)<-N(=NC(CCCC)=N->3N=c1sc2ccccc2[n-]->41)c1ccccc1Cl
OREDIA,,C24 H25 Ir1 N2 O4,0.0,fail,CC1=CC(C)=O->[IrH+2]2(<-O=C(C)C=C(C)[O-]->2)(<-[O-]1)<-n1cc(-c2ccccc2)nc2ccccc21,CC1=CC(C)=O->[IrH+2]2(<-O=C(C)C=C(C)[O-]->2)(<-[O-]1)<-n1cc(-c2ccccc2)nc2ccccc21
ORIXAP,,C17 H27 P1 Zr1,0.0,fail,CC12=C->[Zr+2]<-13456789%10(<-C=C->3(C)[CH-]->42)(<-C1=C->5C->6=C->7[CH-]->8C->9=C->%101)<-P(C)(C)C,CC12=C->[Zr+2]<-13456789%10(<-C=C->3(C)[CH-]->42)(<-C1=C->5C->6=C->7[CH-]->8C->9=C->%101)<-P(C)(C)C
ORUDIP,COC(C#[C-]->[Ni+2]1234(<-c5c->1c->2[cH-]->3c->45)<-P(c1ccccc1)(c1ccccc1)c1ccccc1)=[N+](C)C,C29 H29 N1 Ni1 O1 P1 1+,1.0,COC(=C=[C-2]->[Ni+4]1234(<-c5c->1c->2[cH-]->3c->45)<-P(c1ccccc1)(c1ccccc1)c1ccccc1)N(C)C,C[O+]=C(C#[C-]->[Ni+2]1234(<-c5c->1c->2[cH-]->3c->45)<-P(c1ccccc1)(c1ccccc1)c1ccccc1)N(C)C,C[O+]=C(C#[C-]->[Ni+2]1234(<-c5c->1c->2[cH-]->3c->45)<-P(c1ccccc1)(c1ccccc1)c1ccccc1)N(C)C
OSEJAY,[Br-]->[Cu@+]12<-S=[P@TB13]->1(Nc1ccccn->21)(c1ccccc1)c1ccccc1,C17 H15 Br1 Cu1 N2 P1 S1,0.0,[Br-]->[Cu+]1<-S=P(Nc2ccccn->12)(c1ccccc1)c1ccccc1,[Br-]->[Cu+]1<-S=P(Nc2ccccn->12)(c1ccccc1)c1ccccc1,[Br-]->[Cu+]12<-S=P->1(Nc1ccccn->21)(c1ccccc1)c1ccccc1
OSIPEN,C(#[C-]->[Au+]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1)c1cccc2c1NSN2,C26 H38 Au1 N2 P1 S1,0.0,C(#[C-]->[Au+]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1)c1cccc2c1NSN2,[C]([C-3]->[Au+3]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1)c1cccc2c1NSN2,[C]([C-3]->[Au+3]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1)c1cccc2c1NSN2
OSUYOS,,C31 H38 Cl2 Mo1 O3 P2,0.0,CC(C)P1(c2ccccc2C23->[Mo+2]<-1456(<-[Cl-])(<-[Cl-])(<-[C-]#[O+])<-C=2C->4=C->5(c1ccccc1P->6(C(C)C)C(C)C)C(=O)C3=O)C(C)C,CC(C)P1(c2ccccc2-[c-]23->[Mo+4]<-1456(<-[Cl-])(<-[Cl-])(<-[C-]#[O+])<-c2c->4[c-]->5(-c1ccccc1P->6(C(C)C)C(C)C)c(=O)c3=O)C(C)C,CC(C)P1(c2ccccc2-[c-]23->[Mo+4]<-1456(<-[Cl-])(<-[Cl-])(<-[C-]#[O+])<-c2c->4[c-]->5(-c1ccccc1P->6(C(C)C)C(C)C)c(=O)c3=O)C(C)C
OTOPIY,Cc1c(C)[n+](C)c(P(->[Au+]<-[Cl-])=c2n(C)c(C)c(C)n2C)n1C,C14 H24 Au1 Cl1 N4 P1 1+,1.0,Cc1c(C)[n+](C)c([P-](->[Au+]<-[Cl-])c2n(C)c(C)c(C)[n+]2C)n1C,Cc1c(C)[n+](C)c(P(->[Au+]<-[Cl-])=c2n(C)c(C)c(C)n2C)n1C,Cc1c(C)[n+](C)c(P(->[Au+]<-[Cl-])=c2n(C)c(C)c(C)n2C)n1C
OTUQAX,CC(C)(C)C1=CC2=N->[Pt@SP1+2]3(<-N=C2C=C1)<-[NH-]c1ccc(C(C)(C)C)cc1[NH-]->3,C20 H28 N4 Pt1,0.0,CC(C)(C)C1=CC2=N->[Pt]3(<-N=C2C=C1)<-N=C1C=CC(C(C)(C)C)=CC1=N->3,CC(C)(C)c1ccc2[NH-]->[Pt+4]3(<-[NH-]c4ccc(C(C)(C)C)cc4[NH-]->3)<-[NH-]c2c1,CC(C)(C)c1ccc2[NH-]->[Pt+4]3(<-[NH-]c4ccc(C(C)(C)C)cc4[NH-]->3)<-[NH-]c2c1
OVANIK,c1ccc2c(CCC3=O->[Zn+2]45(<-[O-]3)(<-n3cccc6ccc7cccn->4c7c63)<-n3cccc4ccc6cccn->5c6c43)c[nH]c2c1,C35 H26 N5 O2 Zn1 1+,1.0,fail,O=C(CCc1c[nH]c2ccccc12)[O-]->[Zn+2]12(<-n3cccc4ccc5cccn->1c5c43)<-n1cccc3ccc4cccn->2c4c31,c1ccc2c(CCC34=O->[Zn+2]<-356(<-[O-]4)(<-n3cccc4ccc7cccn->5c7c43)<-n3cccc4ccc5cccn->6c5c43)c[nH]c2c1
OVEWIW,CC(C)c1cccc(C(C)C)c1[N-]1C->[Ti+4]<-12345(<-[Cl-])(<-[Cl-])<-c1c->2c->3[cH-]->4c->51,C18 H25 Cl2 N1 Ti1,0.0,CC(C)c1cccc(C(C)C)c1[N-](C)->[Ti+4]1234(<-[Cl-])(<-[Cl-])<-c5c->1c->2[cH-]->3c->45,CC(C)c1cccc(C(C)C)c1[N-](C)->[Ti+4]1234(<-[Cl-])(<-[Cl-])<-c5c->1c->2[cH-]->3c->45,CC(C)c1cccc(C(C)C)c1[N-](C)->[Ti+4]1234(<-[Cl-])(<-[Cl-])<-c5c->1c->2[cH-]->3c->45
OVIXUN,O=C(c1ccccc1)c1ccccn1->[Zn+2](<-[N-]=C=S)(<-[N-]=C=S)<-n1ccccc1C(=O)c1ccccc1,C26 H18 N4 O2 S2 Zn1,0.0,S=C=[N-]->[Zn+2]12(<-[N-]=C=S)(<-O=C(c3ccccc3)c3ccccn->13)<-O=C(c1ccccc1)c1ccccn->21,S=C=[N-]->[Zn+2]12(<-[N-]=C=S)(<-O=C(c3ccccc3)c3ccccn->13)<-O=C(c1ccccc1)c1ccccn->21,S=C=[N-]->[Zn+2]12(<-[N-]=C=S)(<-O=C(c3ccccc3)c3ccccn->13)<-O=C(c1ccccc1)c1ccccn->21
OVUYEK,Cc1ccc(S([O-])([O-])/N2=C3\C=CC=C\C3=N3/C=C4/C=CC=C/C4=N4\[S@@](=O)(=O->[Ni@SP1+2]<-3<-2<-4)c2ccc(C)cc2)cc1,C27 H23 N3 Ni1 O4 S2,0.0,Cc1ccc(S(=O)(=O)[N-]2c3ccccc3N3=Cc4ccccc4[N-]4S(=O)(=O->[Ni+2]<-3<-2<-4)c2ccc(C)cc2)cc1,Cc1ccc(S(=O)(=O)N2=C3C=CC=CC3=N3C=C4C=CC=CC4=N4S(=O)(=O->[Ni]<-3<-2<-4)c2ccc(C)cc2)cc1,Cc1ccc(S(=O)(=O)N2=C3C=CC=CC3=N3C=C4C=CC=CC4=N4S(=O)(=O->[Ni]<-3<-2<-4)c2ccc(C)cc2)cc1
OWEPIQ,[Cl-]->[Pd@SP3+2]12<-[S-]P(=C3C=CC=C(Oc4sc5ccccc5n->14)[C]->23)(c1ccccc1)c1ccccc1,C25 H17 Cl1 N1 O1 P1 Pd1 S2,0.0,[Cl-]->[Pd+2]12<-S=P(c3ccccc3)(c3ccccc3)c3cccc(Oc4sc5ccccc5n->14)[c-]->23,[Cl-]->[Pd+2]12<-[S-]P(=C3C=CC=C(Oc4sc5ccccc5n->14)[C]->23)(c1ccccc1)c1ccccc1,[Cl-]->[Pd+2]12<-[S-]P(=C3C=CC=C(Oc4sc5ccccc5n->14)[C]->23)(c1ccccc1)c1ccccc1
OWEWOE,CC(C)(C)[c-]12->[Zr+4]3456789%10%11%12(<-[Cl-])(<-c(c->3c->41)c->52)<-c1(C)c->6(C)[c-]->7(C)c->82c->9(C)[c-]->%10(C)c->%11(C)c->%1212,C23 H31 Cl1 Zr1,0.0,CC(C)(C)c12->[Zr+2]3456789%10%11%12(<-[Cl-])(<-c(c->31)[cH-]->4c->52)<-C1(C)=C->6(C)C->72=C->8(C)C->9(C)=C->%10(C)C->%112=C->%121C,CC(C)(C)[c-]12->[Zr+4]3456789%10%11%12(<-[Cl-])(<-c(c->3c->41)c->52)<-c1(C)c->6(C)[c-]->7(C)c->82c->9(C)[c-]->%10(C)c->%11(C)c->%1212,CC(C)(C)[c-]12->[Zr+4]3456789%10%11%12(<-[Cl-])(<-c(c->3c->41)c->52)<-c1(C)c->6(C)[c-]->7(C)c->82c->9(C)[c-]->%10(C)c->%11(C)c->%1212
OWOPOG,,C25 H20 Mn1 N3 O3,0.0,CCN1C(c2ccccc2)=NN=C(c2ccccc2)C1c12->[Mn+]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->3[cH-]->41)c->52,CCN1C(c2ccccc2)=NN=C(c2ccccc2)C1c12->[Mn+]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->3[cH-]->41)c->52,CCN1C(c2ccccc2)=NN=C(c2ccccc2)C1c12->[Mn+]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->3[cH-]->41)c->52
OXEBUP,,C16 H40 Cl1 N1 Os1 P2,0.0,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[OsH3+]<-2<-1<-[Cl-])C(C)C,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[OsH3+]<-2<-1<-[Cl-])C(C)C,CC(C)P1(CCN2CCP(C(C)C)(C(C)C)->[OsH3+]<-2<-1<-[Cl-])C(C)C
OXEXAR,C/C1=N(\C(C)C)->[Ti+4]2345(<-[Cl-])(<-[CH2-]C(C)C)(<-[N-]1C(C)C)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,C22 H41 Cl1 N2 Ti1,0.0,CC1=N(C(C)C)->[Ti+4]2345(<-[Cl-])(<-[CH2-]C(C)C)(<-[N-]1C(C)C)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,CC1=N(C(C)C)->[Ti+4]2345(<-[Cl-])(<-[CH2-]C(C)C)(<-[N-]1C(C)C)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C,CC1=N(C(C)C)->[Ti+4]2345(<-[Cl-])(<-[CH2-]C(C)C)(<-[N-]1C(C)C)<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C
OXIPUI,Cc1ccc(C(=O)N/N2=C(/C=C(\[O-]->[Cu+]<-2<-N)c2cccs2)C(F)(F)F)cc1,C16 H15 Cu1 F3 N3 O2 S1,0.0,Cc1ccc(C2NN3=C(C=C([O-]->[Cu+]<-3(<-N)<-O=2)c2cccs2)C(F)(F)F)cc1,Cc1ccc(C2NN3=C(C=C([O-]->[Cu+]<-3(<-N)<-O=2)c2cccs2)C(F)(F)F)cc1,Cc1ccc(C2NN3=C(C=C([O-]->[Cu+]<-3(<-N)<-O=2)c2cccs2)C(F)(F)F)cc1
OXPRMN,[O+]#[C-]->[Mn+]123(<-[C-]#[O+])(<-[C-]#[O+])<-O=C->14C1=[C-][C@@]->214c1ccccc1P->3(c1ccccc1)c1ccccc1,C25 H20 Mn1 O4 P1,0.0,fail,[C]=C12[O-]->[Mn+]<-13(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C2(=[C])c1ccccc1[PH-]->3(c1ccccc1)c1ccccc1,[O+]#[C-]->[Mn+]123(<-[C-]#[O+])(<-[C-]#[O+])<-[O-]C->14=C=C=C->24c1ccccc1P->3(c1ccccc1)c1ccccc1
OYIDEH,,C19 H32 I1 Ir1 N2,0.0,CC1(C)CCCC2(C)[CH2-]->[Ir+3]3456(<-[I-])(<-[N-]=[N+]12)<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C,CC1(C)CCCC2(C)[CH2-]->[Ir+5]3456(<-[I-])(<-[N-2]N12)<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C,CC1(C)CCCC2(C)[CH2-]->[Ir+5]3456(<-[I-])(<-[N-2]N12)<-c1(C)c->3(C)c->4(C)[c-]->5(C)c->61C
OYUJOI,CCN(CC)C1N[S@](=O)([O-])->[Ir+3]2345(<-S=1)(<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,C33 H41 Ir1 N2 O2 P1 S2 1+,1.0,CCN(CC)C1N[SH](=O)(=O)->[Ir+2]2345(<-S=1)(<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,CCN(CC)C1NS(=O)([O-])->[Ir+3]2345(<-S=1)(<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,CCN(CC)C1NS(=O)([O-])->[Ir+3]2345(<-S=1)(<-c1(C)c->2(C)c->3(C)[c-]->4(C)c->51C)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
OZEDOO,,C9 H8 I2 N4 O3 W1,0.0,[O+]#[C-]->[W+2](<-[I-])(<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])(<-n1ccc[nH]1)<-n1ccc[nH]1,[O+]#[C-]->[W+2](<-[I-])(<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])(<-n1ccc[nH]1)<-n1ccc[nH]1,O=[C-]1[C-](=O)->[W+4]<-1(<-[I-])(<-[I-])(<-[C-]#[O+])(<-n1ccc[nH]1)<-n1ccc[nH]1
OZOKAQ,,C27 H37 B1 F3 N2 O2 P1 Pd1,0.0,COc1ccccc1P(c1ccccc1OC)(c1ccccc1[B-](F)(F)F)->[Pd+2]1(<-[CH3-])<-N(C)(C)CCN->1(C)C,COc1ccccc1P(c1ccccc1OC)(c1ccccc1[B-](F)(F)F)->[Pd+2]1(<-[CH3-])<-N(C)(C)CCN->1(C)C,COc1ccccc1P(c1ccccc1OC)(c1ccccc1[B-](F)(F)F)->[Pd+2]1(<-[CH3-])<-N(C)(C)CCN->1(C)C
PABYID,,C38 H35 Cl2 N2 O1 P2 Ru1 1+,1.0,CN1(C)c2ccccc2P(c2ccccc2)(c2ccccc2)->[Ru+4]<-1(<-[Cl-])(<-[Cl-])(<-[N-]=O)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,CN1(C)c2ccccc2P(c2ccccc2)(c2ccccc2)->[Ru+4]<-1(<-[Cl-])(<-[Cl-])(<-[N-]=O)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,CN1(C)c2ccccc2P(c2ccccc2)(c2ccccc2)->[Ru+4]<-1(<-[Cl-])(<-[Cl-])(<-[N-]=O)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
PACLIR,CC(C)(C)c1cccc2/C=N(/c3ccccc3S(=O)(=O)c3ccccc3)->[Ni@+2](<-[CH3-])(<-[O-]c21)<-P(C)(C)C,C27 H34 N1 Ni1 O3 P1 S1,0.0,CC(C)(C)c1cccc2C=N(c3ccccc3S(=O)(=O)c3ccccc3)->[Ni+2](<-[CH3-])(<-[O-]c21)<-P(C)(C)C,CC(C)(C)[c+]1[cH+][cH+][cH+][c-]2[CH+][N-](c3ccccc3S([O-])([O-])c3ccccc3)->[Ni](<-[CH3-])(<-[O-][c+]12)<-P(C)(C)C,CC(C)(C)[c+]1[cH+][cH+][cH+][c-]2[CH+][N-](c3ccccc3S([O-])([O-])c3ccccc3)->[Ni](<-[CH3-])(<-[O-][c+]12)<-P(C)(C)C
PADWIB,,C18 H24 Cd1 N2 O6 S2,0.0,S=C=[N-]->[Cd+2]12345(<-[N-]=C=S)<-O6CCO->1CCO->2CCO->3c1ccccc1O->4CCO->5CC6,S=C=[N-]->[Cd+2]<-[N-]=C=S.c1ccc2c(c1)OCCOCCOCCOCCOCCO2,S=C=[N-]->[Cd+2]<-[N-]=C=S.c1ccc2c(c1)OCCOCCOCCOCCOCCO2
