IDs,smiles_NBO_DFT_xyz,formula_heaviest_fragment,charge,smiles_CSD_fix,smiles_huckel_CSD_xyz,smiles_huckel_DFT_xyz
LUNSES,,C28 H22 Cl1 N7 Ru1,0.0,[Cl-]->[Ru+2]123(<-N(=Nc4ccccn->14)c1ccccc1)<-N(=Nc1ccccn->21)c1ccccc1[N-]->3c1ccccc1,[Cl-]->[Ru+6]123(<-[N-](N=c4cccc[n-]->14)c1ccccc1)<-[N-](N=c1cccc[n-]->21)c1ccccc1[N-]->3c1ccccc1,[Cl-]->[Ru+6]123(<-[N-](N=c4cccc[n-]->14)c1ccccc1)<-[N-](N=c1cccc[n-]->21)c1ccccc1[N-]->3c1ccccc1
LUQMAM,Cc12->[Ru+2]34567(<-NCCN->3)(<-c1(C)c->4(C)c->5(C)c->6(C)c->72C)<-[S@](=O)([O-])c1ccccc1,C20 H31 N2 O2 Ru1 S1 1+,1.0,Cc12->[Ru+]34567(<-NCCN->3)(<-c1(C)c->4(C)c->5(C)c->6(C)c->72C)<-[SH](=O)(=O)c1ccccc1,Cc12->[Ru+2]34567(<-NCCN->3)(<-c1(C)c->4(C)c->5(C)c->6(C)c->72C)<-S(=O)([O-])c1ccccc1,Cc12->[Ru+2]34567(<-NCCN->3)(<-c1(C)c->4(C)c->5(C)c->6(C)c->72C)<-S(=O)([O-])c1ccccc1
LURZUV,COc1cccc(C[n+]2c[c-]3->[Pd@+2]4(<-[Cl-])<-n5ccccc5C[N-]->4C(=O)Cn3c2C)c1,C20 H21 Cl1 N4 O2 Pd1,0.0,COc1cccc(C[n+]2c[c]3->[Pd+]4(<-[Cl-])<-n5ccccc5C[N-]->4C(=O)Cn3c2C)c1,COc1cccc(Cn2c[c-]3->[Pd+2]4(<-[Cl-])<-n5ccccc5C[N-]->4C(=O)C[n+]3c2C)c1,COc1cccc(Cn2c[c-]3->[Pd+2]4(<-[Cl-])<-n5ccccc5C[N-]->4C(=O)C[n+]3c2C)c1
LUSVEC,,C21 H35 Cr1 N3,0.0,CC(C)[N-](C(C)C)->[Cr+6](<-[N-3])(<-[cH-]1ccc2ccccc21)<-[N-](C(C)C)C(C)C,CC(C)[N-](C(C)C)->[Cr+6](<-[N-3])(<-[cH-]1ccc2ccccc21)<-[N-](C(C)C)C(C)C,CC(C)[N-](C(C)C)->[Cr+6](<-[N-3])(<-[cH-]1ccc2ccccc21)<-[N-](C(C)C)C(C)C
LUTNUL,,C21 H16 F2 N4 O1 Pt1,0.0,CN(C)c1ccn2->[Pt+2]3(<-[O-]c4ccnc1c42)<-[c-]1cc(F)cc(F)c1-c1ccccn->31,CN(C)c1ccn2->[Pt+2]3(<-[O-]c4ccnc1c42)<-[c-]1cc(F)cc(F)c1-c1ccccn->31,CN(C)c1ccn2->[Pt+2]3(<-[O-]c4ccnc1c42)<-[c-]1cc(F)cc(F)c1-c1ccccn->31
LUVTIF,[O+]#[C-]->[Mn+]12(<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])<-C3=C->1C=CC(P->2(C1C=CC=CC=C1)C1C=CC=CC=C1)C=C3,C24 H21 I1 Mn1 O3 P1,0.0,[O+]#[C-]->[Mn+]12(<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])<-C3=C->1C=CC(P->2(C1C=CC=CC=C1)C1C=CC=CC=C1)C=C3,[O+]#[C-]->[Mn+]12(<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])<-C3=C->1C=CC(P->2(C1C=CC=CC=C1)C1C=CC=CC=C1)C=C3,[O+]#[C-]->[Mn+]12(<-[I-])(<-[C-]#[O+])(<-[C-]#[O+])<-C3=C->1C=CC(P->2(C1C=CC=CC=C1)C1C=CC=CC=C1)C=C3
LUWREA,,C19 H31 N1 Ta1 1+,1.0,Cc12->[TaH2+3]3456789%10(<-c%11c->3[cH-]->4c->5(CCN->6(C)C)c->7%11)<-c1(C)c->8(C)[c-]->9(C)c->%102C,Cc12->[TaH2+3]3456789%10(<-c%11c->3c->4[c-]->5(CCN->6(C)C)c->7%11)<-c1(C)c->8(C)[c-]->9(C)c->%102C,Cc1c2(C)->[TaH2+3]345678(<-c9c->3c->4[c-]->5(CCN(C)C)c->69)<-c2(C)c->7(C)[c-]->81C
LUXPUR,c1ccc(-c2[nH]cn(->[Ag+]<-n3c[nH]c(-c4ccccc4)c3-c3ccccc3)c2-c2ccccc2)cc1,C30 H24 Ag1 N4 1+,1.0,c1ccc(-c2[nH]cn(->[Ag+]<-n3c[nH]c(-c4ccccc4)c3-c3ccccc3)c2-c2ccccc2)cc1,c1ccc(-c2[nH]cn(->[Ag+]<-n3c[nH]c(-c4ccccc4)c3-c3ccccc3)c2-c2ccccc2)cc1,c1ccc(-c2[nH]cn3->[Ag+]4(<-c5ccccc5-c23)<-c2ccccc2-c2c(-c3ccccc3)[nH]cn->42)cc1
LUYTOQ,CC1=C2\C=CC=C[N-]2->[Pd@OH7+2]2(<-[Cl-])<-N\1=N/C(=O)c1ccccn->21,C13 H11 Cl1 N4 O1 Pd1,0.0,CC1=N[N-]2C(=O)c3ccccn3->[Pd+2]<-2(<-[Cl-])<-n2ccccc21,CC1N=N2C(=O)c3ccccn3->[Pd+2]<-2(<-[Cl-])<-[N-]2C=CC=CC=12,CC1N=N2C(=O)c3ccccn3->[Pd+2]<-2(<-[Cl-])<-[N-]2C=CC=CC=12
LUZHUJ,c1ccc(-c2ccn3Cc4cc5ccccc5cc4Cn4ccc(-c5ccccn5->[Ag+]<-n23)n4)nc1,C28 H22 Ag1 N6 1+,1.0,c1ccc(-c2ccn3Cc4cc5ccccc5cc4Cn4ccc5-c6ccccn6->[Ag+](<-n23)<-n54)nc1,c1ccc(-c2ccn3Cc4cc5ccccc5cc4Cn4ccc5-c6ccccn6->[Ag+](<-n23)<-n54)nc1,c1ccn2->[Ag+]34<-n5ccccc5-c5ccn(Cc6cc7ccccc7cc6Cn6ccc(-c2c1)n->36)n->45
MABHAZ,CC(C)N(C(C)C)[b-]12->[Mn+]3456(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c1c->3(C)p->4c->5(C)c->62,C15 H22 B1 Mn1 N1 O3 P1,0.0,fail,CC(C)N(C(C)C)[b-]12->[Mn+]3456(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c1c->3(C)p->4c->5(C)c->62,CC(C)N([b-]1c2->[Mn+]345(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c1c->3(C)p->4c->52C)C(C)C
MACPUC,Cc1ccc(-n23->[Mn+]456(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->42)c->5(-c2ccccc2)c->63[O-])cc1,C20 H14 Mn1 N1 O4,0.0,fail,Cc1ccc(-n23->[Mn+]456(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->42)[c-]->5(-c2ccccc2)c->63=O)cc1,Cc1ccc(-n23->[Mn+]456(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c(c->42)[c-]->5(-c2ccccc2)c->63=O)cc1
MADRER,CCNC1/N=N2/C=C3/C=C([N+](=O)[O-])C=CC3=O->[Zn]<-23(<-S=1)<-n1ccccc1-c1ccccn->31,C20 H18 N6 O3 S1 Zn1,0.0,CCNC1=NN2=Cc3cc([N+](=O)[O-])ccc3[O-]->[Zn+2]<-23(<-[S-]1)<-n1ccccc1-c1ccccn->31,CCNC1=NN2=Cc3cc([N+](=O)[O-])ccc3[O-]->[Zn+2]<-23(<-[S-]1)<-n1ccccc1-c1ccccn->31,CCNC1=NN2=Cc3cc([N+](=O)[O-])ccc3[O-]->[Zn+2]<-23(<-[S-]1)<-n1ccccc1-c1ccccn->31
MADWIZ,,C23 H33 B1 N6 P1 Rh1,0.0,Cc1cc(C)[n-]2->[RhH+2]34(<-[c-]5ccccc5P->3(C)C)<-[n-]3c(C)cc(C)[n+]3[BH-]([n+]12)[n+]1c(C)cc(C)[n-]->41,Cc1cc(C)n2->[RhH+2]34(<-[c-]5ccccc5P->3(C)C)<-n3c(C)cc(C)n3[BH-](n12)n1c(C)cc(C)n->41,Cc1cc(C)n2->[RhH+2]34(<-[c-]5ccccc5P->3(C)C)<-n3c(C)cc(C)n3[BH-](n12)n1c(C)cc(C)n->41
MAGQIV,CP1(C)CCP(C)(C)->[Pt+2](<-O=1)<-[c-]1c(F)c(F)c(F)c(F)c1F,C12 H18 F5 O1 P2 Pt1 1+,1.0,CP1(C)CCP(C)(C)->[Pt+2]<-1(<-O)<-[c-]1c(F)c(F)c(F)c(F)c1F,CP1(C)CCP(C)(C)->[Pt+4]<-1(<-[O-2])<-[c-]1c(F)c(F)c(F)c(F)c1F,CP1(C)CCP(C)(C)->[Pt+2](<-O=1)<-[c-]1c(F)c(F)c(F)c(F)c1F
MAHSUM,CC(C)(C)CN1c2cccnc2N(CC(C)(C)C)[C]1->[Rh@+](<-[Cl-])(<-[C-]#[O+])<-S(C)(C)=O,C19 H31 Cl1 N3 O2 Rh1 S1,0.0,CC(C)(C)CN1c2cccnc2N(CC(C)(C)C)[C]1->[Rh+](<-[Cl-])(<-[C-]#[O+])<-S(C)(C)=O,CC(C)(C)CN1c2cccnc2N(CC(C)(C)C)[C]1->[Rh+](<-[Cl-])(<-[C-]#[O+])<-S(C)(C)=O,CC(C)(C)CN1c2cccnc2N(CC(C)(C)C)[C]1->[Rh+](<-[Cl-])(<-[C-]#[O+])<-S(C)(C)=O
MAHZEA,,C10 H10 Mo1 O1 S4,0.0,O=S1S[S-]->[Mo+4]23456789(<-[S-]1)(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91,O=S1=S=S->[Mo+2]23456789(<-S=1)(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91,O=S1=S=S->[Mo+2]23456789(<-S=1)(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91
MAJWAV,,C18 H12 Ni1 S16,0.0,C1CSC2=C(SC1)SC(=C1SC3[S-]->[Ni+4]4(<-[S-]C=3S1)<-[S-]C1=C([S-]->4)SC(=C3SC4=C(SCCCS4)S3)S1)S2,C1CSC2=C(SC1)SC(=C1SC3=S->[Ni]4(<-S=C3S1)<-S=C1SC(=C3SC5=C(SCCCS5)S3)SC1=S->4)S2,C1CSC2=C(SC1)SC(=C1SC3=S->[Ni]4(<-S=C3S1)<-S=C1SC(=C3SC5=C(SCCCS5)S3)SC1=S->4)S2
MAKLOA,,C15 H10 Cr1 N4 O3 S1,0.0,[O+]#[C-]->[Cr+2]1234(<-[C-]#[O+])(<-[C-]#[O+])(<-[S-]c5nnnn5-c5ccccc5)<-c5c->1c->2[cH-]->3c->45,[O+]#[C-]->[Cr+2]1234(<-[C-]#[O+])(<-[C-]#[O+])(<-[S-]c5nnnn5-c5ccccc5)<-c5c->1c->2[cH-]->3c->45,O=[C-]1[C-](=O)->[Cr+4]<-12345(<-[C-]#[O+])(<-[S-]c1nnnn1-c1ccccc1)<-c1c->2c->3[cH-]->4c->51
MALFOU,,C14 H18 N2 O5 Zn1,0.0,Cc1c2[O-]->[Zn+2]3(<-O)(<-O=c2ccn1C)<-O=c1ccn(C)c(C)c1[O-]->3,Cc1c2[O-]->[Zn+2]3(<-O)(<-O=c2ccn1C)<-O=c1ccn(C)c(C)c1[O-]->3,Cc1c2c(ccn1C)=O->[Zn+2]1(<-O=c3ccn(C)c(C)c3[O-]->1)<-[O-]2.O
MALYEF,,C26 H28 O9 Ru1 Si1,0.0,CC1(C)OC2C(CO)OC3(OCC45->[Ru]67(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-C(c8ccccc8)(=C->634)C(=O)C->7=5[Si](C)(C)C)C2O1,CC1(C)OC2C(CO)OC3(OCc45->[Ru+2]678(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c4([Si](C)(C)C)c->6(=O)[c-]->7(-c4ccccc4)[c-]->853)C2O1,CC1(C)OC2C(CO)OC3(OCc45->[Ru+2]678(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-c4([Si](C)(C)C)c->6(=O)[c-]->7(-c4ccccc4)[c-]->853)C2O1
MAMMUJ,,C10 H15 Cu1 N5 O2,0.0,CC1N->[Cu+2]23<-n4c[nH]cc4CC[N-]->2C(=O)C[N-]->3C1=O,CC1N->[Cu+3]23<-N4=CN[CH-]C4=CC[N-]->2C(=O)C[N-]->3C1=O,CC1N->[Cu+3]23<-N4=CN[CH-]C4=CC[N-]->2C(=O)C[N-]->3C1=O
MANFUF,,C30 H26 N1 P1 Pt1,0.0,[CH3-]->[Pt+2]1(<-[c-]2ccccc2-c2ccccn->12)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,[CH3-]->[Pt+2]1(<-[c-]2ccccc2-c2ccccn->12)<-P(c1ccccc1)(c1ccccc1)c1ccccc1,[CH3-]->[Pt+2]1(<-[c-]2ccccc2-c2ccccn->12)<-P(c1ccccc1)(c1ccccc1)c1ccccc1
MAPJES,,C28 H21 B1 F10 N1 Ta1,0.0,CC(C)(C)N=[C-2]->[Ta+5]123456789(<-[CH2-]B->1(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91,CC(C)(C)[N+]#[C-]->[Ta+3]123456789(<-C=[B-]->1(c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)(<-c1c->2c->3[cH-]->4c->51)<-c1c->6c->7[cH-]->8c->91,CC(C)(C)[N+]#[C-]->[Ta+3](<-C=[B-](c1c(F)c(F)c(F)c(F)c1F)c1c(F)c(F)c(F)c(F)c1F)(<-[cH-]1cccc1)<-[cH-]1cccc1
MAQPUQ,COC(=O)C1/C(C(=O)OC)=[C-](/C(=O)OC)->[Pd+2]2(<-S=c3nccc[n-]->23)<-[C-]=1\C(=O)OC,C16 H15 N2 O8 Pd1 S1 1-,-1.0,COC(=O)C1C(C(=O)OC)=[C-](C(=O)OC)->[Pd+2]2(<-[S-]c3ncccn->23)<-[C-]=1C(=O)OC,COC(=O)C1C(C(=O)OC)=[C-](C(=O)OC)->[Pd+2]2(<-S=c3nccc[n-]->23)<-[C-]=1C(=O)OC,COC(=O)C1C(C(=O)OC)=[C-](C(=O)OC)->[Pd+2]2(<-S=c3nccc[n-]->23)<-[C-]=1C(=O)OC
MARDOY,CC(C)(C)[N-2]->[Ti+4]123(<-C(CN->1(CC[N-]->2[Si](C)(C)C)[Si](C)(C)C)[N-]->3[Si](C)(C)C)<-n1ccccc1,C22 H49 N5 Si3 Ti1,0.0,CC(C)(C)[N-2]->[Ti+4]12(<-n3ccccc3)<-[N-](CCN->1(CC[N-]->2[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CC(C)(C)[N-2]->[Ti+4]12(<-n3ccccc3)<-[N-](CCN->1(CC[N-]->2[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C,CC(C)(C)[N-2]->[Ti+4]12(<-n3ccccc3)<-[N-](CCN->1(CC[N-]->2[Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C
MARXAH,CC#N->[Mn+]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n2cccc3c2-c2c(cccn->12)C(=O)C3=O,C17 H9 Mn1 N3 O5 1+,1.0,CC#N->[Mn+]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-n2cccc3c2-c2c(cccn->12)C(=O)C3=O,CC#N->[Mn+3]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[n-]2cccc3c(=O)c(=O)c4ccc[n-]->1c-4c2-3,CC#N->[Mn+3]1(<-[C-]#[O+])(<-[C-]#[O+])(<-[C-]#[O+])<-[n-]2cccc3c(=O)c(=O)c4ccc[n-]->1c-4c2-3
MASSOQ,,C35 H39 Cl2 N3 Ru1,0.0,Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)[C]2->[Ru+4]2(<-[Cl-])(<-[Cl-])<-[CH-2]c3ccccc3N->2Cc2ccccc2)c(C)c1,Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)[C]2->[Ru+2]2(<-[Cl-])(<-[Cl-])<-[CH]c3ccccc3N->2Cc2ccccc2)c(C)c1,Cc1cc(C)c(N2CCN(c3c(C)cc(C)cc3C)[C]2->[Ru+2]2(<-[Cl-])(<-[Cl-])<-[CH]c3ccccc3N->2Cc2ccccc2)c(C)c1
MATCPD,COC1NCC2#C->[Pd+2]<-2(<-[Cl-])(<-[Cl-])<-S=1,C5 H9 Cl2 N1 O1 Pd1 S1,0.0,COC1NCC2=C->[Pd+2]<-2(<-[Cl-])(<-[Cl-])<-S=1,COC1NCC2#C->[Pd+2]<-2(<-[Cl-])(<-[Cl-])<-S=1,COC1NCC2#C->[Pd+2]<-2(<-[Cl-])(<-[Cl-])<-S=1
MATMOM,NN->[Pt@OH14+2]12<-[C]3N(c4ccccc4[S@]->1(=O)[O-])CCN3c1ccccc1[S@@]->2(=O)[O-],C15 H16 N4 O4 Pt1 S2,0.0,NN->[Pt]12<-[C]3N(c4ccccc4[SH]->1(=O)=O)CCN3c1ccccc1[SH]->2(=O)=O,NN->[Pt+2]12<-[C]3N(c4ccccc4S->1(=O)[O-])CCN3c1ccccc1S->2(=O)[O-],NN->[Pt+2]12<-[C]3N(c4ccccc4S->1(=O)[O-])CCN3c1ccccc1S->2(=O)[O-]
MAWNOP,c1ccc(Sc2ccccc2C2n3cccn3->[Ag+](<-n3cccn32)<-[P@TB3](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,C37 H31 Ag1 N4 P1 S1 1+,1.0,c1ccc(Sc2ccccc2C2n3cccn3->[Ag+](<-n3cccn32)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,c1ccc(Sc2ccccc2C2n3cccn3->[Ag+](<-n3cccn32)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,c1ccc(Sc2cccc3->[Ag+]45(<-n6cccn6C(n6cccn->46)c->523)<-P(c2ccccc2)(c2ccccc2)c2ccccc2)cc1
MAXKAY,CC=O->[Ru+2]12(<-O=Cc3ccccc3)(<-[O-]C(=O)C(F)(F)F)<-N3(C)CCN->1(C)CCN->2(C)CC3,C20 H32 F3 N3 O4 Ru1 1+,1.0,CC1O->[Ru+3]23(<-[O-]C(=O)C(F)(F)F)(<-[O-]C1c1ccccc1)<-N1(C)CCN->2(C)CCN->3(C)CC1,CC1[O-]->[Ru+4]23(<-[O-]C(=O)C(F)(F)F)(<-[O-]C1c1ccccc1)<-N1(C)CCN->2(C)CCN->3(C)CC1,CC=O->[Ru+2]12(<-O=Cc3ccccc3)(<-[O-]C(=O)C(F)(F)F)<-N3(C)CCN->1(C)CCN->2(C)CC3
MAYBAQ,O=C([O-]->[Ag+]1<-n2ccccc2-c2ccccn->12)C(F)(F)F,C12 H8 Ag1 F3 N2 O2,0.0,O=C([O-]->[Ag+]1<-n2ccccc2-c2ccccn->12)C(F)(F)F,O=C([O-]->[Ag+]1<-n2ccccc2-c2ccccn->12)C(F)(F)F,FC(F)(F)C12=O->[Ag+]<-13(<-[O-]2)<-n1ccccc1-c1ccccn->31
MAYPUZ,CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[C]1->[Ni+2]1234(<-[O-]S(=O)(=O)C(F)(F)F)<-c5c->1c->2[cH-]->3c->45,C33 H41 F3 N2 Ni1 O3 S1,0.0,CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[C]1->[Ni+2]1234(<-[O-]S(=O)(=O)C(F)(F)F)<-c5c->1c->2[cH-]->3c->45,CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[C]1->[Ni+2]1234(<-[O-]S(=O)(=O)C(F)(F)F)<-c5c->1c->2[cH-]->3c->45,CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)[C]1->[Ni+2]12345(<-O=S->1(=O)([O-]->2)C(F)(F)F)<-c1c[cH-]->3c->4c->51
MAZSEL,CN1(C)Cc2cc(O)cc3CN(C)(C)->[Pt@TB5+2]<-1(<-[Cl-])(<-[c-]23)<-S(=O)=O,C12 H19 Cl1 N2 O3 Pt1 S1,0.0,CN1(C)Cc2cc(O)cc3CN(C)(C)->[Pt+2]<-1(<-[Cl-])(<-[c-]23)<-S(=O)=O,CN1(C)Cc2cc(O)cc3CN(C)(C)->[Pt+2]<-1(<-[Cl-])(<-[c-]23)<-S(=O)=O,CN1(C)Cc2cc(O)cc3CN(C)(C)->[Pt+2]<-1(<-[Cl-])(<-[c-]23)<-S(=O)=O
MEBFUW,CC1/C=C(/C)[O-]->[Ru+2]23(<-O=1)(<-O=C(C)/C=C(/C)[O-]->2)<-N(=N\c1ccccn->31)/c1ccccn1,C20 H22 N4 O4 Ru1,0.0,fail,CC1=CC(C)=O->[Ru+4]23(<-O=C(C)C=C(C)[O-]->2)(<-[O-]1)<-[N-](N=c1cccc[n-]->31)c1ccccn1,CC1=CC(C)=O->[Ru+4]23(<-O=C(C)C=C(C)[O-]->2)(<-[O-]1)<-[N-](N=c1cccc[n-]->31)c1ccccn1
MECCUV,CN(C)C1=C[C]2->[Ir+3]34(<-[c-]5ccccc5-n5cccn->35)(<-[c-]3ccccc3-n3cccn->43)<-n3ccccc3N2C=C1,C30 H27 Ir1 N7 1+,1.0,CN(C)C1=C[C]2->[Ir+3]34(<-[c-]5ccccc5-n5cccn->35)(<-[c-]3ccccc3-n3cccn->43)<-n3ccccc3N2C=C1,CN(C)C1=C[C]2->[Ir+3]34(<-[c-]5ccccc5-n5cccn->35)(<-[c-]3ccccc3-n3cccn->43)<-n3ccccc3N2C=C1,CN(C)C1=C[C]2->[Ir+3]34(<-[c-]5ccccc5-n5cccn->35)(<-[c-]3ccccc3-n3cccn->43)<-n3ccccc3N2C=C1
MEDGIM,,C29 H40 Cl1 Mo1 N3 S1 Si1,0.0,Cc1cccc(C)c1[N-2]->[Mo+6]1(<-[Cl-])(<-[N-2]c2c(C)cccc2C)<-[N-](c2ccccc2S->1C(C)(C)C)[Si](C)(C)C,Cc1cccc(C)c1[N-2]->[Mo+6]1(<-[Cl-])(<-[N-2]c2c(C)cccc2C)<-[N-](c2ccccc2S->1C(C)(C)C)[Si](C)(C)C,Cc1cccc(C)c1[N-2]->[Mo+6]1(<-[Cl-])(<-[N-2]c2c(C)cccc2C)<-[N-](c2ccccc2S->1C(C)(C)C)[Si](C)(C)C
MEFWEC,CC(C)(C)c12->[Zr+4]3456789%10%11%12(<-[Cl-])(<-[C-]%13=C->3C->4=C->5C->6=[C-]->7C->8=C->9%13)<-c1c->%10[c-]->%11(C(C)(C)C)c->%122,C21 H29 Cl1 Zr1,0.0,CC(C)(C)c12->[Zr+2]3456789%10%11%12(<-[Cl-])(<-C%13=C->3C->4=C->5C->6=C->7C->8=C->9%13)<-c1[cH-]->%10c->%11(C(C)(C)C)c->%122,CC(C)(C)c12->[Zr+4]3456789%10%11%12(<-[Cl-])(<-c%13c->3c->4[cH-]->5c->6c->7[cH-]->8c->9%13)<-c1c->%10[c-]->%11(C(C)(C)C)c->%122,CC(C)(C)c12->[Zr+4]3456789%10%11%12(<-[Cl-])(<-c%13c->3c->4[cH-]->5c->6c->7[cH-]->8c->9%13)<-c1c->%10[c-]->%11(C(C)(C)C)c->%122
MEGLUH,,C36 H27 Ir1 N5 1+,1.0,C1=CN2c3ccccn3->[Ir+3]34(<-[C]2N1c1ccccc1)(<-[c-]1ccccc1-c1ccccn->31)<-[c-]1ccccc1-c1ccccn->41,C1=CN2c3ccccn3->[Ir+3]34(<-[C]2N1c1ccccc1)(<-[c-]1ccccc1-c1ccccn->31)<-[c-]1ccccc1-c1ccccn->41,C1=CN2c3ccccn3->[Ir+3]34(<-[C]2N1c1ccccc1)(<-[c-]1ccccc1-c1ccccn->31)<-[c-]1ccccc1-c1ccccn->41
MEGZIH,COC1/C=C(/OC)[O-]->[Pd@SP1+2]2(<-O=1)<-P([CH-]P->2(C(C)(C)C)C(C)(C)C)(C(C)(C)C)C(C)(C)C,C22 H44 O4 P2 Pd1,0.0,COC1=CC(OC)=O->[Pd+2]2(<-[O-]1)<-P([CH-]P->2(C(C)(C)C)C(C)(C)C)(C(C)(C)C)C(C)(C)C,COC1=CC(OC)=O->[Pd]2(<-[O-]1)<-P(C=[P+]->2(C(C)(C)C)C(C)(C)C)(C(C)(C)C)C(C)(C)C,COC1=CC(OC)=O->[Pd]2(<-[O-]1)<-P(C=[P+]->2(C(C)(C)C)C(C)(C)C)(C(C)(C)C)C(C)(C)C
MEHZUU,Cn1c(N)nc(N)c2N(=O)->[Zn+2](<-O)(<-[Cl-])(<-[Cl-])<-O=c21,C5 H9 Cl2 N5 O3 Zn1,0.0,Cn1c(N)nc(N)c2N(=O)->[Zn+2](<-O)(<-[Cl-])(<-[Cl-])<-O=c21,Cn1c(N)nc(N)c2N(=O)->[Zn+2](<-O)(<-[Cl-])(<-[Cl-])<-O=c21,Cn1c(N)nc(N)c2c1=O->[Zn+2](<-[Cl-])(<-[Cl-])<-N2=O.O
MEJWEF,CN1C=O->[Co+3]234(<-O=CN(C)[N-]->2C=Nn2cn[n+](C)[c-]->32)<-[c-]2n(N=C[N-]->41)cn[n+]2C,C12 H18 Co1 N12 O2 1+,1.0,CN1N=CN2N=C[N-]3N(C)C=O->[Co+3]<-345(<-O=CN(C)[N-]->4C=NN3C=NN(C)[C]->53)<-[C]12,CN1C=O->[Co+3]234(<-O=CN(C)[N-]->2C=Nn2cn[n+](C)[c-]->32)<-[c-]2n(N=C[N-]->41)cn[n+]2C,CN1C=O->[Co+3]234(<-O=CN(C)[N-]->2C=Nn2cn[n+](C)[c-]->32)<-[c-]2n(N=C[N-]->41)cn[n+]2C
MEKCAG,COP(OC)(OC)->[Fe+2]123(<-[C-]#[O+])(<-[CH+]([CH-]->1c1ccccc1)[CH-]->2[N-]->3c1ccccc1)<-P(OC)(OC)OC,C22 H31 Fe1 N1 O7 P2,0.0,COP(OC)(OC)->[Fe]123(<-[C-]#[O+])(<-C(c4ccccc4)=C->1C->2=N->3c1ccccc1)<-P(OC)(OC)OC,COP(OC)(OC)->[Fe]123(<-[C-]#[O+])(<-C(c4ccccc4)=C->1C->2=N->3c1ccccc1)<-P(OC)(OC)OC,COP(OC)(OC)->[Fe]123(<-[C-]#[O+])(<-C(c4ccccc4)=C->1C->2=N->3c1ccccc1)<-P(OC)(OC)OC
MELKIX,C/C1=C(\C)[N-]([O-])->[Co+3]2(<-O)(<-[Cl-])(<-N1=O)<-N(/O)=C(C)\C(C)=N->2\O,C8 H16 Cl1 Co1 N4 O5,0.0,CC1C(C)=N([O])->[Co+]2(<-O)(<-[Cl-])(<-N=1[O])<-N(O)=C(C)C(C)=N->2O,CC1=C(C)N(=O)->[Co+]2(<-O)(<-[Cl-])(<-N1=O)<-N(O)=C(C)C(C)=N->2O,CC1=C(C)N(=O)->[Co+]2(<-O)(<-[Cl-])(<-N1=O)<-N(O)=C(C)C(C)=N->2O
MEMXIL,NC1N/N2=C(\N)c3ccccn3->[Zn+2]<-2(<-[I-])(<-[I-])<-S=1,C7 H9 I2 N5 S1 Zn1,0.0,NC1NN2=C(N)c3ccccn3->[Zn+2]<-2(<-[I-])(<-[I-])<-S=1,NC1NN2=C(N)c3ccccn3->[Zn+2]<-2(<-[I-])(<-[I-])<-S=1,NC(=S)NN1=C(N)c2ccccn2->[Zn+2]<-1(<-[I-])<-[I-]
